from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916660;401;28074;108;68;27896;165;147;32730;182;151;33624;44;29283;39;29283;27
5785641;5916660;387;27057;116;73;27137;173;150;32936;191;154;33830;46;29494;41;29494;27
5785642;5916660;388;27136;116;73;27137;177;152;33054;191;156;33948;46;29320;41;27544;27
5785643;5916660;392;27429;125;79;29197;184;156;33322;191;160;34240;47;31877;41;30100;27
5787544;5916660;394;27585;105;66;27356;165;140;32240;170;143;33134;43;28857;39;28857;27
5787545;5916660;395;27654;105;66;27356;165;141;32310;170;144;33204;43;29143;39;29143;27
5787546;5916660;398;27880;105;66;27356;165;144;32535;182;148;33429;46;28346;41;26570;27
5787547;5916660;385;26943;116;73;27137;180;157;33410;191;161;34329;46;28738;41;26961;27
5787548;5916660;382;26718;116;73;27137;177;153;33162;188;157;34056;46;28859;41;27083;27
5787549;5916660;384;26852;116;73;27137;180;158;33430;191;162;34349;47;29102;41;27326;27
5787550;5916660;420;29434;125;79;29197;218;185;58187;185;142;37620;47;31676;41;29899;27
5789447;5916660;362;25310;95;60;25258;129;110;32918;133;104;30368;39;26667;35;26667;24
5789448;5916660;366;25591;95;60;25261;129;110;32939;133;104;30388;39;27032;35;27032;24
5789449;5916660;371;25939;97;62;25951;129;111;32999;133;105;30449;40;27458;36;27458;24
5789450;5916660;397;27821;97;62;25951;165;144;32477;182;148;33371;40;27776;36;27776;24
5789451;5916660;398;27859;105;66;27356;165;144;32515;182;148;33409;43;29104;39;29104;27
5789452;5916660;377;26379;105;66;27356;177;152;30029;184;156;30923;45;28246;40;26469;27
5789453;5916660;377;26416;116;73;27137;177;152;30065;184;156;30959;46;28423;41;26646;27
5789454;5916660;379;26502;116;73;27137;177;157;33444;184;161;34338;46;28686;41;26910;27
5789455;5916660;381;26679;125;79;29230;180;156;30328;188;160;31222;46;28907;41;27131;28
5789456;5916660;418;29274;125;79;29230;214;183;58027;185;140;37459;53;31586;47;29809;33
5791353;5916660;369;25856;94;59;24819;132;115;33278;139;109;30728;39;26258;34;26258;23
5791354;5916660;366;25624;96;61;25590;129;112;33046;139;106;30495;40;26849;36;26849;24
5791355;5916660;366;25653;96;61;25503;119;91;27087;133;101;30156;40;27029;35;27029;24
5791356;5916660;371;26001;98;62;25981;129;112;33055;139;106;30504;41;27655;36;27655;24
5791357;5916660;375;26217;97;62;25951;132;115;33123;139;108;30573;40;27768;36;27768;24
5791358;5916660;375;26268;97;62;25951;173;150;29918;181;154;30812;40;27740;36;25964;24
5791359;5916660;372;26070;97;62;25951;165;147;29720;172;151;30614;45;28063;40;26287;27
5791360;5916660;373;26125;116;73;27137;169;148;29774;177;152;30668;45;28432;40;26655;27
5791361;5916660;378;26478;125;79;29230;177;153;30128;184;157;31022;45;28786;40;27009;27
5791362;5916660;383;26789;125;79;29230;180;157;30439;191;161;31333;46;29094;41;27318;27
5791363;5916660;418;29269;125;79;29230;214;183;58022;185;140;37454;53;31482;47;29705;33
5793258;5916660;375;26242;98;62;26064;141;111;30195;145;114;31113;41;27522;36;27522;25
5793259;5916660;371;25942;97;62;26008;135;107;29894;139;110;30813;40;27362;36;27362;24
5793260;5916660;371;25976;96;61;25594;135;108;29929;139;111;30848;40;27326;36;27326;24
5793261;5916660;371;25936;97;61;25768;129;111;32843;133;104;30292;40;27107;36;27107;24
5793262;5916660;369;25836;97;62;25877;129;111;32841;133;104;30290;41;27531;36;27531;24
5793263;5916660;370;25884;97;62;25877;135;106;28954;139;109;29873;41;28637;36;28637;24
5793264;5916660;369;25815;101;64;25684;165;144;29464;169;148;30358;45;27684;40;25908;26
5793265;5916660;369;25855;100;64;25622;165;144;29505;169;148;30399;45;28017;40;26240;26
5793266;5916660;369;25864;108;68;25667;165;144;29514;169;148;30408;45;28214;40;26438;27
5793267;5916660;381;26639;108;68;25667;180;155;30264;184;159;31183;45;29009;40;27233;27
5793268;5916660;386;27036;125;79;29230;186;161;30662;191;165;31580;46;29235;41;27459;27
5793269;5916660;416;29134;122;77;28749;221;193;58703;185;150;38136;52;28047;46;26271;33
5793270;5916660;414;28954;122;77;28749;215;190;58522;185;147;37955;52;30936;46;29160;33
5795164;5916660;376;26317;97;62;26008;141;112;30270;145;115;31188;41;27646;36;27646;25
5795165;5916660;377;26398;97;62;26008;141;114;30351;145;117;31270;41;29422;36;29422;25
5795166;5916660;376;26328;103;65;25660;141;113;30281;145;116;31200;44;29271;39;29271;27
5795167;5916660;366;25615;97;62;25801;129;111;32142;139;105;29591;41;27657;36;27657;25
5795168;5916660;366;25616;101;64;25684;129;111;32142;139;105;29592;42;28219;38;28219;26
5795169;5916660;367;25697;101;64;25684;129;113;32237;139;107;29686;42;28441;38;28441;26
5795170;5916660;365;25545;100;64;25622;165;140;29195;163;143;30089;42;27423;37;25647;26
5795171;5916660;364;25464;101;64;25524;165;139;29114;163;142;30008;45;27724;40;25948;26
5795172;5916660;369;25798;108;68;25667;165;143;29448;169;147;30342;45;28166;40;26390;27
5795173;5916660;372;26027;108;68;25667;165;147;29677;169;151;30571;45;28257;40;26481;27
5795174;5916660;369;25837;108;68;25667;165;144;29486;169;148;30380;46;27891;41;26115;27
5795175;5916660;368;25774;108;68;25667;165;143;29424;169;147;30318;46;28028;41;26252;27
5795176;5916660;414;28990;105;67;25477;215;191;58559;185;148;37991;46;27552;41;25775;28
5797069;5916660;348;24346;91;58;24128;163;121;40269;156;141;28530;-1;-1;-1;-1;-1
5797070;5916660;379;26515;91;58;24128;141;115;30468;145;118;31387;42;27924;37;27924;26
5797071;5916660;380;26632;103;65;25660;141;117;30585;145;120;31504;44;29324;39;29324;27
5797072;5916660;367;25706;103;65;25660;129;113;32233;139;106;29682;43;29041;39;29041;26
5797073;5916660;363;25422;103;65;25660;129;109;31948;133;102;29397;41;29125;37;29125;25
5797074;5916660;361;25304;100;63;25414;119;91;26224;133;101;29293;41;27990;37;27990;25
5797075;5916660;364;25512;100;64;25622;129;110;32052;133;104;29502;42;28323;37;28323;26
5797076;5916660;360;25228;101;64;25524;162;135;28878;160;138;29772;43;27370;38;25594;26
5797077;5916660;362;25355;101;64;25524;162;137;29005;163;140;29899;45;27802;40;26026;26
5797078;5916660;367;25689;108;68;25667;165;142;29338;163;145;30232;45;28340;40;26563;27
5797079;5916660;366;25596;108;68;25667;165;140;29245;163;143;30139;45;28176;40;26400;27
5797080;5916660;366;25640;108;68;25667;165;141;29290;163;144;30184;46;27387;41;25611;27
5797081;5916660;366;25626;108;68;25667;165;141;29276;163;144;30170;46;28007;41;26231;27
5797082;5916660;363;25420;105;67;25477;176;158;28715;169;146;37855;46;27539;41;25762;28
5798974;5916660;328;22974;87;55;22697;147;101;38896;144;122;27157;34;24068;31;24068;20
5798975;5916660;384;26876;100;63;26701;144;120;30828;158;123;31747;42;28271;37;28271;26
5798976;5916660;384;26870;100;63;26701;144;120;30823;158;123;31741;42;28159;37;28159;26
5798977;5916660;384;26877;103;65;25660;144;120;30830;158;123;31748;43;29364;38;29364;26
5798978;5916660;361;25236;100;64;25083;129;110;31771;133;104;29221;43;28835;38;28835;26
5798979;5916660;358;25060;100;63;24973;124;91;25974;133;101;29044;44;29194;39;29194;27
5798980;5916660;358;25060;100;64;25092;124;91;25975;133;101;29044;42;28354;37;28354;25
5798981;5916660;362;25332;100;64;25392;129;111;31866;139;105;29316;43;28741;38;28741;26
5798982;5916660;358;25060;101;64;25524;158;133;28686;154;136;29604;43;27231;38;25454;26
5798983;5916660;356;24935;101;64;25524;158;131;28560;154;134;29478;44;27171;39;25394;26
5798984;5916660;356;24928;105;66;24934;156;131;28553;154;134;29472;44;27162;39;25386;26
5798985;5916660;361;25293;105;66;24934;162;136;28942;160;139;29836;44;27054;39;25278;26
5798986;5916660;359;25155;108;68;25667;158;134;28780;160;137;29698;44;27320;39;25544;26
5798987;5916660;363;25411;108;68;25667;162;138;29060;163;141;29954;46;27780;41;26003;27
5798988;5916660;357;25004;103;65;24943;170;152;28300;166;147;37920;45;27014;40;25238;27
5800879;5916660;321;22477;86;55;22359;129;87;25216;132;114;26660;35;23789;31;23789;21
5800880;5916660;325;22756;87;55;22693;138;91;25495;135;118;26939;34;24064;31;24064;20
5800881;5916660;387;27080;87;55;22693;147;123;31033;158;126;31952;42;23724;37;23724;26
5800882;5916660;359;25148;100;63;26701;141;120;29072;152;123;29990;45;30866;40;30866;27
5800883;5916660;360;25184;102;64;25406;144;120;29107;158;123;30026;45;30644;40;30644;27
5800884;5916660;359;25105;100;64;25083;129;108;31664;133;102;29113;43;28652;38;28652;26
5800885;5916660;355;24841;100;64;25071;116;89;25817;133;99;28886;42;28355;37;28355;26
5800886;5916660;353;24693;100;64;25069;119;91;25960;133;101;29030;42;28646;38;28646;25
5800887;5916660;354;24814;100;64;25392;129;111;31854;133;105;29303;42;28730;38;28730;25
5800888;5916660;347;24272;101;64;24182;147;122;27896;148;125;28815;43;26347;38;24570;25
