from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916753;448;31353;126;80;29900;161;151;36912;177;146;38421;56;36181;50;36181;33
5785641;5916753;418;29278;122;77;27296;171;154;37118;186;149;38627;56;36392;49;36392;32
5785642;5916753;419;29358;122;77;27296;173;156;37235;186;150;38745;56;30472;49;30487;32
5785643;5916753;424;29651;116;74;26725;181;160;37528;186;155;39038;57;34837;49;34854;32
5787544;5916753;441;30864;123;78;29361;159;144;36422;165;139;37932;55;35755;49;35755;32
5787545;5916753;442;30933;123;78;29361;159;145;36491;165;140;38001;55;36042;49;36042;32
5787546;5916753;445;31159;123;78;29361;161;148;36717;177;143;38227;56;29499;49;29513;32
5787547;5916753;417;29164;122;77;27296;177;161;37616;184;156;39126;56;29890;49;29904;32
5787548;5916753;413;28939;122;77;27296;175;157;37344;182;152;38854;56;30011;49;30026;32
5787549;5916753;415;29073;122;77;27296;177;161;37636;182;156;39146;57;30254;49;30269;32
5787550;5916753;384;26903;116;74;26725;180;134;37820;191;148;41811;57;34636;49;34653;32
5789447;5916753;409;28638;111;70;26599;118;98;33870;132;99;35165;51;33565;45;33565;29
5789448;5916753;409;28636;111;70;26596;118;98;33890;132;100;35186;51;33930;45;33930;29
5789449;5916753;410;28696;111;70;26732;118;99;33950;132;100;35246;52;34356;46;34356;30
5789450;5916753;444;31100;111;70;26732;161;147;36659;177;142;38168;52;34675;46;34675;30
5789451;5916753;445;31138;123;78;29361;161;148;36697;177;143;38206;55;36002;49;36002;32
5789452;5916753;409;28601;123;78;29361;175;156;38806;176;150;35720;56;29398;48;29412;31
5789453;5916753;409;28637;122;77;27296;175;156;38842;176;151;35757;56;29575;49;29589;32
5789454;5916753;410;28724;122;77;27296;175;157;38929;178;156;39135;56;29839;48;29853;32
5789455;5916753;413;28900;116;74;26758;179;160;34510;182;154;36020;57;30059;49;30074;32
5789456;5916753;382;26742;116;74;26758;172;132;37659;191;146;41650;59;34546;52;34563;36
5791353;5916753;414;28998;115;73;27649;122;103;34229;137;104;35525;50;33156;44;33156;29
5791354;5916753;411;28766;110;70;26441;118;99;33997;137;101;35293;52;33747;46;33747;30
5791355;5916753;404;28289;110;70;26354;113;94;33658;132;96;34954;52;33928;46;33928;30
5791356;5916753;405;28351;110;70;26302;118;99;34006;137;101;35302;52;34553;46;34553;30
5791357;5916753;406;28438;111;70;26732;122;102;34074;137;104;35370;52;34667;46;34667;30
5791358;5916753;407;28489;111;70;26732;173;154;38694;175;149;35609;52;28892;46;28907;30
5791359;5916753;404;28292;111;70;26732;165;151;35907;163;146;35412;56;29216;48;29230;31
5791360;5916753;405;28346;122;77;27296;169;152;35962;168;147;35466;56;29584;48;29598;31
5791361;5916753;410;28699;116;74;26758;175;157;38904;176;152;35819;56;29938;48;29953;31
5791362;5916753;414;29010;116;74;26758;179;161;34621;182;156;36130;56;30246;49;30261;32
5791363;5916753;382;26737;116;74;26758;172;132;37654;191;146;41645;59;34442;52;34459;36
5793258;5916753;420;29384;113;72;27399;130;108;34615;143;110;35911;53;34420;47;34420;31
5793259;5916753;415;29084;113;72;27342;124;104;34315;137;106;35610;52;34260;46;34260;30
5793260;5916753;416;29118;112;71;26929;124;104;34349;137;106;35645;52;34224;46;34224;30
5793261;5916753;402;28162;109;69;26089;118;98;33794;132;100;35090;52;34005;46;34005;30
5793262;5916753;401;28058;110;69;26131;118;98;33792;132;100;35088;52;34430;46;34430;30
5793263;5916753;402;28105;110;69;26131;126;103;33375;137;105;34670;53;35536;46;35536;30
5793264;5916753;401;28036;109;69;25843;165;147;35652;161;142;35156;55;28836;48;28851;31
5793265;5916753;401;28077;108;69;25781;165;148;35692;163;143;35196;55;29169;48;29184;31
5793266;5916753;401;28086;114;72;25826;165;148;35702;163;143;35206;55;29366;48;29381;31
5793267;5916753;412;28860;114;72;25826;177;159;34470;182;154;35980;55;30161;48;30176;31
5793268;5916753;418;29258;116;74;26758;185;165;36874;186;160;36378;56;30387;49;30402;32
5793269;5916753;386;27038;117;74;26719;190;141;38336;191;155;42326;59;29200;52;29214;36
5793270;5916753;384;26857;117;74;26719;181;139;38155;191;153;42146;59;34550;52;34658;36
5795164;5916753;421;29459;113;72;27342;132;109;34690;143;111;35986;52;34544;46;34544;30
5795165;5916753;422;29540;113;72;27342;134;110;34772;143;112;36067;52;36320;46;36320;30
