from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916651;421;29471;112;71;29244;190;167;37543;215;184;42156;52;32524;46;32524;33
5785641;5916651;418;29278;132;83;29613;198;169;37749;222;187;41536;54;32735;48;32735;33
5785642;5916651;419;29358;132;83;29613;203;171;37867;222;189;41654;54;32561;48;30785;33
5785643;5916651;424;29650;136;86;31673;215;175;38160;222;193;42773;55;35118;48;33341;33
5787544;5916651;414;28981;109;69;28705;189;160;37054;203;177;41667;51;32098;46;32098;32
5787545;5916651;415;29050;109;69;28705;189;161;37123;203;178;41736;51;32384;46;32384;32
5787546;5916651;418;29276;109;69;28705;190;164;37349;215;182;41962;54;31587;48;29811;33
5787547;5916651;417;29164;132;83;29613;209;177;38248;222;195;39662;54;31979;48;30202;33
5787548;5916651;413;28939;132;83;29613;204;173;37975;218;191;39390;54;32100;48;30324;33
5787549;5916651;415;29073;132;83;29613;209;177;38268;222;195;39682;55;32343;48;30567;33
5787550;5916651;457;32020;136;86;31673;236;201;59667;215;172;42394;55;34917;48;33140;33
5789447;5916651;382;26707;100;63;26606;151;120;34287;164;138;38900;47;29908;42;29908;29
5789448;5916651;386;26987;100;63;26609;151;120;34307;164;138;38920;47;30273;42;30273;29
5789449;5916651;391;27335;102;64;27300;151;121;34368;164;139;38981;49;30699;43;30699;30
5789450;5916651;417;29218;102;64;27300;190;163;37290;215;181;41903;49;31017;43;31017;30
5789451;5916651;418;29256;109;69;28705;190;163;37328;215;181;41941;51;32345;46;32345;32
5789452;5916651;409;28600;109;69;28705;204;171;34842;212;189;39455;54;31487;48;29710;32
5789453;5916651;409;28637;132;83;29613;204;171;34878;212;189;39492;54;31664;48;29887;33
5789454;5916651;410;28724;132;83;29613;204;173;34965;213;195;42870;54;31927;48;30151;32
5789455;5916651;413;28900;136;86;31706;210;175;35142;218;193;39259;55;32148;48;30372;33
5789456;5916651;455;31860;136;86;31706;230;199;59506;215;170;42233;61;34827;54;33050;39
5791353;5916651;389;27252;98;62;26168;152;125;34647;171;143;39260;47;29499;41;29499;29
5791354;5916651;386;27020;101;64;26939;151;122;34415;171;140;39028;48;30090;43;30090;30
5791355;5916651;386;27050;100;64;26851;141;117;34076;164;135;38689;48;30270;42;30270;29
5791356;5916651;391;27398;102;65;27329;151;122;34424;171;140;39037;49;30895;43;30895;30
5791357;5916651;396;27722;102;64;27300;152;125;34492;171;143;39105;49;31009;43;31009;30
5791358;5916651;407;28489;102;64;27300;198;169;34731;209;187;39344;49;30981;43;29205;30
5791359;5916651;404;28291;102;64;27300;191;167;34533;201;184;39146;54;31304;48;29528;32
5791360;5916651;405;28346;132;83;29613;195;167;34588;204;185;39201;54;31672;48;29896;32
5791361;5916651;410;28699;136;86;31706;204;172;34941;212;190;39554;54;32027;48;30250;32
5791362;5916651;414;29010;136;86;31706;210;177;35252;222;195;39369;54;32335;48;30559;33
5791363;5916651;455;31855;136;86;31706;230;199;59501;215;170;42228;61;34723;54;32946;39
5793258;5916651;395;27638;102;64;27413;163;131;35033;177;149;39646;49;30763;43;30763;30
5793259;5916651;391;27338;102;64;27356;157;126;34732;171;144;39345;48;30603;43;30603;30
5793260;5916651;391;27373;100;64;26943;157;127;34767;171;145;39380;48;30567;43;30567;30
5793261;5916651;390;27333;101;64;27116;151;121;34211;164;139;38824;48;30348;43;30348;30
5793262;5916651;392;27439;102;64;27225;151;121;34209;164;139;38822;49;30772;43;30772;30
5793263;5916651;401;28105;102;64;27225;158;126;33792;171;143;38405;49;31878;43;31878;30
5793264;5916651;401;28036;105;66;28140;191;163;34278;196;181;38891;53;30925;47;29149;32
5793265;5916651;401;28076;105;66;28078;191;163;34318;197;181;38931;53;31258;47;29481;32
5793266;5916651;401;28086;123;78;28143;191;164;34327;197;182;38940;53;31455;47;29678;32
5793267;5916651;412;28860;123;78;28143;209;175;35102;214;193;39219;53;32250;47;30473;32
5793268;5916651;418;29258;136;86;31706;221;198;36244;222;198;40112;54;32476;48;30700;33
5793269;5916651;453;31720;138;87;31225;241;208;60182;215;180;42909;60;31288;54;29512;38
5793270;5916651;451;31540;138;87;31225;237;206;60002;215;177;42728;60;34177;54;32401;38
5795164;5916651;396;27713;102;64;27356;164;132;35108;177;150;39721;49;30887;43;30887;30
5795165;5916651;397;27795;102;64;27356;165;133;35189;177;151;39802;49;32663;43;32663;30
5795166;5916651;396;27725;108;68;28135;164;132;35119;177;150;39732;52;32512;46;32512;32
5795167;5916651;396;27733;101;64;27150;151;121;33510;171;139;38123;49;30898;43;30898;30
5795168;5916651;395;27630;105;66;28140;151;121;33511;171;139;38124;50;31460;45;31460;31
5795169;5916651;399;27918;105;66;28140;151;123;33605;171;141;38218;50;31682;45;31682;31
5795170;5916651;397;27766;105;66;28078;191;159;34008;193;177;38621;50;30664;44;28888;31
5795171;5916651;395;27685;105;67;28000;191;158;33927;193;176;38540;53;30965;47;29189;32
5795172;5916651;400;28020;123;78;28143;191;163;34262;196;181;38874;53;31407;47;29631;32
5795173;5916651;404;28248;123;78;28143;191;166;34490;197;184;39103;53;31498;47;29722;32
5795174;5916651;401;28058;123;78;28143;191;163;34300;196;181;38913;54;31132;48;29356;33
5795175;5916651;400;27995;123;78;28143;191;162;34237;196;180;38850;54;31269;48;29493;33
5795176;5916651;451;31576;121;76;27953;237;206;60038;215;178;42765;54;30793;48;29016;33
5797069;5916651;368;25743;95;60;25494;181;151;40013;185;173;46579;-1;-1;-1;-1;-1
5797070;5916651;399;27912;95;60;25494;165;135;35306;177;153;39919;50;31165;44;31165;31
5797071;5916651;400;28029;108;68;28135;165;136;35423;177;154;40036;52;32565;46;32565;32
5797072;5916651;399;27927;108;68;28135;151;123;33602;171;141;38214;51;32282;46;32282;32
5797073;5916651;395;27643;108;68;28135;151;119;33317;164;137;37930;50;32366;44;32366;30
5797074;5916651;393;27525;104;66;27871;141;117;33212;164;135;37825;49;31231;44;31231;30
5797075;5916651;396;27733;105;66;28078;151;120;33421;164;138;38034;50;31564;44;31564;31
5797076;5916651;392;27449;105;67;28000;185;155;33691;191;172;38304;51;30611;45;28835;32
5797077;5916651;394;27576;105;67;28000;185;156;33818;193;174;38431;53;31043;47;29267;32
5797078;5916651;399;27910;123;78;28143;191;161;34152;193;179;38765;53;31581;47;29804;32
5797079;5916651;397;27817;123;78;28143;191;160;34059;193;178;38672;53;31417;47;29641;32
5797080;5916651;398;27862;123;78;28143;191;160;34103;193;178;38716;54;30628;48;28852;33
5797081;5916651;398;27848;123;78;28143;191;160;34090;193;178;38702;54;31248;48;29472;33
5797082;5916651;400;28006;121;76;27953;203;176;33529;200;176;42628;54;30780;48;29003;33
5798974;5916651;348;24370;92;58;24071;170;132;38640;165;153;45206;42;27309;38;27309;26
5798975;5916651;404;28272;104;66;28049;170;140;35666;190;158;40279;50;31512;44;31512;31
5798976;5916651;404;28266;104;66;28049;170;140;35661;190;158;40274;50;31400;44;31400;31
5798977;5916651;404;28273;108;68;28135;170;140;35668;190;158;40280;51;32605;45;32605;32
5798978;5916651;392;27458;105;67;27559;151;120;33140;164;138;37753;51;32076;45;32076;32
5798979;5916651;390;27281;105;66;27449;146;117;32963;164;135;37576;52;32435;46;32435;32
