from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916762;473;33103;135;86;32135;173;164;48899;193;162;38340;56;35711;50;35692;32
5785641;5916762;445;31119;132;83;29530;182;167;49105;200;162;38546;53;35922;47;35903;29
5785642;5916762;446;31198;132;83;29530;184;169;49223;200;164;38664;53;30405;47;30386;29
5785643;5916762;450;31491;124;78;28270;194;173;49516;200;168;38957;53;34769;47;34753;29
5787544;5916762;466;32613;132;84;31595;170;157;48410;183;155;37851;55;35285;49;35267;31
5787545;5916762;467;32682;132;84;31595;170;158;48479;183;156;37920;55;35572;49;35553;31
5787546;5916762;470;32908;132;84;31595;173;161;48704;193;160;38145;53;29431;46;29412;29
5787547;5916762;443;31005;132;83;29530;188;174;49604;197;169;39045;53;29822;46;29803;29
5787548;5916762;440;30779;132;83;29530;187;170;49331;193;166;38772;53;29944;47;29925;29
5787549;5916762;442;30914;132;83;29530;188;174;49624;193;170;39065;53;30187;47;30168;29
5787550;5916762;409;28652;124;78;28270;193;148;40235;193;150;41450;53;34568;47;34552;29
5789447;5916762;435;30479;121;76;28833;125;102;35084;152;116;35084;51;33096;45;33077;28
5789448;5916762;435;30476;121;76;28830;125;102;35104;152;116;35104;51;33461;45;33442;28
5789449;5916762;436;30536;121;76;28966;125;103;35165;152;117;35165;53;33886;46;33868;29
5789450;5916762;469;32850;121;76;28966;173;160;48646;193;159;38087;53;34205;46;34186;29
5789451;5916762;470;32888;132;84;31595;173;161;48684;193;159;38125;55;35532;49;35514;31
5789452;5916762;435;30441;132;84;31595;187;168;46198;188;164;35639;52;29330;46;29311;29
5789453;5916762;435;30477;132;83;29530;187;169;46234;188;164;35675;53;29507;46;29488;29
5789454;5916762;437;30564;132;83;29530;187;170;46321;189;170;39054;52;29771;46;29752;29
5789455;5916762;439;30740;124;78;28303;191;173;46498;193;168;35939;53;29992;47;29973;30
5789456;5916762;407;28492;124;78;28303;186;146;40074;193;148;41289;55;34478;49;34462;33
5791353;5916762;441;30839;125;79;29883;130;107;35444;157;121;35444;51;32686;45;32667;28
5791354;5916762;437;30606;120;76;28676;125;104;35211;157;118;35211;52;33277;46;33258;29
5791355;5916762;430;30129;120;76;28588;123;99;34872;152;113;34872;52;33458;46;33439;28
5791356;5916762;431;30191;120;76;28536;125;104;35220;157;118;35220;53;34083;46;34064;29
5791357;5916762;433;30279;121;76;28966;130;107;35289;157;121;35289;53;34197;46;34178;29
5791358;5916762;433;30330;121;76;28966;185;167;46087;185;162;35528;53;28825;46;28806;29
5791359;5916762;430;30132;121;76;28966;179;164;45889;178;162;35330;52;29148;46;29129;29
5791360;5916762;431;30186;132;83;29530;182;165;45943;181;160;35384;52;29516;46;29497;29
5791361;5916762;436;30540;124;78;28303;187;170;46297;188;165;35738;52;29870;46;29851;29
5791362;5916762;441;30851;124;78;28303;191;174;46608;193;170;36049;53;30179;47;30160;29
5791363;5916762;407;28487;124;78;28303;186;146;40069;193;148;41284;55;34374;49;34358;33
5793258;5916762;446;31224;123;78;29633;137;113;35830;162;127;35830;53;33950;47;33931;29
5793259;5916762;442;30924;123;78;29577;131;108;35529;157;122;35529;52;33790;46;33772;29
5793260;5916762;442;30959;122;77;29163;131;109;35564;157;123;35564;52;33754;46;33735;29
5793261;5916762;429;30002;119;75;28323;125;103;35008;152;117;35008;52;33535;46;33516;28
5793262;5916762;427;29898;119;75;28365;125;103;35006;152;117;35006;53;33960;46;33941;29
5793263;5916762;428;29945;119;75;28365;134;107;34589;157;121;34589;53;35066;47;35047;29
5793264;5916762;427;29876;118;75;28077;179;160;45634;177;159;35075;52;28769;46;28750;28
5793265;5916762;427;29917;118;75;28015;179;161;45674;178;159;35115;52;29101;46;29083;28
5793266;5916762;428;29926;123;78;28060;179;161;45683;178;159;35124;52;29298;46;29280;29
5793267;5916762;439;30701;123;78;28060;188;172;46458;193;168;35899;52;30093;46;30075;29
5793268;5916762;444;31098;124;78;28303;197;179;39288;200;173;36296;53;30320;47;30301;29
5793269;5916762;411;28788;125;79;28264;203;156;40750;193;158;41966;54;29132;49;29113;34
5793270;5916762;409;28607;125;79;28264;195;153;40570;193;155;41785;54;34482;49;34557;34
5795164;5916762;447;31299;123;78;29577;140;114;35904;162;128;35904;53;34074;47;34055;29
5795165;5916762;448;31381;123;78;29577;143;115;35986;162;129;35986;53;35851;47;35832;29
5795166;5916762;447;31311;118;75;28053;140;114;35916;162;128;35916;53;35700;47;35681;29
5795167;5916762;424;29677;119;75;28290;125;103;34307;157;117;34307;52;34086;46;34067;29
5795168;5916762;424;29677;118;75;28077;125;103;34308;157;117;34308;53;34647;47;34629;29
5795169;5916762;425;29758;118;75;28077;125;105;34402;157;119;34402;53;34870;47;34851;29
5795170;5916762;423;29607;118;75;28015;179;156;45364;175;155;34805;53;28508;46;28489;29
5795171;5916762;422;29526;118;74;27918;179;155;45283;175;154;34724;52;28809;46;28790;28
5795172;5916762;427;29860;123;78;28060;179;160;45617;177;159;35058;52;29251;46;29232;29
5795173;5916762;430;30089;123;78;28060;179;163;45846;178;162;35287;52;29342;46;29323;29
5795174;5916762;427;29898;123;78;28060;179;161;45655;177;159;35096;52;28976;46;28957;29
5795175;5916762;426;29836;123;78;28060;179;160;45593;177;158;35034;52;29113;46;29094;29
5795176;5916762;409;28643;121;77;27871;195;154;40606;193;156;41821;53;28636;47;28618;30
5797069;5916762;442;30930;123;78;30424;157;110;34266;167;149;35711;-1;-1;-1;-1;-1
5797070;5916762;450;31498;123;78;30424;143;116;36103;162;130;36103;54;34353;47;34334;30
5797071;5916762;452;31615;118;75;28053;143;118;36220;162;132;36220;53;35753;47;35734;29
5797072;5916762;425;29768;118;75;28053;125;105;34398;157;119;34398;53;35469;46;35450;29
5797073;5916762;421;29483;118;75;28053;125;101;34114;152;115;34114;52;35554;46;35535;28
5797074;5916762;420;29365;117;74;27808;123;99;34009;152;113;34009;52;34418;46;34400;28
5797075;5916762;422;29574;118;75;28015;125;102;34218;152;116;34218;53;34751;46;34732;29
5797076;5916762;418;29290;118;74;27918;175;152;45047;171;150;34488;53;28455;46;28436;29
5797077;5916762;420;29417;118;74;27918;175;154;45174;172;152;34615;52;28887;46;28868;28
5797078;5916762;425;29750;123;78;28060;179;159;45507;175;157;34948;52;29424;46;29405;29
5797079;5916762;424;29657;123;78;28060;179;157;45414;175;156;34856;52;29261;46;29242;29
5797080;5916762;424;29702;123;78;28060;179;158;45459;175;156;34900;52;28472;46;28453;29
5797081;5916762;424;29688;123;78;28060;179;158;45445;175;156;34886;52;29092;46;29073;29
5797082;5916762;379;26501;121;77;27871;178;152;40470;181;154;41685;53;28623;47;28604;30
5798974;5916762;422;29557;119;75;28993;147;90;32893;147;130;34338;46;30496;41;30478;25
5798975;5916762;455;31858;125;79;30270;145;122;36463;172;136;36463;54;34700;48;34681;30
5798976;5916762;455;31852;125;79;30270;145;122;36457;172;136;36457;54;34588;47;34569;30
5798977;5916762;455;31859;118;75;28053;145;122;36464;172;136;36464;53;35793;46;35774;29
5798978;5916762;419;29298;116;73;27477;125;102;33937;152;116;33937;53;35264;46;35245;29
5798979;5916762;416;29121;116;73;27366;124;99;33760;152;113;33760;53;35622;47;35603;29
5798980;5916762;416;29122;116;73;27485;124;99;33760;152;113;33760;52;34782;46;34763;28
5798981;5916762;420;29393;117;74;27785;125;103;34032;157;117;34032;53;35170;46;35151;29
