from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916751;447;31268;126;80;29886;158;145;39991;175;145;38336;56;36171;50;36171;33
5785641;5916751;417;29193;122;77;27281;167;148;40197;184;147;38542;57;36382;49;36382;32
5785642;5916751;418;29273;122;77;27281;169;150;40315;184;149;38660;57;30462;49;30477;32
5785643;5916751;422;29566;116;73;26710;179;154;40608;184;153;38953;57;34827;49;34844;32
5787544;5916751;440;30779;123;78;29346;156;138;39502;164;138;37847;55;35745;49;35745;32
5787545;5916751;441;30848;123;78;29346;156;139;39571;164;139;37916;55;36031;49;36031;32
5787546;5916751;444;31074;123;78;29346;158;142;39797;175;142;38142;56;29488;49;29503;32
5787547;5916751;415;29079;122;77;27281;174;155;40696;183;155;39041;56;29880;49;29894;32
5787548;5916751;412;28854;122;77;27281;171;151;40424;181;151;38768;56;30001;49;30016;32
5787549;5916751;414;28988;122;77;27281;174;156;40716;181;155;39061;57;30244;49;30259;32
5787550;5916751;383;26818;116;73;26710;178;133;37737;183;140;47041;57;34625;49;34643;32
5789447;5916751;408;28553;111;70;26584;115;96;33786;131;98;35080;51;33555;45;33555;29
5789448;5916751;408;28550;111;70;26581;115;97;33806;131;98;35100;51;33920;45;33920;29
5789449;5916751;409;28611;111;70;26717;115;97;33867;131;99;35161;52;34346;46;34346;30
5789450;5916751;443;31015;111;70;26717;158;142;39738;175;141;38083;52;34665;46;34665;30
5789451;5916751;444;31053;123;78;29346;158;142;39776;175;141;38121;55;35992;49;35992;32
5789452;5916751;407;28515;123;78;29346;171;150;37290;175;149;35635;56;29388;48;29402;31
5789453;5916751;408;28552;122;77;27281;171;150;37327;175;149;35672;56;29565;49;29579;32
5789454;5916751;409;28639;122;77;27281;171;151;37414;177;155;39050;56;29828;48;29843;31
5789455;5916751;412;28815;116;73;26743;176;154;37590;181;153;35935;57;30049;49;30064;32
5789456;5916751;381;26657;116;73;26743;170;131;37576;183;138;46880;59;34536;52;34553;36
5791353;5916751;413;28913;115;73;27634;118;101;34146;136;103;35440;50;33146;45;33146;29
5791354;5916751;410;28681;110;70;26427;115;98;33914;136;100;35208;52;33737;46;33737;30
5791355;5916751;403;28204;110;70;26339;110;93;33575;131;95;34869;52;33917;46;33917;30
5791356;5916751;404;28266;110;70;26287;115;98;33922;136;100;35217;53;34543;46;34543;30
5791357;5916751;405;28353;111;70;26717;118;101;33991;136;103;35285;52;34657;46;34657;30
