from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916743;430;30100;119;76;28284;145;131;37708;156;126;37708;54;32284;48;32734;30
5785641;5916743;393;27484;116;73;25679;153;134;37914;165;129;37914;54;32495;47;32945;30
5785642;5916743;394;27563;116;73;25679;157;135;38835;165;130;38031;54;31896;47;30570;30
5785643;5916743;398;27856;110;70;25931;166;139;39128;165;134;38324;54;33979;47;33980;31
5787544;5916743;423;29611;116;74;27744;145;124;37218;146;119;37218;53;31858;47;32308;30
5787545;5916743;424;29680;116;74;27744;145;125;37287;146;120;37287;53;32145;47;32595;30
5787546;5916743;427;29905;116;74;27744;145;128;37513;156;123;37513;54;30922;46;29596;30
5787547;5916743;391;27370;116;73;25679;161;141;39216;164;136;38412;54;31314;46;29987;30
5787548;5916743;388;27144;116;73;25679;157;137;38944;162;132;38140;54;31435;47;30109;30
5787549;5916743;390;27278;116;73;25679;161;141;39236;162;136;38432;54;31678;47;30352;31
5787550;5916743;373;26080;110;70;25931;172;134;36084;168;126;41118;54;33778;47;33779;31
5789447;5916743;383;26844;105;66;24982;105;86;34451;114;79;34451;49;29668;43;30118;27
5789448;5916743;383;26841;105;66;24979;105;86;34472;114;79;34472;49;30033;43;30483;27
5789449;5916743;384;26901;105;66;25115;105;87;34532;114;80;34532;50;30459;44;30909;27
5789450;5916743;426;29847;105;66;25115;145;127;37455;156;122;37455;50;30778;44;31228;27
5789451;5916743;427;29885;116;74;27744;145;127;37493;156;122;37493;53;32105;47;32555;30
5789452;5916743;383;26806;116;74;27744;159;135;35810;157;130;35007;53;30822;46;29495;30
5789453;5916743;383;26842;116;73;25679;159;136;35847;157;131;35043;54;30999;46;29672;30
5789454;5916743;385;26929;116;73;25679;159;139;35934;159;136;38422;54;31262;46;29936;30
5789455;5916743;387;27105;110;70;25964;161;139;36110;162;134;35306;54;31483;47;30157;31
5789456;5916743;370;25919;110;70;25964;166;131;35923;169;123;40957;57;33688;50;33689;34
5791353;5916743;389;27203;109;69;26032;107;91;35615;119;84;34811;48;29259;42;29709;26
5791354;5916743;385;26971;104;66;24825;105;88;34579;119;81;34579;50;29850;44;30300;27
5791355;5916743;378;26494;104;66;24737;99;83;34240;114;76;34240;49;30031;44;30481;27
5791356;5916743;379;26556;104;66;24685;105;88;34588;119;81;34588;50;30656;44;31106;28
5791357;5916743;381;26644;105;66;25115;107;91;35460;119;84;34656;50;30770;44;31220;27
5791358;5916743;381;26694;105;66;25115;155;133;34895;156;128;34895;50;30316;44;28990;27
5791359;5916743;379;26497;105;66;25115;145;131;34698;145;126;34698;53;30639;46;29313;30
5791360;5916743;379;26551;116;73;25679;149;131;34752;149;126;34752;53;31007;46;29681;30
5791361;5916743;384;26904;110;70;25964;159;136;35909;157;131;35106;53;31362;46;30035;30
5791362;5916743;389;27216;110;70;25964;163;141;36220;162;136;35417;54;31670;47;30344;31
5791363;5916743;370;25914;110;70;25964;166;131;35918;169;123;40952;57;33584;50;33585;34
5793258;5916743;394;27589;107;68;25782;118;95;35197;125;90;35197;50;30523;45;30973;28
5793259;5916743;390;27289;107;68;25726;111;90;34897;119;85;34897;50;30363;44;30813;28
5793260;5916743;390;27323;105;67;25312;111;91;34931;119;86;34931;50;30327;44;30777;27
5793261;5916743;377;26367;103;65;24472;105;87;34376;114;80;34376;50;30108;44;30558;27
5793262;5916743;375;26263;103;65;24514;105;87;34374;114;80;34374;50;30533;44;30983;27
5793263;5916743;376;26310;103;65;24514;111;90;33957;119;85;33957;50;31639;44;32089;28
5793264;5916743;375;26241;102;65;24226;145;127;34442;143;122;34442;53;30260;46;28934;30
5793265;5916743;375;26282;102;64;24164;145;127;34483;145;122;34483;53;30593;46;29266;30
5793266;5916743;376;26291;107;68;24209;145;128;34492;145;123;34492;53;30790;46;29463;30
5793267;5916743;387;27065;107;68;24209;161;139;36070;162;134;35266;53;31585;46;30258;30
5793268;5916743;392;27463;110;70;25964;171;144;35664;165;139;35664;54;31811;47;30485;31
5793269;5916743;374;26215;111;70;25925;180;141;36600;168;133;41633;57;30623;50;29297;35
5793270;5916743;372;26034;111;70;25925;174;138;36419;168;130;41452;57;33692;50;33784;35
5795164;5916743;395;27664;107;68;25726;118;96;35272;125;91;35272;50;30647;44;31097;28
5795165;5916743;396;27746;107;68;25726;118;97;35354;125;92;35354;50;32423;44;32873;28
5795166;5916743;395;27676;102;65;24202;118;96;35284;125;91;35284;53;32273;47;32723;30
5795167;5916743;372;26042;103;65;24439;105;88;33675;119;81;33675;51;30658;44;31108;28
5795168;5916743;372;26042;102;65;24226;105;88;33675;119;81;33675;52;31220;46;31670;29
5795169;5916743;373;26123;102;65;24226;105;89;33770;119;82;33770;52;31442;46;31892;29
5795170;5916743;371;25972;102;64;24164;149;123;34173;139;118;34173;52;29999;46;28673;29
5795171;5916743;370;25890;102;64;24067;149;122;34091;139;117;34091;53;30300;46;28974;30
5795172;5916743;375;26225;107;68;24209;145;127;34426;143;122;34426;53;30742;46;29416;30
5795173;5916743;378;26454;107;68;24209;145;130;34654;145;125;34654;53;30833;46;29507;30
5795174;5916743;375;26263;107;68;24209;145;127;34464;143;122;34464;53;30467;46;29141;30
5795175;5916743;374;26200;107;68;24209;145;126;34402;143;121;34402;53;30604;46;29278;30
5795176;5916743;372;26070;105;66;24020;174;139;36456;168;131;41489;54;30128;47;28801;31
5797069;5916743;380;26623;107;68;26573;140;104;28597;136;119;37249;-1;-1;-1;-1;-1
5797070;5916743;398;27862;107;68;26573;118;99;35470;125;94;35470;51;30926;45;31376;29
5797071;5916743;400;27979;102;65;24202;118;100;35587;125;95;35587;54;32326;47;32776;30
5797072;5916743;373;26133;102;65;24202;105;89;33766;119;82;33766;53;32042;47;32492;29
5797073;5916743;369;25848;102;65;24202;105;85;33481;114;78;33481;51;32127;45;32577;28
5797074;5916743;368;25730;101;64;23957;99;83;33377;114;76;33377;51;30991;45;31441;28
5797075;5916743;371;25939;102;64;24164;105;86;33585;114;79;33585;52;31324;46;31774;29
5797076;5916743;366;25655;102;64;24067;141;119;34659;136;114;33856;53;29946;47;28620;29
5797077;5916743;368;25781;102;64;24067;143;120;34786;138;115;33982;53;30378;46;29052;30
5797078;5916743;373;26115;107;68;24209;147;125;34316;139;120;34316;53;30916;46;29589;30
5797079;5916743;372;26022;107;68;24209;147;124;34223;139;119;34223;53;30752;46;29426;30
5797080;5916743;372;26067;107;68;24209;147;124;34268;139;119;34268;53;29963;46;28637;30
5797081;5916743;372;26053;107;68;24209;147;124;34254;139;119;34254;53;30583;46;29257;30
5797082;5916743;342;23928;105;66;24020;153;137;37123;156;129;41352;54;30115;47;28788;31
5798974;5916743;361;25250;103;65;25142;125;85;27224;120;106;29910;44;27069;39;27519;23
