from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916760;465;32531;132;83;31396;163;153;48161;184;153;37705;59;36096;52;36077;34
5785641;5916760;436;30547;128;81;28792;173;156;48367;191;153;37911;56;36307;49;36288;31
5785642;5916760;438;30626;128;81;28792;174;158;48485;191;155;38029;56;30789;49;30770;31
5785643;5916760;442;30919;120;76;27532;185;162;48778;191;159;38322;56;35154;50;35137;31
5787544;5916760;458;32041;129;82;30857;161;146;47672;174;146;37216;58;35670;52;35651;33
5787545;5916760;459;32110;129;82;30857;161;147;47741;174;147;37285;58;35956;52;35938;33
5787546;5916760;462;32336;129;82;30857;163;151;47967;184;151;37511;56;29815;49;29797;31
5787547;5916760;435;30433;128;81;28792;179;163;48866;188;160;38410;56;30207;49;30188;31
5787548;5916760;432;30207;128;81;28792;177;160;48594;184;157;38137;56;30328;49;30309;31
5787549;5916760;433;30341;128;81;28792;179;164;48886;184;161;38430;56;30571;50;30552;31
5787550;5916760;401;28080;120;76;27532;184;139;39600;184;141;40815;56;34953;50;34936;31
5789447;5916760;427;29906;117;74;28095;116;93;34449;143;107;34449;54;33480;48;33461;30
5789448;5916760;427;29904;117;74;28092;116;93;34469;143;107;34469;55;33845;48;33826;30
5789449;5916760;428;29964;117;74;28228;116;94;34530;143;108;34530;56;34271;49;34252;31
5789450;5916760;461;32278;117;74;28228;163;150;47908;184;150;37452;56;34590;49;34571;31
5789451;5916760;462;32316;129;82;30857;163;150;47946;184;150;37490;58;35917;52;35898;33
5789452;5916760;427;29869;129;82;30857;177;158;45460;179;155;35004;55;29715;49;29696;31
5789453;5916760;427;29905;128;81;28792;177;158;45497;179;155;35040;56;29892;49;29873;31
5789454;5916760;428;29992;128;81;28792;177;160;45584;180;161;38419;56;30155;49;30137;31
5789455;5916760;431;30168;120;76;27565;182;162;45760;184;159;35304;56;30376;50;30357;32
5789456;5916760;399;27920;120;76;27565;176;137;39439;184;139;40654;58;34863;52;34846;35
5791353;5916760;432;30266;121;77;29145;120;98;34809;148;112;34809;54;33071;47;33052;30
5791354;5916760;429;30034;117;74;27937;116;95;34577;148;109;34577;55;33662;49;33643;31
5791355;5916760;422;29557;116;74;27850;114;90;34238;143;104;34238;55;33842;48;33824;30
5791356;5916760;423;29619;116;74;27798;116;95;34586;148;109;34586;56;34468;49;34449;31
5791357;5916760;424;29706;117;74;28228;120;98;34654;148;112;34654;56;34582;49;34563;31
5791358;5916760;425;29758;117;74;28228;176;156;45349;176;153;34893;56;29209;49;29190;31
5791359;5916760;422;29560;117;74;28228;169;153;45152;169;153;34695;55;29532;49;29514;31
5791360;5916760;423;29614;128;81;28792;172;154;45206;172;151;34750;55;29901;49;29882;31
