from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916776;500;35009;138;87;34499;193;183;44804;203;172;46825;65;37590;57;37604;36
5785641;5916776;475;33228;143;90;31894;202;186;45010;212;175;47031;62;37800;54;37815;34
5785642;5916776;476;33307;143;90;31894;203;188;45127;212;177;47148;62;32283;54;32298;34
5785643;5916776;480;33600;124;78;30043;213;192;45420;212;181;47441;62;36648;54;36665;34
5787544;5916776;493;34520;135;85;33959;191;176;44314;190;158;46281;64;37164;56;37178;35
5787545;5916776;494;34589;135;85;33959;191;177;44383;190;159;46350;64;37450;56;37465;35
5787546;5916776;497;34815;135;85;33959;193;180;44609;203;169;46630;61;31309;53;31324;34
5787547;5916776;473;33114;143;90;31894;207;193;45508;211;182;49276;61;31700;53;31715;34
5787548;5916776;470;32888;143;90;31894;206;189;45236;209;178;49003;61;31822;53;31836;34
5787549;5916776;472;33022;143;90;31894;207;194;45528;209;183;49296;62;32065;54;32080;34
5787550;5916776;437;30559;124;78;30043;218;177;46583;203;160;52990;62;36446;54;36463;34
5789447;5916776;466;32587;132;83;31197;156;138;49650;149;118;43514;60;34974;52;34989;32
5789448;5916776;465;32584;132;83;31194;156;138;49671;149;119;43535;60;35339;52;35353;32
5789449;5916776;466;32645;132;84;31330;156;139;49732;149;120;43596;61;35765;53;35779;33
5789450;5916776;497;34756;132;84;31330;193;180;44551;203;169;46572;61;36083;53;36098;33
5789451;5916776;497;34794;135;85;33959;193;180;44589;203;169;46610;64;37411;56;37425;35
5789452;5916776;465;32550;135;85;33959;206;188;42103;202;181;52613;61;31208;53;31223;33
5789453;5916776;466;32586;143;90;31894;206;188;42139;202;182;52649;61;31385;53;31400;34
5789454;5916776;467;32673;143;90;31894;206;193;45518;205;183;52736;61;31649;53;31664;33
5789455;5916776;469;32849;124;78;30076;210;192;42402;209;181;46170;62;31870;54;31885;34
5789456;5916776;434;30398;124;78;30076;212;175;46423;205;158;52830;63;36357;56;36374;38
5791353;5916776;471;32947;136;86;32247;159;143;50010;156;124;43874;59;34564;52;34579;32
5791354;5916776;467;32715;131;83;31040;156;140;49778;156;120;43642;61;35156;53;35170;33
5791355;5916776;461;32238;131;83;30952;150;135;49439;149;115;43303;61;35336;53;35351;33
5791356;5916776;461;32300;131;83;30900;156;140;49787;156;120;43651;61;35961;53;35976;33
5791357;5916776;463;32387;132;84;31330;159;142;49856;156;123;43720;61;36075;53;36090;33
5791358;5916776;463;32438;132;84;31330;205;186;41992;200;180;52502;61;30703;53;30718;33
5791359;5916776;461;32241;132;84;31330;199;183;41794;188;177;52304;61;31026;53;31041;33
