from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916749;445;31123;125;79;29565;157;141;39689;175;144;37943;58;37022;52;37022;34
5785641;5916749;415;29035;121;77;26961;164;144;39895;184;147;38149;59;37233;51;37233;33
5785642;5916749;416;29114;121;77;26961;168;145;40012;184;149;38267;59;31314;51;31328;33
5785643;5916749;420;29407;115;73;26389;179;150;40305;184;153;38560;59;35678;51;35695;33
5787544;5916749;438;30633;122;77;29026;156;134;39200;164;137;37454;57;36597;51;36597;33
5787545;5916749;439;30702;122;77;29026;156;135;39268;164;138;37523;57;36883;51;36883;33
5787546;5916749;442;30928;122;77;29026;157;138;39494;175;141;37748;58;30340;50;30354;33
5787547;5916749;413;28921;121;77;26961;173;151;40394;183;154;38648;58;30731;50;30746;33
5787548;5916749;410;28696;121;77;26961;169;147;40121;181;150;38375;59;30852;51;30867;33
5787549;5916749;412;28830;121;77;26961;173;151;40414;181;155;38668;59;31096;51;31110;33
5787550;5916749;381;26672;115;73;26389;185;142;38350;179;136;43923;59;35477;51;35494;33
5789447;5916749;406;28395;110;70;26264;118;94;36433;130;98;34687;53;34407;47;34407;30
5789448;5916749;406;28392;110;70;26260;118;95;36453;130;98;34707;53;34772;47;34772;31
5789449;5916749;406;28453;110;70;26396;118;96;36514;130;99;34768;55;35197;48;35197;31
5789450;5916749;441;30870;110;70;26396;157;137;39436;175;141;37690;55;35516;48;35516;31
5789451;5916749;442;30908;122;77;29026;157;138;39474;175;141;37728;57;36844;51;36844;33
5789452;5916749;405;28357;122;77;29026;170;145;36988;174;149;35242;58;30239;50;30254;33
5789453;5916749;406;28393;121;77;26961;170;146;37024;174;149;35278;58;30416;50;30431;33
5789454;5916749;407;28480;121;77;26961;170;147;37111;177;157;41145;58;30680;50;30694;33
5789455;5916749;409;28657;115;73;26422;174;150;37287;181;153;35542;59;30901;51;30915;33
5789456;5916749;379;26512;115;73;26422;178;139;38189;180;134;43762;61;35387;54;35404;37
5791353;5916749;411;28755;114;72;27314;120;99;36792;136;103;35047;53;33997;46;33997;30
5791354;5916749;407;28523;110;69;26106;118;96;36560;136;100;34814;54;34588;48;34588;31
5791355;5916749;401;28046;109;69;26019;112;91;36221;130;95;34476;54;34769;48;34769;31
5791356;5916749;402;28107;109;69;25967;118;96;36569;136;100;34823;55;35394;48;35394;31
5791357;5916749;403;28195;110;70;26396;120;99;36638;136;102;34892;55;35508;48;35508;31
5791358;5916749;404;28246;110;70;26396;166;144;36877;173;147;35131;55;29734;48;29748;31
5791359;5916749;401;28048;110;70;26396;159;141;36679;161;144;34933;58;30057;50;30071;33
5791360;5916749;401;28102;121;77;26961;162;142;36733;165;145;34987;58;30425;50;30440;33
5791361;5916749;407;28456;115;73;26422;170;147;37087;174;150;35341;58;30779;50;30794;33
5791362;5916749;411;28767;115;73;26422;175;151;37398;181;154;35652;59;31088;51;31102;33
5791363;5916749;379;26507;115;73;26422;178;139;38184;180;134;43757;61;35283;54;35300;37
5793258;5916749;416;29141;113;71;27064;130;105;37178;141;108;35432;55;35261;49;35261;32
5793259;5916749;412;28840;112;71;27007;124;101;36878;136;104;35132;54;35102;48;35102;31
5793260;5916749;412;28875;111;70;26594;124;101;36912;136;105;35167;54;35065;48;35065;31
5793261;5916749;399;27918;109;69;25754;118;95;36357;130;98;34611;54;34846;48;34846;31
5793262;5916749;397;27814;109;69;25796;118;95;36355;130;98;34609;55;35271;48;35271;31
5793263;5916749;398;27862;109;69;25796;125;100;35938;136;103;34192;55;36377;48;36377;31
5793264;5916749;397;27793;108;68;25508;159;137;36424;158;141;34678;57;29678;50;29692;32
5793265;5916749;398;27833;108;68;25446;159;138;36464;161;141;34718;57;30010;50;30025;32
5793266;5916749;398;27842;113;72;25491;159;138;36473;161;141;34727;58;30207;50;30222;32
5793267;5916749;409;28617;113;72;25491;173;149;37248;181;152;35502;58;31002;50;31017;32
5793268;5916749;414;29014;115;73;26422;184;162;36135;184;158;35899;59;31229;51;31243;33
5793269;5916749;383;26807;116;73;26383;193;149;38866;179;143;44438;61;30041;54;30056;37
5793270;5916749;380;26627;116;73;26383;186;146;38685;179;141;44258;61;35391;54;35499;37
