from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916781;524;36664;147;93;36282;201;186;52989;194;163;48534;67;41737;58;41752;38
5785641;5916781;498;34882;152;96;33678;205;189;53195;208;166;48740;64;41948;56;41963;36
5785642;5916781;499;34962;152;96;33678;208;191;53313;208;168;48858;64;36431;56;36445;36
5785643;5916781;504;35255;133;84;31827;223;195;53606;208;172;49150;64;40795;56;40812;36
5787544;5916781;517;36175;144;91;35743;198;179;52500;184;156;48044;66;41311;58;41326;37
5787545;5916781;518;36244;144;91;35743;198;180;52569;184;157;48114;66;41598;58;41612;37
5787546;5916781;521;36470;144;91;35743;201;183;52795;194;160;48339;63;35457;55;35471;35
5787547;5916781;497;34768;152;96;33678;213;196;53694;208;173;50985;63;35848;55;35863;35
5787548;5916781;493;34543;152;96;33678;210;192;53422;208;169;50712;63;35969;55;35984;35
5787549;5916781;495;34677;152;96;33678;213;197;53714;208;174;51005;64;36212;56;36227;36
5787550;5916781;460;32214;133;84;31827;208;167;48292;194;151;54700;64;40594;56;40611;36
5789447;5916781;489;34242;141;89;32981;163;140;49733;155;117;45278;62;39122;54;39136;34
5789448;5916781;489;34239;141;89;32978;163;140;49754;155;117;45298;62;39486;54;39501;34
5789449;5916781;490;34300;141;89;33114;163;141;49814;155;118;45359;63;39912;55;39927;35
5789450;5916781;520;36411;141;89;33114;201;183;52736;194;160;48281;63;40231;55;40245;35
5789451;5916781;521;36449;144;91;35743;201;183;52774;194;160;48319;66;41558;58;41573;37
5789452;5916781;489;34204;144;91;35743;210;191;50288;203;168;45833;63;35356;55;35371;35
5789453;5916781;489;34241;152;96;33678;210;191;50325;203;168;45869;63;35533;55;35548;35
5789454;5916781;490;34328;152;96;33678;210;192;50412;205;173;49248;63;35797;55;35811;35
5789455;5916781;493;34504;133;84;31860;215;195;50588;208;172;47879;64;36018;56;36032;36
5789456;5916781;458;32053;133;84;31860;202;165;48132;199;149;54539;65;40504;58;40521;40
5791353;5916781;494;34602;145;92;34031;165;145;50093;160;122;45637;61;38712;53;38727;34
5791354;5916781;491;34370;140;89;32823;163;141;49861;160;118;45405;63;39303;55;39318;35
5791355;5916781;484;33893;140;89;32736;153;130;49432;155;114;45066;62;39484;54;39498;35
5791356;5916781;485;33955;140;89;32684;163;142;49870;160;119;45414;63;40109;55;40124;35
5791357;5916781;486;34042;141;89;33114;165;144;49938;160;121;45483;63;40223;55;40237;35
5791358;5916781;487;34093;141;89;33114;208;189;50177;203;166;45722;63;34851;55;34865;35
5791359;5916781;484;33896;141;89;33114;206;186;49980;187;163;47530;63;35174;55;35188;35
5791360;5916781;485;33950;152;96;33678;207;187;50034;194;164;47584;63;35542;55;35556;35
5791361;5916781;490;34303;133;84;31860;210;192;50387;203;169;45932;63;35896;55;35911;35
5791362;5916781;494;34614;133;84;31860;215;196;50698;208;173;47989;63;36204;55;36219;36
5791363;5916781;458;32048;133;84;31860;202;165;48127;199;149;54534;65;40400;58;40417;40
5793258;5916781;500;34988;143;91;33781;172;150;50479;165;127;46023;63;39976;55;39991;35
5793259;5916781;496;34688;143;91;33724;168;146;50178;160;123;45723;63;39816;55;39831;35
5793260;5916781;496;34722;142;90;33311;168;147;50213;160;124;45758;63;39780;55;39795;35
5793261;5916781;482;33766;139;88;32471;163;140;49658;155;117;45202;63;39561;55;39576;35
5793262;5916781;481;33661;139;88;32513;163;140;49656;155;117;45200;63;39986;55;40000;35
5793263;5916781;482;33709;139;88;32513;170;145;49238;160;122;44783;63;41092;55;41106;35
