from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916740;421;29478;117;74;27481;146;131;37185;157;126;37185;53;31866;47;32316;30
5785641;5916740;384;26861;113;72;24877;154;134;37391;165;129;37391;53;32076;46;32526;30
5785642;5916740;385;26941;113;72;24877;158;135;38312;165;130;37508;53;31478;46;30151;30
5785643;5916740;389;27234;108;68;25494;166;140;38605;165;135;37801;53;33561;46;33562;30
5787544;5916740;414;28988;114;72;26942;146;124;36695;146;119;36695;52;31440;46;31890;29
5787545;5916740;415;29057;114;72;26942;146;125;36764;146;120;36764;52;31726;46;32176;29
5787546;5916740;418;29283;114;72;26942;146;128;36990;157;123;36990;53;30504;46;29178;30
5787547;5916740;382;26747;113;72;24877;162;141;38693;164;136;37890;53;30895;46;29569;30
5787548;5916740;379;26522;113;72;24877;158;137;38420;162;132;37617;53;31017;46;29690;30
5787549;5916740;381;26656;113;72;24877;162;141;38713;162;136;37909;53;31260;46;29933;30
5787550;5916740;367;25705;108;68;25494;167;127;36064;162;119;40275;53;33359;46;33361;30
5789447;5916740;375;26221;102;65;24180;105;86;33928;114;79;33928;48;29250;42;29700;26
5789448;5916740;375;26218;102;65;24177;105;86;33949;114;79;33949;48;29615;42;30065;26
5789449;5916740;375;26279;102;65;24313;105;87;34010;114;80;34010;49;30041;43;30491;27
5789450;5916740;417;29224;102;65;24313;146;127;36932;157;122;36932;49;30359;43;30809;27
5789451;5916740;418;29263;114;72;26942;146;128;36970;157;123;36970;52;31687;46;32137;29
5789452;5916740;374;26183;114;72;26942;159;135;35287;157;130;34484;52;30403;45;29077;29
5789453;5916740;375;26220;113;72;24877;159;136;35324;157;131;34520;53;30580;46;29254;30
5789454;5916740;376;26307;113;72;24877;159;139;35410;159;136;37899;53;30844;46;29518;30
5789455;5916740;378;26483;108;68;25527;162;139;35587;162;134;34783;53;31065;46;29738;30
5789456;5916740;365;25544;108;68;25527;160;125;35904;163;117;40114;56;33270;49;33271;34
5791353;5916740;380;26581;106;67;25230;108;91;35092;119;84;34288;47;28840;42;29290;26
5791354;5916740;376;26349;102;64;24022;105;88;34056;119;81;34056;49;29432;43;29882;27
5791355;5916740;370;25872;101;64;23935;99;83;33717;114;76;33717;48;29612;43;30062;27
5791356;5916740;370;25934;101;64;23883;105;88;34065;119;81;34065;49;30237;43;30687;27
5791357;5916740;372;26021;102;65;24313;108;91;34937;119;84;34134;49;30351;43;30801;27
5791358;5916740;372;26072;102;65;24313;155;134;34372;155;129;34372;49;29898;43;28571;27
5791359;5916740;370;25874;102;65;24313;146;131;34175;145;126;34175;52;30221;45;28895;29
5791360;5916740;370;25929;113;72;24877;150;131;34229;149;126;34229;52;30589;45;29263;29
5791361;5916740;375;26282;108;68;25527;159;137;35386;157;132;34583;52;30943;45;29617;29
5791362;5916740;380;26593;108;68;25527;163;141;35697;162;136;34894;53;31252;46;29925;30
5791363;5916740;365;25539;108;68;25527;160;125;35899;163;117;40110;56;33165;49;33167;34
5793258;5916740;385;26967;104;66;24980;118;95;34674;125;90;34674;49;30105;44;30555;28
5793259;5916740;381;26667;104;66;24923;112;91;34374;119;86;34374;49;29945;43;30395;27
5793260;5916740;381;26701;103;65;24510;112;91;34408;119;86;34408;49;29909;43;30359;27
5793261;5916740;368;25745;100;64;23670;105;87;33853;114;80;33853;49;29689;43;30139;27
5793262;5916740;366;25640;101;64;23712;105;87;33851;114;80;33851;49;30114;43;30564;27
5793263;5916740;367;25688;101;64;23712;112;90;33434;119;85;33434;49;31220;44;31670;27
5793264;5916740;366;25619;100;63;23424;146;127;33919;143;122;33919;52;29842;45;28515;29
5793265;5916740;367;25659;99;63;23362;146;128;33960;145;123;33960;52;30175;45;28848;29
5793266;5916740;367;25668;105;66;23407;146;128;33969;145;123;33969;52;30372;45;29045;29
5793267;5916740;378;26443;105;66;23407;162;139;35547;162;134;34744;52;31167;45;29840;29
5793268;5916740;383;26840;108;68;25527;171;145;35141;165;140;35141;53;31393;46;30066;30
5793269;5916740;369;25840;109;69;25488;175;135;36580;162;127;40791;56;30205;49;28879;34
5793270;5916740;367;25660;109;69;25488;168;132;36399;162;124;40610;56;33274;49;33366;34
5795164;5916740;386;27042;104;66;24923;118;96;34749;125;91;34749;49;30229;44;30679;27
5795165;5916740;387;27123;104;66;24923;118;97;34830;125;92;34830;49;32005;44;32455;27
5795166;5916740;386;27053;100;63;23400;118;96;34761;125;91;34761;52;31854;46;32304;29
5795167;5916740;363;25419;100;64;23636;105;88;33152;119;81;33152;49;30240;44;30690;27
5795168;5916740;363;25420;100;63;23424;105;88;33152;119;81;33152;51;30802;45;31252;28
5795169;5916740;364;25501;100;63;23424;105;89;33247;119;82;33247;51;31024;45;31474;28
5795170;5916740;362;25349;99;63;23362;148;123;33650;139;118;33650;51;29581;45;28254;28
5795171;5916740;361;25268;99;63;23264;148;122;33568;139;117;33568;52;29882;45;28555;29
5795172;5916740;366;25603;105;66;23407;146;127;33903;143;122;33903;52;30324;45;28998;29
5795173;5916740;369;25831;105;66;23407;146;130;34132;145;125;34132;52;30415;45;29088;29
5795174;5916740;366;25641;105;66;23407;146;127;33941;143;122;33941;52;30049;45;28722;30
5795175;5916740;365;25578;105;66;23407;146;126;33878;143;121;33878;52;30186;45;28859;30
5795176;5916740;367;25696;103;65;23217;168;133;36436;162;125;40647;53;29709;46;28383;30
5797069;5916740;371;26000;105;66;25771;132;99;27555;135;119;36726;-1;-1;-1;-1;-1
5797070;5916740;389;27240;105;66;25771;118;99;34948;125;94;34948;50;30507;44;30957;28
5797071;5916740;391;27357;100;63;23400;118;100;35064;125;95;35064;53;31907;46;32357;29
5797072;5916740;364;25510;100;63;23400;105;89;33243;119;82;33243;52;31624;46;32074;29
5797073;5916740;360;25226;100;63;23400;105;85;32958;114;78;32958;50;31708;44;32158;28
5797074;5916740;359;25108;99;63;23154;99;83;32854;114;76;32854;50;30573;44;31023;28
5797075;5916740;362;25316;99;63;23362;105;86;33062;114;79;33062;51;30906;45;31356;28
5797076;5916740;358;25032;99;63;23264;142;119;34136;136;114;33333;52;29528;46;28201;29
5797077;5916740;359;25159;99;63;23264;143;120;34263;138;115;33459;52;29960;45;28634;29
5797078;5916740;364;25493;105;66;23407;147;125;33793;139;120;33793;52;30497;45;29171;29
5797079;5916740;363;25400;105;66;23407;147;124;33700;139;119;33700;52;30334;45;29007;29
5797080;5916740;363;25444;105;66;23407;147;125;33745;139;120;33745;52;29545;45;28218;30
5797081;5916740;363;25431;105;66;23407;147;124;33731;139;119;33731;52;30165;45;28838;30
5797082;5916740;336;23554;103;65;23217;151;131;36299;153;123;40510;53;29696;46;28370;30
5798974;5916740;352;24627;100;64;24340;117;79;26182;118;105;27626;43;26651;38;27101;23
5798975;5916740;394;27600;107;68;25616;122;104;36111;135;99;35308;50;30854;45;31304;28
5798976;5916740;394;27595;107;68;25616;122;104;36106;135;99;35302;50;30742;44;31192;28
5798977;5916740;394;27602;100;63;23400;122;104;36113;135;99;35309;52;31947;46;32397;29
5798978;5916740;358;25041;98;62;22824;105;86;32782;114;79;32782;52;31418;46;31868;29
5798979;5916740;355;24864;97;62;22713;102;84;32605;114;77;32605;52;31777;46;32227;29
5798980;5916740;355;24864;98;62;22832;102;84;32605;114;77;32605;51;30936;45;31386;28
5798981;5916740;359;25136;99;63;23132;105;87;32876;119;80;32876;52;31324;46;31774;29
5798982;5916740;355;24864;99;63;23264;138;116;33165;132;111;33165;52;29388;46;28062;29
5798983;5916740;353;24739;99;63;23264;138;114;33039;130;109;33039;51;29328;44;28002;28
5798984;5916740;353;24732;102;65;22674;135;114;33032;130;109;33032;51;29320;44;27993;28
5798985;5916740;359;25097;102;65;22674;143;120;34201;136;115;33397;51;29212;44;27885;29
5798986;5916740;357;24959;105;66;23407;138;118;33259;134;113;33259;51;29478;44;28151;29
5798987;5916740;360;25215;105;66;23407;144;121;34319;139;116;33515;52;29937;45;28611;30
5798988;5916740;331;23138;100;63;22683;143;132;36365;148;124;40576;52;29172;45;27845;29
5800879;5916740;345;24131;99;63;24002;99;67;25685;108;98;27130;44;26372;38;26822;24
5800880;5916740;349;24410;100;63;24336;105;71;25964;113;102;27409;43;26647;38;27097;23
5800881;5916740;397;27805;100;63;24336;125;107;36316;135;102;35512;50;26275;45;26725;28
5800882;5916740;356;24952;107;68;25616;118;103;33551;128;98;33551;52;33449;45;33899;29
5800883;5916740;357;24988;99;63;23146;122;104;34390;134;99;33587;52;33226;45;33676;29
5800884;5916740;356;24909;98;62;22823;105;85;32674;114;78;32674;51;31235;45;31685;28
5800885;5916740;352;24645;98;62;22811;96;81;33251;114;74;32447;51;30938;45;31388;28
5800886;5916740;350;24497;98;62;22809;99;83;32590;114;76;32590;51;31229;44;31679;28
5800887;5916740;352;24618;99;63;23132;105;87;32864;114;80;32864;51;31313;44;31763;28
5800888;5916740;344;24076;99;62;21922;125;105;33180;127;100;32376;50;28504;43;27178;28
5800889;5916740;350;24479;99;62;21922;132;111;32780;129;106;32780;51;29093;44;27767;28
5800890;5916740;351;24555;99;63;22045;132;112;32856;130;107;32856;51;29006;44;27679;28
5800891;5916740;354;24766;102;64;22618;138;115;33067;132;110;33067;51;28883;44;27556;28
5800892;5916740;353;24703;102;65;22674;135;114;33003;130;109;33003;51;29357;44;28031;29
5800893;5916740;355;24864;102;65;22674;138;116;33165;132;111;33165;51;29898;44;28571;29
5800894;5916740;329;23047;100;63;22683;143;135;32664;144;127;40834;52;29178;45;27852;29
5800895;5916740;326;22808;99;63;22515;137;129;27183;139;124;29375;51;29078;45;27752;29
5802783;5916740;343;24033;98;62;23752;94;66;25587;106;96;27032;44;26369;38;26819;24
5802784;5916740;342;23914;98;62;23752;91;64;25468;106;95;26912;44;26339;38;26789;24
5802785;5916740;346;24192;100;63;24323;100;68;25747;108;99;27191;44;25845;38;26295;24
5802786;5916740;358;25089;100;63;24336;125;105;34492;134;100;33688;52;26027;45;26477;29
5802787;5916740;355;24852;100;63;24336;118;102;33451;128;97;33451;52;33260;45;33710;29
5802788;5916740;352;24654;99;63;23155;118;99;33253;125;94;33253;52;33013;45;33463;29
5802789;5916740;352;24655;99;63;23155;118;99;33254;125;94;33254;52;31476;45;31926;29
5802790;5916740;353;24724;99;63;23206;105;85;32696;114;78;32696;52;30998;45;31448;29
5802791;5916740;346;24225;96;61;22234;102;84;32054;114;77;32054;51;31272;44;31722;28
5802792;5916740;349;24461;96;61;22234;105;87;32290;114;80;32290;51;31574;44;32024;28
