from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916761;469;32856;135;86;32135;170;160;48652;190;159;38093;59;35930;52;35911;34
5785641;5916761;441;30872;132;83;29530;179;163;48858;196;159;38299;56;36141;49;36122;31
5785642;5916761;442;30952;132;83;29530;180;165;48976;196;161;38417;56;30624;49;30605;31
5785643;5916761;446;31244;124;78;28270;191;169;49269;196;165;38710;56;34988;49;34972;31
5787544;5916761;462;32367;132;84;31595;167;153;48163;179;152;37604;58;35504;51;35485;33
5787545;5916761;463;32436;132;84;31595;167;154;48232;179;153;37673;58;35791;51;35772;33
5787546;5916761;467;32662;132;84;31595;170;158;48458;190;156;37899;55;29650;49;29631;31
5787547;5916761;439;30758;132;83;29530;185;170;49357;193;166;38798;55;30041;49;30022;31
5787548;5916761;436;30533;132;83;29530;183;167;49085;190;162;38526;56;30162;49;30143;31
5787549;5916761;438;30667;132;83;29530;185;171;49377;190;166;38818;56;30405;49;30387;31
5787550;5916761;406;28406;124;78;28270;190;145;39988;190;147;41204;56;34787;49;34770;31
5789447;5916761;432;30232;121;76;28833;122;98;34837;148;112;34837;54;33314;48;33296;30
5789448;5916761;432;30229;121;76;28830;122;99;34858;148;113;34858;54;33679;48;33660;30
5789449;5916761;433;30290;121;76;28966;122;100;34918;148;114;34918;55;34105;49;34086;31
5789450;5916761;466;32603;121;76;28966;170;157;48399;190;155;37840;55;34424;49;34405;31
5789451;5916761;466;32641;132;84;31595;170;157;48438;190;156;37879;58;35751;51;35732;33
5789452;5916761;431;30194;132;84;31595;183;165;45951;185;160;35392;55;29549;48;29530;31
5789453;5916761;432;30231;132;83;29530;183;165;45988;185;161;35429;55;29726;49;29707;31
5789454;5916761;433;30318;132;83;29530;183;167;46075;186;166;38808;55;29990;49;29971;31
5789455;5916761;436;30494;124;78;28303;188;169;46251;190;165;35692;56;30211;49;30192;32
5789456;5916761;404;28245;124;78;28303;182;143;39827;190;145;41043;57;34697;51;34681;35
5791353;5916761;437;30592;125;79;29883;127;104;35197;153;118;35197;54;32905;47;32886;30
5791354;5916761;434;30360;120;76;28676;122;100;34965;153;114;34965;55;33496;48;33477;31
5791355;5916761;427;29883;120;76;28588;120;95;34626;148;109;34626;55;33677;48;33658;30
5791356;5916761;428;29945;120;76;28536;122;100;34974;153;114;34974;56;34302;49;34283;31
5791357;5916761;429;30032;121;76;28966;127;103;35042;153;117;35042;55;34416;49;34397;31
5791358;5916761;430;30083;121;76;28966;182;163;45840;182;159;35281;55;29044;49;29025;31
5791359;5916761;427;29886;121;76;28966;175;160;45642;175;159;35084;55;29367;48;29348;31
5791360;5916761;428;29940;132;83;29530;179;161;45697;178;157;35138;55;29735;48;29716;31
5791361;5916761;433;30293;124;78;28303;183;166;46050;185;162;35491;55;30089;48;30070;31
5791362;5916761;437;30604;124;78;28303;188;171;46361;190;166;35802;56;30397;49;30379;31
5791363;5916761;403;28240;124;78;28303;182;143;39822;190;145;41038;57;34593;51;34576;35
5793258;5916761;443;30978;123;78;29633;134;109;35583;159;123;35583;56;34169;49;34150;31
5793259;5916761;438;30678;123;78;29577;128;105;35283;153;119;35283;55;34009;49;33990;31
5793260;5916761;439;30712;122;77;29163;128;105;35317;153;119;35317;55;33973;48;33954;31
5793261;5916761;425;29756;119;75;28323;122;99;34762;148;113;34762;55;33754;49;33735;31
5793262;5916761;424;29651;119;75;28365;122;99;34760;148;113;34760;56;34179;49;34160;31
5793263;5916761;424;29699;119;75;28365;131;104;34343;153;118;34343;56;35285;49;35266;31
5793264;5916761;423;29630;118;75;28077;175;157;45387;174;155;34828;54;28988;48;28969;30
5793265;5916761;424;29670;118;75;28015;175;157;45428;175;156;34869;54;29320;48;29301;30
5793266;5916761;424;29680;123;78;28060;175;157;45437;175;156;34878;55;29517;48;29498;31
5793267;5916761;435;30454;123;78;28060;185;169;46211;190;164;35652;55;30312;48;30293;31
5793268;5916761;441;30852;124;78;28303;193;176;39041;196;170;36050;56;30539;49;30520;31
5793269;5916761;408;28541;125;79;28264;200;152;40504;190;154;41719;57;29351;51;29332;36
5793270;5916761;405;28360;125;79;28264;192;150;40323;190;152;41538;57;34701;51;34775;36
5795164;5916761;444;31053;123;78;29577;137;110;35658;159;124;35658;56;34293;49;34274;31
5795165;5916761;445;31134;123;78;29577;140;111;35739;159;125;35739;56;36069;49;36051;31
5795166;5916761;444;31064;118;75;28053;137;110;35669;159;124;35669;56;35919;49;35900;31
5795167;5916761;420;29430;119;75;28290;122;100;34060;153;114;34060;55;34304;48;34286;31
5795168;5916761;420;29431;118;75;28077;122;100;34061;153;114;34061;56;34866;49;34847;31
5795169;5916761;422;29512;118;75;28077;122;101;34156;153;115;34156;56;35089;49;35070;31
5795170;5916761;419;29360;118;75;28015;175;153;45117;171;151;34558;56;28726;49;28707;31
5795171;5916761;418;29279;118;74;27918;175;152;45036;171;150;34477;54;29027;48;29009;30
5795172;5916761;423;29614;123;78;28060;175;157;45371;174;155;34812;55;29470;48;29451;31
5795173;5916761;426;29842;123;78;28060;175;160;45599;175;158;35040;55;29561;48;29542;31
5795174;5916761;424;29652;123;78;28060;175;157;45409;174;156;34850;55;29195;49;29176;31
5795175;5916761;423;29589;123;78;28060;175;156;45346;174;155;34787;55;29331;49;29313;31
5795176;5916761;406;28397;121;77;27871;192;150;40359;190;152;41575;56;28855;49;28836;32
5797069;5916761;438;30684;123;78;30424;154;107;34020;164;146;35464;-1;-1;-1;-1;-1
5797070;5916761;446;31251;123;78;30424;140;113;35856;159;127;35856;56;34572;50;34553;32
5797071;5916761;448;31368;118;75;28053;140;115;35973;159;129;35973;56;35972;50;35953;31
5797072;5916761;422;29522;118;75;28053;122;101;34152;153;115;34152;56;35688;49;35669;31
5797073;5916761;418;29237;118;75;28053;122;97;33867;148;111;33867;55;35773;48;35754;30
5797074;5916761;416;29119;117;74;27808;120;96;33762;148;110;33762;55;34637;48;34618;30
5797075;5916761;419;29327;118;75;28015;122;99;33971;148;113;33971;56;34970;49;34951;31
5797076;5916761;415;29043;118;74;27918;171;148;44800;167;147;34242;55;28673;49;28655;31
5797077;5916761;417;29170;118;74;27918;171;150;44927;168;149;34368;54;29106;48;29087;30
5797078;5916761;421;29504;123;78;28060;175;155;45261;171;153;34702;55;29643;48;29624;31
5797079;5916761;420;29411;123;78;28060;175;154;45168;171;152;34609;55;29480;48;29461;31
5797080;5916761;421;29456;123;78;28060;175;154;45213;171;153;34654;55;28690;49;28671;31
5797081;5916761;421;29442;123;78;28060;175;154;45199;171;153;34640;55;29310;49;29292;31
5797082;5916761;375;26255;121;77;27871;174;148;40223;177;150;41438;56;28842;49;28823;32
5798974;5916761;419;29311;119;75;28993;143;87;32647;143;126;34091;49;30715;43;30696;27
5798975;5916761;452;31611;125;79;30270;141;118;36216;169;132;36216;57;34919;50;34900;32
5798976;5916761;452;31606;125;79;30270;141;118;36211;169;132;36211;56;34806;50;34788;32
5798977;5916761;452;31613;118;75;28053;141;118;36218;169;132;36218;55;36012;49;35993;31
5798978;5916761;415;29052;116;73;27477;122;98;33690;148;112;33690;55;35483;49;35464;31
5798979;5916761;412;28875;116;73;27366;121;96;33513;148;110;33513;56;35841;49;35822;31
5798980;5916761;413;28875;116;73;27485;121;96;33514;148;110;33514;55;35001;48;34982;30
5798981;5916761;416;29147;117;74;27785;122;100;33785;153;114;33785;55;35389;49;35370;31
5798982;5916761;413;28876;118;74;27918;167;146;44632;163;144;34074;55;28534;49;28515;31
5798983;5916761;411;28750;118;74;27918;167;144;44507;162;143;33948;54;28474;47;28455;30
5798984;5916761;411;28743;120;76;27328;162;129;33941;162;143;33941;54;28465;47;28447;30
5798985;5916761;416;29108;120;76;27328;171;149;44865;167;148;34306;54;28358;47;28339;30
5798986;5916761;414;28970;123;78;28060;167;147;44727;164;146;34168;54;28623;47;28605;30
5798987;5916761;418;29226;123;78;28060;171;151;44983;171;149;34424;55;29083;49;29064;31
5798988;5916761;369;25839;119;75;27337;167;149;40288;171;151;41504;54;28318;48;28299;31
5800879;5916761;412;28814;118;74;28656;127;87;32150;136;121;33595;50;30436;44;30417;27
5800880;5916761;416;29093;119;75;28989;134;91;32429;141;125;33874;49;30711;43;30692;27
5800881;5916761;455;31816;119;75;28989;146;121;36421;169;135;36421;57;30340;50;30321;32
5800882;5916761;414;28963;125;79;30270;140;117;34460;161;131;34460;55;28590;48;28571;31
5800883;5916761;414;28999;117;74;27799;144;118;34496;166;132;34496;55;28367;48;28348;31
5800884;5916761;413;28920;116;73;27476;122;97;33583;148;111;33583;55;35299;48;35281;30
5800885;5916761;409;28656;116;73;27464;115;94;33356;148;108;33356;54;35002;48;34983;30
5800886;5916761;407;28508;116;73;27462;120;96;33499;148;110;33499;54;35293;47;35274;30
5800887;5916761;409;28629;117;74;27785;122;99;33773;148;113;33773;54;35378;47;35359;30
5800888;5916761;401;28087;117;74;26575;149;119;33285;158;133;33285;53;27650;46;27631;29
5800889;5916761;407;28490;117;74;26575;158;125;33688;161;139;33688;54;28239;47;28220;30
5800890;5916761;408;28566;117;74;26698;158;126;33764;162;140;33764;54;28152;47;28133;30
5800891;5916761;411;28777;120;76;27271;167;145;44534;163;143;33976;54;28029;47;28010;30
5800892;5916761;410;28714;120;76;27328;162;128;33912;162;142;33912;54;28503;47;28484;30
5800893;5916761;413;28876;120;76;27328;167;146;44632;163;144;34074;54;29044;47;29025;30
5800894;5916761;368;25748;119;75;27337;168;153;40547;169;155;41762;54;28324;48;28305;31
5800895;5916761;364;25508;118;75;27168;164;149;40307;167;151;41523;54;28224;48;28205;31
5802783;5916761;410;28716;117;74;28406;121;85;32052;133;120;33497;50;30433;44;30414;27
5802784;5916761;409;28597;117;74;28406;118;84;31933;133;118;33378;50;30404;44;30385;27
5802785;5916761;413;28876;119;75;28977;128;88;32212;136;122;33656;50;29910;44;29891;27
5802786;5916761;416;29100;119;75;28989;149;119;34597;166;133;34597;55;30092;48;30073;31
5802787;5916761;412;28863;119;75;28989;140;116;34360;161;130;34360;55;28401;48;28382;31
5802788;5916761;410;28665;117;74;27809;140;113;34162;159;127;34162;54;28154;48;28135;30
5802789;5916761;410;28666;117;74;27809;140;113;34162;159;127;34162;55;35540;49;35522;31
5802790;5916761;410;28734;117;74;27859;122;97;33605;148;111;33605;55;35063;49;35044;31
5802791;5916761;403;28236;114;72;26887;121;96;32963;148;110;32963;53;35336;47;35317;30
5802792;5916761;407;28472;114;72;26887;122;99;33199;148;113;33199;54;35639;48;35620;30
5802793;5916761;398;27858;117;74;26575;140;116;33057;153;130;33057;53;27591;46;27572;29
5802794;5916761;403;28194;117;74;26575;149;121;33392;158;135;33392;53;27876;47;27857;29
5802795;5916761;403;28194;117;74;26698;149;121;33393;158;135;33393;54;27877;47;27858;30
5802796;5916761;404;28308;120;76;27258;149;122;33506;158;136;33506;53;28073;47;28054;30
5802797;5916761;410;28669;120;76;27313;158;128;33868;162;142;33868;54;28394;47;28375;30
5802798;5916761;412;28844;119;75;26985;167;146;44601;163;144;34042;54;28137;48;28118;30
5802799;5916761;367;25665;116;74;26749;162;152;34028;162;146;31418;53;27637;47;27618;30
5802800;5916761;363;25416;117;74;26848;161;151;33949;161;145;31339;53;27805;47;27786;30
5802801;5916761;361;25250;117;74;27018;164;152;39905;167;150;31707;54;28164;47;28145;30
5804689;5916761;408;28550;118;75;28312;114;83;31886;128;109;32734;51;30124;45;30106;28
5804690;5916761;405;28380;117;74;28086;112;81;31716;130;115;33160;50;30116;44;30097;27
5804691;5916761;408;28580;121;77;28219;127;88;32240;133;120;32058;48;30100;43;30081;26
5804692;5916761;411;28772;123;78;28129;134;91;32432;136;123;32250;51;30539;45;30520;28
5804693;5916761;412;28864;123;78;28129;140;116;34361;161;130;34361;54;28465;48;28446;30
5804694;5916761;406;28425;118;75;27987;140;110;33922;159;124;33922;54;28071;48;28052;30
5804695;5916761;405;28351;118;75;27987;140;109;33847;155;123;33847;56;35627;49;35608;31
