from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916752;447;31313;126;80;29953;160;148;41298;176;145;38381;56;36203;50;36203;33
5785641;5916752;418;29238;122;77;27348;169;153;37078;185;148;38586;57;36414;49;36414;32
5785642;5916752;419;29317;122;77;27348;171;155;37195;185;150;38704;57;30495;49;30509;32
5785643;5916752;423;29610;116;74;26777;180;159;37488;185;154;38997;57;34859;49;34876;32
5787544;5916752;440;30823;123;78;29413;158;141;40808;165;138;37891;55;35778;49;35778;32
5787545;5916752;441;30892;123;78;29413;158;142;40877;165;139;37960;55;36064;49;36064;32
5787546;5916752;445;31118;123;78;29413;160;145;41103;176;142;38186;56;29521;49;29536;32
5787547;5916752;416;29124;122;77;27348;176;161;37576;183;155;39085;56;29912;49;29927;32
5787548;5916752;413;28898;122;77;27348;173;157;37304;182;151;38813;57;30034;49;30048;32
5787549;5916752;415;29032;122;77;27348;176;161;37596;182;156;39105;57;30277;49;30291;32
5787550;5916752;384;26862;116;74;26777;179;133;37780;185;142;41803;57;34658;49;34675;32
5789447;5916752;409;28598;111;70;26651;116;97;33830;131;99;35124;51;33588;45;33588;29
5789448;5916752;408;28595;111;70;26648;116;97;33850;131;99;35145;52;33953;46;33953;29
5789449;5916752;409;28655;111;70;26784;116;98;33911;131;100;35205;53;34379;46;34379;30
5789450;5916752;444;31059;111;70;26784;160;145;41044;176;142;38128;53;34697;46;34697;30
5789451;5916752;444;31098;123;78;29413;160;145;41083;176;142;38166;55;36025;49;36025;32
5789452;5916752;408;28560;123;78;29413;173;153;38597;175;150;35680;56;29420;48;29435;31
5789453;5916752;409;28596;122;77;27348;173;153;38633;175;150;35716;56;29597;49;29612;32
5789454;5916752;410;28683;122;77;27348;173;154;38720;178;155;39095;56;29861;49;29876;32
