from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916727;377;26410;108;68;25516;142;131;33059;160;129;30186;46;29189;41;29189;27
5785641;5916727;340;23794;104;66;22911;150;134;33265;169;132;30392;47;29400;40;29400;27
5785642;5916727;341;23874;104;66;22911;153;136;33383;169;134;30509;47;28801;40;27025;27
5785643;5916727;345;24166;102;64;24827;161;140;33676;169;138;30802;47;30884;41;30886;27
5787544;5916727;370;25921;105;66;24976;140;124;32570;148;122;29696;45;28763;40;28763;26
5787545;5916727;371;25990;105;66;24976;140;125;32639;148;123;29765;45;29050;40;29050;26
5787546;5916727;375;26216;105;66;24976;142;128;32865;160;127;29991;46;27827;40;26051;27
5787547;5916727;338;23680;104;66;22911;157;141;33764;167;139;30890;46;28219;40;26442;27
5787548;5916727;335;23455;104;66;22911;155;137;33491;165;135;30618;46;28340;40;26564;27
5787549;5916727;337;23589;104;66;22911;157;141;33784;165;140;30910;47;28583;41;26807;27
5787550;5916727;360;25175;102;64;24827;163;126;36142;160;117;36351;47;30683;41;30684;27
5789447;5916727;331;23154;93;59;22214;101;84;28198;112;83;26929;41;26573;37;26573;23
5789448;5916727;331;23151;93;59;22211;101;84;28218;112;83;26950;41;26938;37;26938;23
5789449;5916727;332;23212;93;59;22347;101;85;28279;112;84;27010;42;27364;38;27364;24
5789450;5916727;374;26157;93;59;22347;142;127;32806;160;126;29933;42;27683;38;27683;24
5789451;5916727;374;26196;105;66;24976;142;128;32844;160;126;29971;45;29010;40;29010;26
5789452;5916727;330;23116;105;66;24976;156;135;30358;160;134;27485;46;27727;40;25950;26
5789453;5916727;331;23153;104;66;22911;156;136;30394;160;134;27521;46;27904;40;26127;27
5789454;5916727;332;23240;104;66;22911;156;137;30481;161;140;30900;46;28167;40;26391;27
5789455;5916727;335;23416;102;64;24860;159;140;30658;165;138;27784;47;28388;41;26612;27
5789456;5916727;357;25014;102;64;24860;157;123;35981;161;115;36191;49;30593;43;30595;31
5791353;5916727;336;23514;96;61;23264;105;89;28558;118;88;27289;41;26164;36;26164;23
5791354;5916727;333;23282;92;59;22057;101;86;28326;118;85;27057;42;26755;37;26755;24
5791355;5916727;326;22805;92;58;21969;96;81;27987;112;80;26718;42;26936;37;26936;24
5791356;5916727;327;22867;92;58;21917;101;86;28335;118;85;27066;43;27561;38;27561;24
5791357;5916727;328;22954;93;59;22347;105;88;28403;118;87;27134;43;27675;38;27675;24
5791358;5916727;329;23005;93;59;22347;153;134;30247;158;132;27373;43;27221;38;25445;24
5791359;5916727;326;22807;93;59;22347;146;131;30049;148;129;27176;46;27544;40;25768;26
5791360;5916727;327;22862;104;66;22911;149;132;30104;152;130;27230;46;27913;40;26136;26
5791361;5916727;332;23215;102;64;24860;156;137;30457;160;135;27584;46;28267;40;26490;26
5791362;5916727;336;23526;102;64;24860;160;141;30768;165;140;27895;46;28575;40;26799;27
5791363;5916727;357;25010;102;64;24860;157;123;35976;161;115;36186;49;30489;43;30490;31
5793258;5916727;341;23900;95;60;23014;113;94;28944;124;93;27675;43;27428;38;27428;25
5793259;5916727;337;23600;95;60;22958;107;90;28644;118;89;27375;42;27268;37;27268;24
5793260;5916727;338;23634;94;60;22544;107;91;28678;118;90;27409;42;27232;37;27232;24
5793261;5916727;324;22678;91;58;21704;101;84;28123;112;83;26854;42;27013;37;27013;24
5793262;5916727;322;22573;92;58;21746;101;84;28121;112;83;26852;43;27438;38;27438;24
5793263;5916727;323;22621;92;58;21746;109;89;27704;118;88;26435;43;28544;38;28544;24
5793264;5916727;322;22552;91;57;21458;146;127;29794;145;126;26920;45;27165;39;25389;26
5793265;5916727;323;22592;90;57;21396;146;128;29834;147;126;26961;45;27498;39;25722;26
5793266;5916727;323;22601;96;61;21441;146;128;29843;147;126;26970;46;27695;39;25919;26
5793267;5916727;334;23376;96;61;21441;157;139;30618;165;137;27744;46;28490;39;26714;26
5793268;5916727;340;23773;102;64;24860;167;146;35722;169;143;30148;46;28716;40;26940;27
5793269;5916727;362;25310;102;65;24524;171;133;36657;160;125;36867;49;27529;44;25752;31
5793270;5916727;359;25130;102;65;24524;165;130;36477;160;122;36686;49;30597;44;30689;31
5795164;5916727;342;23975;95;60;22958;114;96;29019;124;95;27750;43;27552;38;27552;25
5795165;5916727;344;24056;95;60;22958;116;97;29100;124;96;27832;43;29328;38;29328;25
5795166;5916727;343;23986;91;57;21434;114;96;29030;124;95;27762;46;29178;41;29178;26
5795167;5916727;319;22352;91;58;21671;101;85;27421;118;84;26153;43;27563;38;27563;24
5795168;5916727;319;22353;91;57;21458;101;85;27422;118;84;26153;44;28125;39;28125;25
5795169;5916727;320;22434;91;57;21458;101;87;27516;118;86;26248;44;28348;39;28348;25
5795170;5916727;318;22282;90;57;21396;148;124;29524;141;122;26651;44;26904;39;25128;25
5795171;5916727;317;22201;90;57;21299;148;122;29443;141;121;26569;45;27205;39;25429;26
5795172;5916727;322;22536;96;61;21441;146;127;29778;145;125;26904;46;27648;39;25871;26
5795173;5916727;325;22764;96;61;21441;146;130;30006;147;129;27132;46;27738;39;25962;26
5795174;5916727;322;22574;96;61;21441;146;128;29816;145;126;26942;46;27372;40;25596;27
5795175;5916727;322;22511;96;61;21441;146;127;29753;145;125;26880;46;27509;40;25733;27
5795176;5916727;360;25166;93;59;21252;165;131;36513;160;123;36723;46;27033;40;25257;27
5797069;5916727;328;22933;93;59;23008;129;88;25695;130;115;27277;-1;-1;-1;-1;-1
5797070;5916727;345;24173;93;59;23008;116;98;29217;124;97;27948;44;27831;39;27831;25
5797071;5916727;347;24290;91;57;21434;116;100;29334;124;99;28065;46;29231;41;29231;26
5797072;5916727;321;22443;91;57;21434;101;87;27513;118;86;26244;45;28947;40;28947;26
5797073;5916727;317;22158;91;57;21434;101;82;27228;112;81;25959;44;29032;39;29032;25
5797074;5916727;315;22041;90;57;21189;96;81;27123;112;80;25855;43;27896;38;27896;25
5797075;5916727;318;22249;90;57;21396;101;84;27332;112;83;26063;44;28229;39;28229;25
5797076;5916727;314;21965;90;57;21299;142;119;29207;137;117;26334;45;26851;40;25075;26
5797077;5916727;316;22092;90;57;21299;143;121;29334;139;119;26460;45;27284;39;25507;26
5797078;5916727;320;22426;96;61;21441;147;126;29668;141;124;26794;46;27821;39;26044;26
5797079;5916727;319;22333;96;61;21441;147;124;29575;141;123;26701;46;27657;39;25881;26
5797080;5916727;320;22377;96;61;21441;147;125;29619;141;123;26746;46;26868;40;25092;27
5797081;5916727;319;22364;96;61;21441;147;125;29606;141;123;26732;46;27488;40;25712;27
5797082;5916727;317;22157;93;59;21252;149;129;36377;153;121;36586;46;27020;40;25243;27
5798974;5916727;308;21560;88;56;21577;114;68;24322;114;95;25904;36;23974;32;23974;20
5798975;5916727;350;24533;98;62;23651;119;103;29577;136;102;28309;44;28178;39;28178;26
5798976;5916727;350;24528;98;62;23651;119;103;29572;136;102;28303;44;28065;39;28065;25
5798977;5916727;350;24535;91;57;21434;119;104;29579;136;103;28310;45;29271;40;29271;26
5798978;5916727;314;21974;89;56;20858;101;84;27051;112;83;25782;45;28742;40;28742;26
5798979;5916727;311;21797;88;56;20747;99;81;26874;112;80;25606;46;29100;41;29100;26
5798980;5916727;311;21797;89;56;20866;99;81;26874;112;80;25606;44;28260;39;28260;25
5798981;5916727;315;22068;90;57;21166;101;85;27146;118;84;25877;45;28648;40;28648;26
5798982;5916727;311;21797;90;57;21299;137;117;29039;133;115;26166;45;26712;40;24935;26
5798983;5916727;310;21672;90;57;21299;137;115;28914;131;113;26040;45;26652;38;24875;25
5798984;5916727;309;21665;93;59;20709;134;114;27302;131;113;26033;45;26643;38;24867;25
5798985;5916727;315;22030;93;59;20709;143;120;29272;137;118;26398;45;26535;39;24759;26
