from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916779;512;35812;146;92;36137;205;195;45606;215;184;47627;66;41565;58;41580;38
5785641;5916779;486;34030;151;96;33533;214;198;45812;224;187;47833;63;41776;55;41791;35
5785642;5916779;487;34109;151;96;33533;215;199;45930;224;188;47950;63;36259;55;36273;35
5785643;5916779;491;34402;132;84;31682;225;203;46222;224;192;48243;63;40623;55;40640;36
5787544;5916779;505;35322;143;91;35598;202;188;45116;201;169;47084;66;41139;57;41154;37
5787545;5916779;506;35391;143;91;35598;202;189;45185;201;170;47152;66;41426;57;41440;37
5787546;5916779;509;35617;143;91;35598;205;192;45411;215;181;47432;63;35285;55;35299;35
5787547;5916779;485;33916;151;96;33533;219;205;46311;222;194;50078;63;35676;55;35691;35
5787548;5916779;481;33690;151;96;33533;218;201;46038;220;190;49805;63;35797;55;35812;35
5787549;5916779;483;33824;151;96;33533;219;205;46330;220;194;50098;63;36041;55;36055;36
5787550;5916779;448;31361;132;84;31682;229;189;47385;215;172;53793;63;40422;55;40439;36
5789447;5916779;477;33390;140;89;32836;167;149;50453;161;130;44317;62;38950;54;38964;34
5789448;5916779;477;33387;140;89;32833;167;149;50473;161;130;44337;62;39314;54;39329;34
5789449;5916779;478;33447;141;89;32969;167;150;50534;161;131;44398;63;39740;55;39755;35
5789450;5916779;508;35558;141;89;32969;205;191;45353;215;180;47374;63;40059;55;40074;35
5789451;5916779;509;35597;143;91;35598;205;192;45391;215;181;47412;66;41386;57;41401;37
5789452;5916779;476;33352;143;91;35598;218;199;42905;213;193;53415;62;35184;54;35199;35
5789453;5916779;477;33388;151;96;33533;218;200;42941;213;193;53451;63;35361;55;35376;35
5789454;5916779;478;33475;151;96;33533;218;205;46320;216;195;53538;63;35625;55;35639;35
5789455;5916779;481;33651;132;84;31715;221;203;43204;220;192;46972;63;35846;55;35860;36
5789456;5916779;446;31200;132;84;31715;223;186;47225;217;169;53632;65;40332;57;40349;39
5791353;5916779;482;33749;145;92;33886;171;154;50812;167;135;44676;61;38540;53;38555;34
5791354;5916779;479;33517;140;88;32678;167;151;50580;167;132;44444;62;39131;55;39146;35
5791355;5916779;472;33040;140;88;32591;161;146;50241;161;127;44105;62;39312;54;39326;34
5791356;5916779;473;33102;139;88;32539;167;151;50589;167;132;44453;63;39937;55;39952;35
5791357;5916779;474;33190;141;89;32969;171;154;50658;167;135;44522;63;40051;55;40066;35
5791358;5916779;475;33240;141;89;32969;216;197;42794;212;191;53304;63;34679;55;34693;35
5791359;5916779;472;33043;141;89;32969;210;195;42596;200;188;53106;62;35002;54;35016;35
5791360;5916779;473;33097;151;96;33533;213;195;42650;204;189;53160;62;35370;54;35385;35
5791361;5916779;478;33450;132;84;31715;218;200;43004;213;194;53514;62;35724;54;35739;35
5791362;5916779;482;33762;132;84;31715;221;205;43315;220;194;47082;63;36033;55;36047;35
5791363;5916779;446;31195;132;84;31715;223;186;47220;217;169;53627;65;40228;57;40245;39
5793258;5916779;488;34135;143;90;33636;176;160;51198;174;141;45062;63;39804;55;39819;35
5793259;5916779;483;33835;143;90;33580;172;156;50898;167;136;44762;62;39644;55;39659;35
5793260;5916779;484;33869;141;89;33166;172;156;50932;167;137;44796;62;39608;55;39623;35
5793261;5916779;470;32913;139;88;32326;167;150;50377;161;131;44241;63;39389;55;39404;35
5793262;5916779;469;32809;139;88;32368;167;150;50375;161;131;44239;63;39814;55;39829;35
5793263;5916779;469;32856;139;88;32368;175;155;49958;167;135;43822;63;40920;55;40934;35
5793264;5916779;468;32787;138;87;32080;210;191;42340;197;185;52851;62;34623;54;34637;34
5793265;5916779;469;32828;138;87;32018;210;192;42381;200;185;52891;62;34955;54;34970;34
5793266;5916779;469;32837;143;91;32063;210;192;42390;200;186;52900;62;35152;54;35167;35
5793267;5916779;480;33611;143;91;32063;219;203;43165;220;192;46932;62;35947;54;35962;35
5793268;5916779;486;34009;132;84;31715;227;208;43562;224;197;47329;63;36174;55;36188;35
5793269;5916779;450;31496;133;84;31676;238;196;47901;215;179;54308;65;34986;58;35000;40
5793270;5916779;447;31316;133;84;31676;232;193;47720;215;176;54128;65;40336;58;40444;40
5795164;5916779;489;34210;143;90;33580;179;161;51273;174;142;45137;63;39928;55;39943;35
5795165;5916779;490;34292;143;90;33580;182;162;51355;174;143;45219;63;41705;55;41719;35
5795166;5916779;489;34222;138;87;32056;179;161;51285;174;142;45149;63;41554;55;41569;35
5795167;5916779;466;32588;139;88;32293;167;151;49676;167;131;43540;62;39939;54;39954;35
5795168;5916779;466;32588;138;87;32080;167;151;49676;167;131;43541;63;40501;55;40516;35
5795169;5916779;467;32669;138;87;32080;167;152;49771;167;133;43635;63;40724;55;40738;35
5795170;5916779;465;32518;138;87;32018;210;187;42071;192;169;44038;63;34361;55;34376;35
5795171;5916779;463;32436;137;87;31921;210;186;41990;192;168;43957;62;34663;54;34677;34
5795172;5916779;468;32771;143;91;32063;210;191;42324;197;185;52834;62;35105;54;35119;35
5795173;5916779;471;33000;143;91;32063;210;194;42553;200;188;53063;62;35196;54;35210;35
5795174;5916779;469;32809;143;91;32063;210;191;42362;197;185;52872;62;34830;55;34844;35
5795175;5916779;468;32746;143;91;32063;210;190;42300;197;184;52810;62;34966;55;34981;35
5795176;5916779;448;31352;130;82;31835;232;194;47757;215;177;54164;63;34490;55;34505;36
5797069;5916779;498;34892;143;91;34427;186;142;41024;192;169;42414;-1;-1;-1;-1;-1
5797070;5916779;492;34408;143;91;34427;182;164;51472;174;144;45336;64;40207;56;40221;36
5797071;5916779;493;34525;138;87;32056;182;165;51588;174;146;45452;64;41607;56;41621;36
5797072;5916779;467;32679;138;87;32056;167;152;49767;167;133;43631;63;41323;55;41338;35
5797073;5916779;463;32394;138;87;32056;167;148;49482;161;129;43346;62;41408;54;41423;35
5797074;5916779;461;32276;137;87;31811;161;146;49378;161;127;43242;62;40272;54;40287;34
5797075;5916779;464;32485;138;87;32018;167;149;49586;161;130;43450;63;40605;55;40620;35
5797076;5916779;460;32201;137;87;31921;206;183;41754;188;164;43721;63;34309;55;34323;35
5797077;5916779;462;32327;137;87;31921;206;184;41880;191;166;43848;62;34741;54;34755;34
5797078;5916779;467;32661;143;91;32063;210;189;42214;192;171;44181;62;35278;54;35293;35
5797079;5916779;465;32568;143;91;32063;210;188;42121;192;170;44088;62;35115;54;35129;35
5797080;5916779;466;32613;143;91;32063;210;189;42166;192;170;44133;62;34325;55;34340;35
5797081;5916779;466;32599;143;91;32063;210;188;42152;192;170;44119;62;34945;55;34960;35
5797082;5916779;417;29210;130;82;31835;212;192;47620;208;175;54028;63;34477;55;34492;36
5798974;5916779;479;33519;139;88;32996;174;123;39651;175;150;41041;56;36350;49;36365;31
5798975;5916779;497;34769;145;92;34272;183;169;51832;188;150;45696;64;40554;56;40568;36
5798976;5916779;497;34763;145;92;34272;183;169;51826;188;150;45690;64;40442;56;40456;36
5798977;5916779;497;34770;138;87;32056;183;169;51833;188;150;45697;63;41647;55;41661;35
5798978;5916779;460;32209;136;86;31480;167;149;49306;161;130;43170;63;41118;55;41133;35
5798979;5916779;458;32032;135;86;31369;164;147;49129;161;127;42993;63;41476;55;41491;35
5798980;5916779;458;32032;136;86;31488;164;147;49129;161;127;42993;62;40636;54;40651;34
5798981;5916779;461;32304;137;87;31788;167;150;49400;167;131;43265;63;41024;55;41038;35
5798982;5916779;458;32033;137;87;31921;202;180;41586;184;162;43553;63;34169;55;34184;35
5798983;5916779;456;31907;137;87;31921;202;178;41460;182;160;43428;61;34109;53;34124;34
5798984;5916779;456;31900;140;89;31330;199;179;49556;182;160;43420;61;34101;53;34115;34
5798985;5916779;461;32265;140;89;31330;206;184;41818;188;165;43785;61;33993;54;34007;34
5798986;5916779;459;32127;143;91;32063;202;182;41680;187;163;43647;61;34259;54;34273;34
5798987;5916779;463;32383;143;91;32063;206;185;41936;192;167;43903;62;34718;55;34733;35
5798988;5916779;411;28794;130;82;31340;204;193;47686;204;176;54093;62;33953;54;33967;35
5800879;5916779;472;33023;137;87;32658;158;115;39154;164;143;40545;57;36071;50;36086;31
5800880;5916779;476;33302;138;88;32992;165;119;39433;170;147;40824;56;36346;49;36361;31
5800881;5916779;500;34973;138;88;32992;186;172;52036;188;153;45900;64;35975;56;35989;36
5800882;5916779;459;32121;145;92;34272;182;168;50075;179;149;43939;62;34225;54;34240;35
5800883;5916779;459;32156;137;87;31802;186;169;50111;186;149;43975;62;34002;54;34017;35
5800884;5916779;458;32078;136;86;31479;167;148;49198;161;128;43062;62;40935;54;40949;34
5800885;5916779;454;31814;136;86;31467;158;144;48971;161;125;42835;62;40637;54;40652;34
5800886;5916779;452;31666;136;86;31465;161;146;49115;161;127;42979;61;40928;53;40943;34
5800887;5916779;454;31786;137;87;31788;167;150;49388;161;131;43252;61;41013;53;41027;34
5800888;5916779;446;31244;137;87;30578;189;170;48900;177;151;42764;60;33285;52;33300;33
5800889;5916779;452;31648;137;87;30578;196;176;49304;179;157;43168;61;33874;53;33889;34
5800890;5916779;453;31724;137;87;30701;196;177;49380;182;158;43244;61;33787;53;33801;34
5800891;5916779;456;31935;140;89;31274;202;179;41488;184;161;43455;61;33664;53;33678;34
5800892;5916779;455;31871;140;89;31330;199;179;49528;182;160;43392;61;34138;54;34152;34
5800893;5916779;458;32033;140;89;31330;202;180;41586;184;162;43553;61;34679;54;34693;34
5800894;5916779;410;28703;130;82;31340;204;197;47944;199;180;54351;62;33959;54;33973;35
5800895;5916779;407;28464;129;82;31171;198;177;40700;194;169;42838;61;33859;54;33874;35
5802783;5916779;470;32925;137;86;32408;152;113;39056;163;141;40447;57;36068;50;36083;31
5802784;5916779;469;32805;137;86;32408;147;111;38937;163;140;40327;57;36039;50;36054;31
5802785;5916779;473;33084;138;88;32980;159;115;39216;164;144;40606;57;35545;50;35559;31
5802786;5916779;461;32258;138;88;32992;189;170;50212;186;151;44076;62;35727;54;35742;35
5802787;5916779;457;32021;138;88;32992;182;167;49975;179;147;43839;62;34036;54;34051;35
5802788;5916779;455;31823;137;87;31812;182;164;49777;174;145;43641;62;33789;54;33804;34
5802789;5916779;455;31823;137;87;31812;182;164;49778;174;145;43642;63;41176;55;41190;35
5802790;5916779;456;31892;137;87;31862;167;148;49220;161;129;43084;63;40698;55;40713;35
5802791;5916779;448;31393;134;85;30890;164;147;48578;161;127;42442;61;40971;53;40986;34
