from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916766;478;33488;135;85;33048;178;168;42573;187;156;44353;59;35430;51;35445;33
5785641;5916766;452;31668;135;85;30444;187;171;42778;196;159;44559;56;35641;49;35655;30
5785642;5916766;454;31748;135;85;30444;188;172;42896;196;161;44677;56;30123;49;30138;30
5785643;5916766;458;32040;121;76;28593;198;176;43189;196;165;44970;56;34488;49;34505;30
5787544;5916766;471;32999;132;83;32509;175;161;42083;174;146;43864;58;35004;51;35019;32
5787545;5916766;472;33068;132;83;32509;175;162;42152;174;147;43933;58;35290;51;35305;32
5787546;5916766;476;33294;132;83;32509;178;165;42378;187;153;44158;55;29150;48;29164;30
5787547;5916766;451;31554;135;85;30444;192;178;43277;195;166;46804;55;29541;48;29555;30
5787548;5916766;448;31329;135;85;30444;190;174;43005;194;162;46532;55;29662;48;29677;30
5787549;5916766;449;31463;135;85;30444;192;178;43297;194;166;46824;56;29905;49;29920;30
5787550;5916766;415;29038;121;76;28593;202;162;44352;187;144;50519;56;34287;49;34304;30
5789447;5916766;443;31028;124;78;29747;140;122;47419;137;107;41097;54;32814;47;32829;29
5789448;5916766;443;31025;124;78;29744;140;122;47440;137;107;41117;54;33179;47;33194;29
5789449;5916766;444;31086;124;78;29880;140;123;47500;137;108;41178;55;33605;48;33620;30
5789450;5916766;475;33235;124;78;29880;178;164;42320;187;152;44100;55;33924;48;33938;30
5789451;5916766;475;33273;132;83;32509;178;164;42358;187;153;44138;58;35251;51;35266;32
5789452;5916766;443;30990;132;83;32509;190;172;39872;187;161;41652;55;29049;48;29063;30
5789453;5916766;443;31027;135;85;30444;190;173;39908;187;161;41688;55;29226;48;29240;30
5789454;5916766;444;31114;135;85;30444;190;177;62543;190;168;50505;55;29489;48;29504;30
5789455;5916766;447;31290;121;76;28626;194;176;40171;194;165;43698;56;29710;49;29725;30
5789456;5916766;413;28877;121;76;28626;196;159;44191;190;142;50358;57;34197;51;34214;34
5791353;5916766;448;31388;128;81;30797;144;127;47779;143;112;41457;53;32405;46;32419;29
5791354;5916766;445;31156;123;78;29589;140;124;47547;143;108;41224;55;32996;48;33011;29
5791355;5916766;438;30679;123;78;29502;134;119;47208;137;104;40886;55;33176;47;33191;29
5791356;5916766;439;30741;123;78;29450;140;124;47556;143;109;41234;55;33802;48;33816;30
5791357;5916766;440;30828;124;78;29880;144;127;47624;143;111;41302;55;33916;48;33930;30
5791358;5916766;441;30879;124;78;29880;189;170;39760;185;159;41541;55;28543;48;28558;30
5791359;5916766;438;30681;124;78;29880;183;168;39563;173;161;50073;55;28867;48;28881;30
5791360;5916766;439;30736;135;85;30444;186;168;39617;177;162;50127;55;29235;48;29249;30
5791361;5916766;444;31089;121;76;28626;190;173;39970;187;162;41751;55;29589;48;29604;30
5791362;5916766;449;31400;121;76;28626;194;178;40282;194;166;43808;55;29897;48;29912;30
5791363;5916766;412;28872;121;76;28626;196;159;44186;190;142;50353;57;34093;51;34110;34
5793258;5916766;454;31774;126;80;30547;149;133;48165;149;117;41842;56;33669;48;33684;30
5793259;5916766;450;31474;126;80;30490;145;128;47865;143;113;41542;55;33509;48;33524;30
5793260;5916766;450;31508;125;79;30077;145;129;47899;143;113;41577;55;33473;48;33487;29
5793261;5916766;436;30552;122;77;29237;140;123;47344;137;107;41021;55;33254;48;33268;29
5793262;5916766;435;30447;122;77;29279;140;123;47342;137;107;41019;55;33679;48;33693;30
5793263;5916766;436;30495;122;77;29279;147;128;46925;143;112;40602;56;34784;48;34799;30
5793264;5916766;435;30426;121;77;28991;183;164;39307;170;158;49817;54;28487;47;28502;29
5793265;5916766;435;30466;121;77;28929;183;165;39348;173;158;49858;54;28820;47;28835;29
5793266;5916766;435;30475;126;80;28974;183;165;39357;173;158;49867;55;29017;48;29032;30
5793267;5916766;446;31250;126;80;28974;192;176;40131;194;164;43658;55;29812;48;29827;30
5793268;5916766;452;31648;121;76;28626;199;181;40529;196;170;44056;55;30038;48;30053;30
5793269;5916766;417;29173;121;77;28587;211;169;44868;187;151;51034;57;28851;51;28865;35
5793270;5916766;414;28992;121;77;28587;205;166;44687;187;149;50854;57;34201;51;34309;35
5795164;5916766;455;31849;126;80;30490;152;134;48240;149;118;41918;55;33793;48;33808;30
5795165;5916766;456;31930;126;80;30490;155;135;48321;149;119;41999;55;35569;48;35584;30
5795166;5916766;455;31860;121;77;28967;152;134;48252;149;118;41929;56;35419;49;35433;30
5795167;5916766;432;30226;122;77;29203;140;124;46643;143;108;40320;55;33804;48;33819;29
5795168;5916766;432;30227;121;77;28991;140;124;46643;143;108;40321;56;34366;48;34381;30
5795169;5916766;433;30308;121;77;28991;140;125;46738;143;109;40415;56;34588;48;34603;30
5795170;5916766;431;30156;121;77;28929;183;160;39038;166;146;40818;55;28226;48;28241;30
5795171;5916766;430;30075;121;76;28831;183;159;38956;166;144;40737;54;28527;47;28542;29
5795172;5916766;434;30410;126;80;28974;183;164;39291;170;158;49801;55;28970;48;28984;30
5795173;5916766;438;30638;126;80;28974;183;167;39519;173;161;50030;55;29060;48;29075;30
5795174;5916766;435;30448;126;80;28974;183;164;39329;170;158;49839;55;28694;48;28709;30
5795175;5916766;434;30385;126;80;28974;183;163;39266;170;157;49776;55;28831;48;28846;30
5795176;5916766;415;29029;119;75;28746;205;167;44724;187;149;50890;55;28355;49;28370;31
5797069;5916766;461;32288;126;80;31338;159;115;37990;168;146;39194;-1;-1;-1;-1;-1
5797070;5916766;458;32047;126;80;31338;155;137;48438;149;121;42116;56;34071;49;34086;31
5797071;5916766;459;32164;121;77;28967;155;138;48555;149;123;42233;56;35471;49;35486;30
5797072;5916766;433;30317;121;77;28967;140;125;46734;143;109;40411;55;35188;48;35203;30
5797073;5916766;429;30033;121;77;28967;140;121;46449;137;105;40126;55;35273;48;35287;29
5797074;5916766;427;29915;120;76;28721;134;119;46345;137;104;40022;55;34137;48;34152;29
5797075;5916766;430;30123;121;77;28929;140;122;46553;137;107;40231;55;34470;48;34484;30
5797076;5916766;426;29839;121;76;28831;179;156;38721;162;141;40501;55;28173;48;28188;30
5797077;5916766;428;29966;121;76;28831;179;157;38847;164;143;40628;54;28606;47;28620;29
5797078;5916766;433;30300;126;80;28974;183;162;39181;166;148;40962;55;29143;48;29157;30
5797079;5916766;432;30207;126;80;28974;183;161;39088;166;146;40869;55;28979;48;28994;30
5797080;5916766;432;30252;126;80;28974;183;161;39133;166;147;40913;55;28190;48;28205;30
5797081;5916766;432;30238;126;80;28974;183;161;39119;166;147;40899;55;28810;48;28825;30
5797082;5916766;384;26887;119;75;28746;185;165;44587;182;147;50754;55;28342;49;28356;31
5798974;5916766;442;30916;122;77;29907;147;96;36617;152;126;37821;49;30215;43;30230;25
5798975;5916766;463;32407;128;81;31183;156;142;48799;162;126;42476;57;34419;49;34433;31
5798976;5916766;463;32402;128;81;31183;156;142;48793;162;126;42470;56;34306;49;34321;31
5798977;5916766;463;32409;121;77;28967;156;142;48800;162;126;42477;55;35511;48;35526;30
5798978;5916766;426;29848;119;75;28391;140;122;46272;137;107;39950;55;34983;48;34997;30
5798979;5916766;424;29671;119;75;28280;137;119;46096;137;104;39773;56;35341;49;35355;30
5798980;5916766;424;29671;119;75;28399;137;119;46096;137;104;39773;54;34501;47;34515;29
5798981;5916766;428;29943;120;76;28699;140;123;46367;143;108;40045;55;34888;48;34903;30
5798982;5916766;424;29671;121;76;28831;175;153;38553;159;139;40333;55;28034;48;28048;30
5798983;5916766;422;29546;121;76;28831;175;151;38427;156;137;40208;54;27974;47;27988;29
5798984;5916766;422;29539;124;78;28241;172;152;46523;156;137;40201;54;27965;47;27980;29
5798985;5916766;427;29904;124;78;28241;179;156;38785;162;142;40566;54;27857;47;27872;29
5798986;5916766;425;29766;126;80;28974;175;154;38647;161;140;40428;54;28123;47;28138;29
5798987;5916766;429;30022;126;80;28974;179;158;38903;166;144;40684;55;28583;48;28597;30
5798988;5916766;378;26471;118;75;28250;177;166;44653;180;148;50819;54;27817;47;27832;30
5800879;5916766;435;30419;121;76;29569;130;87;36121;140;119;37325;50;29936;43;29951;26
5800880;5916766;439;30698;122;77;29903;138;91;36400;147;123;37604;49;30211;43;30226;25
5800881;5916766;466;32612;122;77;29903;159;145;49003;162;129;42681;57;29839;49;29854;31
5800882;5916766;425;29759;128;81;31183;155;141;47042;154;125;40719;55;28090;48;28104;30
5800883;5916766;426;29795;120;76;28713;158;141;47078;161;126;40755;54;27867;47;27882;29
5800884;5916766;425;29716;119;75;28390;140;120;46165;137;105;39842;55;34799;48;34814;29
5800885;5916766;421;29452;119;75;28378;131;117;45938;137;102;39616;54;34502;47;34517;29
5800886;5916766;419;29304;119;75;28376;134;119;46081;137;104;39759;54;34793;47;34808;29
5800887;5916766;420;29425;120;76;28699;140;123;46355;137;108;40032;54;34877;47;34892;29
5800888;5916766;413;28882;120;76;27489;162;143;45867;152;127;39544;52;27150;46;27164;28
5800889;5916766;418;29286;120;76;27489;169;149;46271;153;133;39948;53;27739;46;27753;29
5800890;5916766;419;29362;120;76;27612;169;150;46347;156;134;40024;54;27651;47;27666;29
5800891;5916766;422;29573;123;78;28185;175;152;38455;159;137;40235;53;27528;46;27543;29
5800892;5916766;422;29510;124;78;28241;172;152;46494;156;136;40172;54;28003;47;28017;29
5800893;5916766;424;29671;124;78;28241;175;153;38553;159;139;40333;54;28543;47;28558;29
5800894;5916766;377;26380;118;75;28250;177;170;44911;173;152;51078;54;27824;47;27838;30
5800895;5916766;373;26140;117;74;28082;171;150;37667;170;146;39618;54;27724;47;27738;30
5802783;5916766;433;30321;120;76;29319;124;86;36023;139;118;37227;50;29933;43;29948;26
5802784;5916766;431;30202;120;76;29319;120;84;35904;139;116;37108;50;29904;43;29918;26
5802785;5916766;435;30480;122;77;29890;132;88;36182;140;120;37386;50;29409;43;29424;26
5802786;5916766;427;29896;122;77;29903;162;143;47179;161;127;40856;54;29592;48;29606;30
5802787;5916766;424;29659;122;77;29903;155;140;46942;154;124;40619;54;27901;47;27915;29
5802788;5916766;421;29461;120;76;28722;155;137;46744;149;121;40422;54;27654;47;27669;29
5802789;5916766;421;29462;120;76;28722;155;137;46744;149;121;40422;55;35040;48;35055;30
5802790;5916766;422;29530;121;76;28773;140;121;46187;137;105;39865;55;34563;48;34577;30
5802791;5916766;415;29032;117;74;27801;137;120;45545;137;104;39222;53;34836;46;34850;28
5802792;5916766;418;29268;117;74;27801;140;123;45781;137;107;39459;54;35138;47;35153;29
5802793;5916766;409;28654;120;76;27489;155;140;45639;146;124;39316;52;27091;46;27106;28
5802794;5916766;414;28990;120;76;27489;162;144;45974;152;129;39652;53;27376;46;27391;28
5802795;5916766;414;28990;120;76;27612;162;144;45975;152;129;39652;53;27377;46;27392;29
5802796;5916766;416;29104;123;78;28172;162;146;46088;152;131;39766;53;27573;46;27588;29
5802797;5916766;421;29465;123;78;28226;169;151;46450;156;136;40127;54;27894;47;27908;29
5802798;5916766;423;29640;122;77;27898;175;153;38521;159;138;40302;54;27636;47;27651;29
5802799;5916766;376;26297;118;74;27663;165;146;37350;163;141;39301;53;27137;46;27152;29
5802800;5916766;372;26047;117;74;27761;165;145;37271;160;140;39222;53;27305;47;27320;29
5802801;5916766;370;25882;118;75;27931;171;150;37639;170;145;39590;54;27664;47;27679;29
5804689;5916766;431;30155;121;77;29226;116;84;35857;129;107;36464;51;29624;44;29639;27
5804690;5916766;428;29984;120;76;29000;114;81;35686;134;113;36890;50;29616;43;29630;26
5804691;5916766;431;30185;124;79;29132;130;89;36211;139;118;35788;48;29599;42;29614;25
5804692;5916766;434;30377;126;80;29043;138;92;36403;140;121;35980;51;30039;44;30053;27
5804693;5916766;424;29660;126;80;29043;155;140;46943;154;124;40620;54;27965;47;27979;29
5804694;5916766;417;29221;121;77;28901;155;133;46504;149;118;40181;54;27571;47;27585;29
5804695;5916766;416;29147;121;77;28901;155;132;46430;148;117;40107;55;35127;48;35142;30
5804696;5916766;412;28871;116;74;27523;131;118;45410;137;102;39088;53;27111;46;27125;28
5804697;5916766;411;28802;116;74;27561;131;116;45315;137;101;38993;53;35172;46;35186;28
5804698;5916766;419;29330;118;75;28159;140;124;45843;143;108;39521;54;35240;47;35254;29
5804699;5916766;406;28432;119;75;27246;155;136;45417;144;121;39094;52;26807;46;26822;28
5804700;5916766;406;28391;118;75;27114;155;136;45375;144;120;39052;52;26747;45;26762;28
5804701;5916766;409;28641;120;76;27597;155;139;45625;146;124;39302;53;27136;46;27151;28
5804702;5916766;410;28704;118;75;27248;155;140;45689;146;125;39366;53;26955;46;26970;29
5804703;5916766;412;28854;122;77;27898;162;142;45838;152;127;39516;53;27129;47;27144;29
5804704;5916766;414;29002;122;77;27898;162;145;45986;152;129;39664;53;27528;47;27543;29
5804705;5916766;378;26471;122;77;27898;160;142;37106;157;138;39057;53;26951;47;26966;29
5804706;5916766;377;26381;118;74;27657;160;142;37066;157;137;39018;53;27240;46;27255;29
5804707;5916766;380;26604;118;75;27931;165;146;37340;163;141;39292;54;27753;47;27768;29
5806593;5916766;431;30170;121;77;29318;109;84;35872;126;101;36026;51;29721;44;29736;27
5806594;5916766;426;29800;119;75;28911;113;79;35502;129;106;36385;50;29374;43;29389;26
5806595;5916766;425;29767;118;75;28809;114;78;35469;134;110;36673;49;29256;43;29271;26
5806596;5916766;428;29951;124;79;29132;120;85;35977;134;115;35554;48;28982;42;28997;25
5806597;5916766;433;30326;126;80;29043;132;91;36352;140;120;35930;52;29892;45;29907;28
5806598;5916766;438;30637;124;79;28541;144;96;36663;147;125;36240;51;30124;45;30139;27
5806599;5916766;415;29057;117;74;27594;155;131;46340;148;115;40018;53;27321;47;27336;29
5806600;5916766;412;28830;117;74;27594;147;128;46112;143;112;39790;53;27178;46;27193;28
5806601;5916766;409;28631;116;74;27523;134;119;45523;137;104;39200;53;27032;46;27047;28
5806602;5916766;413;28913;117;74;27757;131;118;45452;137;103;39130;53;35310;46;35325;28
5806603;5916766;415;29061;117;74;27801;140;120;45601;137;105;39278;53;26753;46;26767;29
5806604;5916766;406;28428;117;74;26965;155;136;45412;144;121;39090;52;26690;45;26704;28
5806605;5916766;402;28115;117;74;26965;155;132;45099;140;116;38777;52;26553;45;26567;28
5806606;5916766;404;28302;118;75;27239;155;135;45287;144;119;38964;52;26613;45;26628;28
5806607;5916766;407;28485;118;75;27245;155;137;45469;144;122;39147;52;26976;46;26990;28
5806608;5916766;412;28805;120;76;27464;158;142;45790;152;126;39467;52;27320;46;27335;28
5806609;5916766;416;29126;122;77;27898;165;146;46110;152;131;39788;53;27501;47;27515;29
5806610;5916766;375;26244;117;74;27008;157;137;36750;157;133;38702;52;26688;45;26702;28
5806611;5916766;377;26404;117;74;27008;160;139;36910;157;135;38862;52;27093;45;27108;28
5806612;5916766;370;25871;118;75;27222;165;143;37157;158;139;39108;53;27243;46;27258;29
5806613;5916766;358;25091;118;74;28956;193;172;40885;172;148;41965;56;28542;49;28556;31
5808496;5916766;432;30227;121;77;29314;109;89;36218;114;96;35661;52;29651;45;29666;27
5808497;5916766;436;30497;122;78;29625;116;89;36199;127;106;36378;52;30099;45;30114;27
5808498;5916766;434;30393;123;78;29494;119;87;36095;129;107;36500;51;29890;45;29904;27
5808499;5916766;422;29552;118;75;28773;114;80;35578;134;109;35155;49;29114;43;29129;26
5808500;5916766;426;29843;132;84;28964;120;84;35868;134;113;35446;51;28688;44;28702;27
5808501;5916766;438;30677;135;86;29118;147;97;36703;147;125;36281;52;30201;45;30216;28
5808502;5916766;438;30690;124;79;28541;147;97;36715;147;125;36293;52;30399;45;30414;27
5808503;5916766;417;29155;122;77;28445;155;132;46438;148;117;40116;52;27450;45;27465;27
5808504;5916766;412;28843;117;74;27594;147;128;46126;143;112;39803;53;27070;46;27084;28
5808505;5916766;407;28464;115;73;27243;140;122;45746;137;107;39424;52;26749;46;26763;28
5808506;5916766;405;28378;115;73;27174;140;122;45734;137;107;39412;52;26723;46;26737;28
5808507;5916766;402;28160;117;74;27020;155;130;44952;138;114;38630;53;26526;46;26541;28
5808508;5916766;400;27975;116;73;26732;144;127;44767;138;112;38445;52;26228;45;26242;28
5808509;5916766;399;27918;116;73;26626;147;129;44903;138;114;38580;52;26303;45;26317;28
5808510;5916766;403;28220;116;73;26736;155;133;45204;140;118;38881;52;26792;46;26806;28
5808511;5916766;401;28099;120;76;27464;155;132;45083;140;116;38760;52;27193;46;27208;28
5808512;5916766;381;26657;120;76;27464;157;137;36724;157;132;38676;52;27379;46;27393;28
