from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916684;335;23440;103;65;24227;148;131;28517;173;142;28517;48;27502;42;27502;29
5785641;5916684;316;22129;102;64;23188;155;134;28723;179;142;26923;50;27713;44;27713;29
5785642;5916684;317;22208;102;64;23188;159;136;28841;179;143;27040;50;27114;44;25338;29
5785643;5916684;321;22501;111;70;25248;170;140;29134;179;148;27333;50;29671;44;27894;29
5787544;5916684;328;22951;100;63;23688;147;124;28028;161;134;28028;47;27076;41;27076;29
5787545;5916684;329;23020;100;63;23688;147;125;28097;161;135;28097;47;27362;41;27362;29
5787546;5916684;332;23246;100;63;23688;148;128;28322;173;139;28322;49;26140;43;24364;29
5787547;5916684;314;22015;102;64;23188;164;141;29222;179;149;27422;49;26531;43;24755;29
5787548;5916684;311;21789;102;64;23188;160;137;28949;176;145;27149;50;26653;44;24876;29
5787549;5916684;313;21924;102;64;23188;164;142;29242;178;149;27442;50;26896;44;25120;29
5787550;5916684;350;24506;111;70;25248;202;174;54084;195;152;50906;50;29469;44;27693;29
5789447;5916684;295;20676;91;57;21589;114;85;25261;124;95;25261;43;24886;38;24886;26
5789448;5916684;299;20957;91;57;21592;114;85;25281;124;95;25281;43;25251;38;25251;26
5789449;5916684;304;21305;91;58;22282;114;86;25342;124;96;25342;44;25677;39;25677;26
5789450;5916684;331;23187;91;58;22282;148;128;28264;173;139;28264;44;25996;39;25996;26
5789451;5916684;332;23226;100;63;23688;148;128;28302;173;139;28302;47;27323;41;27323;29
5789452;5916684;306;21451;100;63;23688;160;136;25816;170;143;24016;49;26039;43;24263;29
5789453;5916684;307;21487;102;64;23188;160;136;25852;170;144;24052;49;26216;43;24440;29
5789454;5916684;308;21574;102;64;23188;160;137;25939;172;149;27431;49;26480;43;24704;29
5789455;5916684;311;21750;111;70;25281;166;140;26116;176;148;24315;50;26701;44;24925;30
5789456;5916684;348;24345;111;70;25281;199;172;53924;195;150;50745;56;29380;50;27603;35
5791353;5916684;303;21222;89;56;21151;115;90;25620;130;100;25620;42;24477;37;24477;25
