from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916747;447;31270;125;79;29583;160;143;39872;179;148;38191;57;35548;51;35548;33
5785641;5916747;415;29077;121;77;26979;167;146;40078;187;151;38396;57;35759;51;35759;33
5785642;5916747;417;29156;121;77;26979;171;148;40195;187;152;38514;57;35161;51;33384;33
5785643;5916747;421;29449;115;73;26407;182;152;40488;187;157;38807;57;37042;51;37254;33
5787544;5916747;440;30780;122;77;29044;159;136;39382;167;141;37701;56;35122;50;35122;32
5787545;5916747;441;30849;122;77;29044;159;137;39451;167;142;37770;56;35409;50;35409;32
5787546;5916747;444;31075;122;77;29044;160;141;39677;179;145;37996;57;34187;50;32410;33
5787547;5916747;414;28963;121;77;26979;176;154;40576;185;158;38895;57;34578;50;32801;33
5787548;5916747;411;28737;121;77;26979;172;150;40304;183;154;38623;57;34699;50;32923;33
5787549;5916747;412;28871;121;77;26979;176;154;40596;183;158;38915;57;34942;51;33166;33
5787550;5916747;383;26819;115;73;26407;188;151;35882;181;138;42289;57;36841;51;37053;33
5789447;5916747;406;28436;110;70;26282;121;97;36615;132;101;34934;52;32933;47;32933;29
5789448;5916747;406;28434;110;70;26278;121;97;36636;132;102;34955;52;33298;47;33298;29
5789449;5916747;407;28494;110;70;26414;121;98;36696;132;102;35015;53;33723;48;33723;30
5789450;5916747;443;31016;110;70;26414;160;140;39619;179;144;37938;53;34042;48;34042;30
5789451;5916747;444;31055;122;77;29044;160;140;39657;179;145;37976;56;35370;50;35370;32
5789452;5916747;406;28399;122;77;29044;173;148;37171;176;158;41204;56;34086;50;32310;32
5789453;5916747;406;28435;121;77;26979;173;148;37207;176;158;41241;57;34263;50;32486;33
5789454;5916747;407;28522;121;77;26979;173;150;37294;179;160;41328;57;34527;50;32750;33
5789455;5916747;410;28698;115;73;26440;177;152;37470;183;156;35789;57;34748;51;32971;33
5789456;5916747;381;26658;115;73;26440;182;149;35721;182;136;42129;59;36751;53;36963;37
5791353;5916747;411;28796;114;72;27332;123;102;36975;138;106;35294;51;32523;46;32523;29
5791354;5916747;408;28564;109;69;26124;121;99;36743;138;103;35062;53;33114;48;33114;30
5791355;5916747;401;28087;109;69;26037;115;94;36404;132;98;34723;52;33295;47;33295;30
5791356;5916747;402;28149;109;69;25985;121;99;36752;138;103;35071;53;33920;48;33920;30
5791357;5916747;403;28236;110;70;26414;123;102;36820;138;106;35139;53;34034;48;34034;30
5791358;5916747;404;28287;110;70;26414;169;146;37060;175;156;41093;53;33580;48;31804;30
5791359;5916747;401;28090;110;70;26414;162;143;36862;164;153;40896;56;33904;50;32127;32
5791360;5916747;402;28144;121;77;26979;165;144;36916;168;154;40950;56;34272;50;32495;32
5791361;5916747;407;28498;115;73;26440;173;149;37270;176;159;41303;56;34626;50;32850;32
5791362;5916747;412;28809;115;73;26440;178;154;37581;183;158;35900;57;34934;50;33158;33
5791363;5916747;381;26654;115;73;26440;182;149;35716;182;136;42124;59;36647;53;36859;37
5793258;5916747;417;29182;112;71;27082;132;108;37361;143;112;35680;53;33787;48;33787;31
5793259;5916747;413;28882;112;71;27025;127;103;37061;138;108;35380;53;33627;48;33627;30
5793260;5916747;413;28916;111;70;26612;127;104;37095;138;108;35414;53;33591;48;33591;30
5793261;5916747;399;27960;108;68;25772;121;98;36540;132;102;34859;53;33372;48;33372;30
5793262;5916747;398;27856;108;69;25814;121;98;36538;132;102;34857;53;33797;48;33797;30
5793263;5916747;399;27903;108;69;25814;128;102;36121;138;107;34440;53;34903;48;34903;30
5793264;5916747;398;27834;107;68;25526;162;140;36606;161;150;40640;56;33525;49;31748;32
5793265;5916747;398;27875;107;68;25464;162;140;36647;164;150;40680;56;33857;49;32081;32
5793266;5916747;398;27884;113;71;25509;162;141;36656;164;150;40690;56;34054;50;32278;32
5793267;5916747;409;28658;113;71;25509;176;152;37430;183;156;35749;56;34849;50;33073;32
5793268;5916747;415;29056;115;73;26440;187;165;36383;187;162;36147;57;35076;50;33299;33
5793269;5916747;385;26954;116;73;26401;195;159;36398;181;146;42805;59;33888;53;32111;37
5793270;5916747;382;26774;116;73;26401;189;156;36217;181;143;42624;59;36755;53;37058;37
5795164;5916747;418;29257;112;71;27025;134;109;37436;143;113;35755;53;33911;48;33911;30
5795165;5916747;419;29339;112;71;27025;135;110;37518;143;114;35836;53;35688;48;35688;30
5795166;5916747;418;29269;107;68;25501;134;109;37448;143;113;35766;56;35537;51;35537;32
5795167;5916747;395;27634;108;68;25738;121;98;35839;138;103;34158;54;33923;48;33923;30
5795168;5916747;395;27635;107;68;25526;121;98;35839;138;103;34158;55;34484;49;34484;31
5795169;5916747;396;27716;107;68;25526;121;100;35934;138;104;34253;55;34707;49;34707;31
