from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952965;404;28273;116;73;28547;136;126;29843;150;123;30299;49;28523;44;28523;28
5785641;5952965;367;25657;115;73;25942;146;129;30048;156;120;30505;51;28734;46;28734;28
5785642;5952965;368;25736;115;73;25942;147;127;28394;157;121;30623;51;28135;46;26359;28
5785643;5952965;372;26029;124;78;28002;153;131;28686;158;125;30916;51;30692;46;28915;28
5787544;5952965;397;27784;113;71;28007;133;119;29353;141;116;29810;48;28097;43;28097;27
5787545;5952965;398;27853;113;71;28007;133;120;29422;141;117;29879;48;28384;43;28384;27
5787546;5952965;401;28079;113;71;28007;136;123;29648;149;120;30105;51;27161;45;25385;28
5787547;5952965;365;25543;115;73;25942;152;133;28775;159;127;31004;51;27553;45;25776;28
5787548;5952965;362;25318;115;73;25942;151;129;28502;155;123;30732;51;27674;46;25898;28
5787549;5952965;364;25452;115;73;25942;152;133;28795;159;127;31024;51;27917;46;26141;28
5787550;5952965;400;28034;124;78;28002;170;129;44298;167;125;42862;51;30491;46;28714;28
5789447;5952965;357;25017;103;65;25245;92;72;27043;113;76;27043;44;25907;40;25907;25
5789448;5952965;357;25014;103;65;25242;92;72;27064;113;76;27064;44;26272;40;26272;25
5789449;5952965;358;25074;104;66;25378;92;73;27124;113;77;27124;45;26698;41;26698;25
5789450;5952965;400;28020;104;66;25378;136;122;29590;149;119;30046;45;27017;41;27017;25
5789451;5952965;401;28058;113;71;28007;136;123;29628;149;120;30084;48;28344;43;28344;27
5789452;5952965;357;24979;113;71;28007;151;130;27142;151;121;27598;50;27061;45;25284;28
5789453;5952965;357;25015;115;73;25942;151;131;27178;151;122;27635;51;27238;45;25461;28
5789454;5952965;359;25102;115;73;25942;151;132;27265;152;127;31013;51;27501;45;25725;28
5789455;5952965;361;25278;124;78;28035;156;134;27441;156;125;27898;51;27722;46;25946;28
5789456;5952965;398;27873;124;78;28035;163;127;44137;169;122;42701;57;30401;52;28624;34
