from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952907;484;33898;142;90;36498;180;167;51702;195;164;52442;62;38954;55;38954;37
5785641;5952907;469;32822;150;95;35739;187;170;51908;201;161;45848;64;39165;57;39165;37
5785642;5952907;470;32901;150;95;35739;190;172;52026;201;163;45966;64;38991;57;37215;37
5785643;5952907;474;33194;159;101;37799;201;176;52318;201;167;46259;64;41548;57;39771;37
5787544;5952907;477;33409;139;88;35959;178;160;51212;184;157;51952;61;38528;54;38528;36
5787545;5952907;478;33478;139;88;35959;178;161;51282;184;158;52021;61;38814;54;38814;36
5787546;5952907;481;33704;139;88;35959;180;164;51507;195;161;52247;64;38017;56;36241;37
5787547;5952907;467;32708;150;95;35739;195;177;52407;200;168;46347;64;38409;56;36632;37
5787548;5952907;464;32482;150;95;35739;192;173;52134;197;164;46075;64;38530;56;36754;37
5787549;5952907;466;32616;150;95;35739;195;177;52426;199;168;46367;64;38773;57;36997;37
5787550;5952907;503;35199;159;101;37799;217;178;62852;206;163;43345;64;41347;57;39570;37
5789447;5952907;445;31134;130;82;33860;138;121;42386;152;117;49186;57;36338;50;36338;33
5789448;5952907;449;31415;130;82;33863;138;121;42406;152;118;49206;57;36703;50;36703;33
5789449;5952907;454;31763;132;84;34553;138;122;42467;152;119;49266;58;37129;51;37129;34
5789450;5952907;481;33645;132;84;34553;180;163;51449;195;160;52189;58;37447;51;37447;34
5789451;5952907;481;33683;139;88;35959;180;164;51487;195;161;52227;61;38775;54;38775;36
5789452;5952907;459;32144;139;88;35959;193;171;49001;192;162;42941;63;37917;56;36140;36
5789453;5952907;460;32180;150;95;35739;192;172;49037;192;163;42978;64;38094;56;36317;37
5789454;5952907;461;32267;150;95;35739;192;173;49124;193;168;46356;63;38357;56;36581;36
5789455;5952907;463;32443;159;101;37832;198;176;49300;197;167;43241;64;38578;57;36802;37
5789456;5952907;501;35038;159;101;37832;211;176;62691;206;161;43185;70;41257;63;39480;43
5791353;5952907;453;31680;128;81;33422;141;126;42746;157;123;49545;56;35929;50;35929;33
5791354;5952907;449;31448;131;83;34192;138;122;42514;157;119;49313;58;36520;51;36520;34
5791355;5952907;450;31477;131;83;34105;131;115;32812;152;114;48974;57;36700;51;36700;33
5791356;5952907;455;31825;132;84;34583;138;122;42523;157;119;49322;58;37326;51;37326;34
5791357;5952907;457;31982;132;84;34553;141;125;42591;157;122;49390;58;37439;51;37439;34
5791358;5952907;458;32032;132;84;34553;189;170;48890;189;161;42830;58;37411;51;35635;34
5791359;5952907;455;31835;132;84;34553;183;167;48692;182;164;49432;63;37734;56;35958;36
5791360;5952907;456;31889;150;95;35739;186;168;48746;185;159;42687;63;38102;56;36326;36
5791361;5952907;461;32242;159;101;37832;193;173;49100;192;164;43040;63;38457;56;36680;36
5791362;5952907;465;32554;159;101;37832;198;177;49411;199;168;43351;64;38765;56;36989;37
5791363;5952907;500;35033;159;101;37832;211;176;62686;206;161;43180;70;41153;63;39376;43
5793258;5952907;458;32066;132;84;34666;153;131;43132;162;128;49931;58;37193;52;37193;34
5793259;5952907;454;31766;132;84;34610;145;127;42832;157;124;49631;58;37033;51;37033;34
5793260;5952907;454;31800;131;83;34196;145;127;42866;157;124;49665;58;36997;51;36997;34
5793261;5952907;453;31705;132;83;34370;138;121;42311;152;118;49110;58;36778;51;36778;34
5793262;5952907;451;31601;132;84;34479;138;121;42309;152;118;49108;58;37202;51;37202;34
5793263;5952907;452;31648;132;84;34479;145;126;41892;157;123;48691;58;38308;52;38308;34
5793264;5952907;451;31579;135;85;34286;183;163;48436;179;160;49176;63;37355;55;35579;36
5793265;5952907;452;31620;135;85;34224;183;164;48477;180;161;49217;63;37688;55;35911;36
5793266;5952907;452;31629;142;90;34269;183;164;48486;180;161;49226;63;37885;56;36109;36
5793267;5952907;463;32404;142;90;34269;198;175;49261;194;166;43201;63;38680;56;36903;36
5793268;5952907;469;32801;159;101;37832;207;184;49658;201;172;43598;64;38906;56;37130;37
5793269;5952907;499;34899;156;99;37352;223;185;63368;206;171;43861;69;37718;62;35942;42
5793270;5952907;496;34718;156;99;37352;217;183;63187;206;168;43680;69;40607;62;38831;42
5795164;5952907;459;32141;132;84;34610;153;132;43207;162;129;50006;58;37317;52;37317;34
5795165;5952907;460;32222;132;84;34610;153;133;43288;162;130;50088;58;39093;52;39093;34
5795166;5952907;459;32152;137;86;34262;153;132;43218;162;129;50018;61;38942;54;38942;36
5795167;5952907;448;31380;132;83;34403;138;122;41609;157;119;48409;58;37328;52;37328;34
5795168;5952907;448;31380;135;85;34286;138;122;41610;157;119;48410;60;37890;53;37890;35
5795169;5952907;449;31461;135;85;34286;138;123;41704;157;120;48504;60;38112;53;38112;35
5795170;5952907;447;31310;135;85;34224;183;160;48167;176;156;48907;60;37094;53;35318;35
5795171;5952907;446;31228;135;86;34127;183;158;48086;176;155;48825;63;37395;55;35619;36
5795172;5952907;451;31563;142;90;34269;183;163;48420;179;160;49160;63;37837;56;36061;36
5795173;5952907;454;31792;142;90;34269;183;166;48649;180;163;49389;63;37928;56;36152;36
5795174;5952907;451;31601;142;90;34269;183;164;48458;179;161;49198;63;37562;56;35786;37
5795175;5952907;451;31538;142;90;34269;183;163;48396;179;160;49136;63;37699;56;35923;37
5795176;5952907;496;34755;139;88;34080;217;183;63224;206;169;43717;64;37223;56;35446;37
5797069;5952907;431;30171;126;79;32730;170;129;40963;171;157;51983;-1;-1;-1;-1;-1
5797070;5952907;462;32339;126;79;32730;153;135;43405;162;132;50204;59;37595;52;37595;35
5797071;5952907;464;32456;137;86;34262;153;137;43522;162;134;50321;62;38995;55;38995;36
5797072;5952907;450;31471;137;86;34262;138;123;41701;157;120;48500;61;38712;54;38712;36
5797073;5952907;446;31186;137;86;34262;138;119;41416;152;116;48215;59;38796;52;38796;34
5797074;5952907;444;31068;134;85;34017;131;115;31949;152;115;48111;59;37661;52;37661;34
5797075;5952907;447;31277;135;85;34224;138;121;41520;152;118;48319;60;37994;53;37994;35
5797076;5952907;443;30993;135;86;34127;178;155;47850;174;152;48590;61;37041;54;35265;36
5797077;5952907;445;31119;135;86;34127;178;157;47977;175;154;48716;63;37473;55;35697;36
5797078;5952907;449;31453;142;90;34269;183;162;48310;176;158;49050;63;38011;56;36234;36
5797079;5952907;448;31360;142;90;34269;183;160;48217;176;157;48957;63;37847;56;36071;36
5797080;5952907;449;31405;142;90;34269;183;161;48262;176;158;49002;63;37058;56;35282;37
5797081;5952907;448;31391;142;90;34269;183;161;48248;176;158;48988;63;37678;56;35902;37
5797082;5952907;445;31185;139;88;34080;189;176;47687;183;167;43580;64;37210;56;35433;37
5798974;5952907;411;28798;122;77;31299;158;109;39590;156;136;41899;52;33739;46;33739;30
5798975;5952907;467;32700;134;85;35303;157;140;43765;173;137;50565;59;37942;53;37942;35
5798976;5952907;467;32694;134;85;35303;157;140;43760;173;137;50559;59;37830;52;37830;35
5798977;5952907;467;32701;137;86;34262;157;140;43767;173;137;50566;61;39035;54;39035;36
5798978;5952907;443;31001;135;85;33686;138;120;41239;152;117;48038;61;38506;54;38506;36
5798979;5952907;440;30824;134;85;33575;134;115;31700;152;115;47862;61;38865;54;38865;36
5798980;5952907;440;30824;135;85;33694;134;115;31700;152;115;47862;60;38025;53;38025;35
5798981;5952907;444;31096;135;85;33994;138;122;41334;157;119;48134;61;38412;54;38412;36
5798982;5952907;440;30825;135;86;34127;174;153;47682;169;149;48422;61;36902;54;35125;36
5798983;5952907;439;30699;135;86;34127;174;151;47556;168;148;48296;62;36842;55;35065;35
5798984;5952907;438;30692;139;88;33537;171;151;41490;168;148;48289;62;36833;55;35057;35
5798985;5952907;444;31057;139;88;33537;178;156;47914;174;153;48654;62;36725;55;34949;35
5798986;5952907;442;30919;142;90;34269;174;154;47776;173;151;48516;62;36991;55;35215;35
5798987;5952907;445;31175;142;90;34269;178;158;48032;176;154;48772;63;37451;56;35674;37
5798988;5952907;440;30769;137;87;33546;181;170;47272;179;164;47303;63;36685;55;34909;36
5800879;5952907;404;28301;121;76;30962;143;115;41164;146;129;41402;53;33460;46;33460;30
5800880;5952907;408;28580;122;77;31295;149;119;41442;149;133;41681;52;33735;46;33735;30
5800881;5952907;470;32904;122;77;31295;160;143;43970;173;140;50769;59;33395;53;33395;35
5800882;5952907;442;30913;134;85;35303;153;139;42009;167;136;48808;63;40537;56;40537;36
5800883;5952907;442;30948;136;86;34008;157;140;42044;172;137;48844;63;40315;55;40315;36
5800884;5952907;441;30870;135;85;33685;138;119;41132;152;116;47931;60;38323;53;38323;35
5800885;5952907;437;30606;134;85;33673;128;113;31542;152;113;47704;60;38026;53;38026;35
5800886;5952907;435;30458;134;85;33671;131;115;31686;152;115;47848;60;38317;53;38317;35
5800887;5952907;437;30578;135;85;33994;138;122;41322;152;118;48121;60;38401;53;38401;35
5800888;5952907;429;30036;135;86;32784;160;141;40834;162;138;47633;61;36018;54;34241;35
5800889;5952907;435;30440;135;86;32784;168;147;41237;165;144;48037;62;36607;54;34830;35
5800890;5952907;436;30516;136;86;32907;168;148;41313;166;145;48113;62;36519;55;34743;35
5800891;5952907;439;30727;139;88;33480;174;151;47584;169;148;48324;62;36396;54;34620;35
5800892;5952907;438;30663;139;88;33537;171;150;41461;166;147;48260;62;36870;55;35094;35
5800893;5952907;440;30825;139;88;33537;174;153;47682;169;149;48422;62;37411;55;35635;35
5800894;5952907;438;30678;137;87;33546;178;169;47181;174;163;47212;63;36691;55;34915;36
5800895;5952907;435;30438;136;86;33377;177;166;46941;173;159;46972;62;36592;55;34815;36
5802783;5952907;403;28203;120;76;30711;138;114;41065;144;128;41304;53;33457;46;33457;30
5802784;5952907;401;28084;120;76;30711;135;112;40946;144;126;41185;53;33427;46;33427;30
5802785;5952907;405;28363;122;77;31283;144;116;41225;146;130;41464;53;32933;46;32933;30
5802786;5952907;444;31050;122;77;31295;160;141;42146;172;138;48945;63;33148;55;33148;36
5802787;5952907;440;30813;122;77;31295;153;138;41909;167;135;48708;63;40348;55;40348;36
5802788;5952907;437;30615;136;86;34018;153;135;41711;162;132;48510;62;40102;55;40102;36
5802789;5952907;437;30615;136;86;34018;153;135;41711;162;132;48511;61;38564;54;38564;36
5802790;5952907;438;30684;136;86;34068;138;119;41154;152;116;47953;61;38087;54;38087;36
5802791;5952907;431;30186;132;84;33096;134;115;31149;152;115;47311;60;38360;53;38360;35
5802792;5952907;435;30422;132;84;33096;138;121;40748;152;118;47547;61;38662;54;38662;35
5802793;5952907;426;29808;135;86;32784;153;138;40605;159;135;47405;61;35959;54;34182;35
