from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952947;403;28238;124;78;28341;143;125;34051;166;135;34051;50;32009;45;32009;29
5785641;5952947;379;26557;123;78;26878;150;128;34256;172;133;34256;53;32220;47;32220;29
5785642;5952947;381;26636;123;78;26878;154;130;34374;172;135;34374;53;31621;47;29845;29
5785643;5952947;385;26929;132;83;28938;165;134;34667;172;139;34667;53;34178;47;32402;29
5787544;5952947;396;27749;121;77;27802;141;118;33561;154;128;33561;49;31583;44;31583;28
5787545;5952947;397;27818;121;77;27802;141;119;33630;154;129;33630;49;31870;44;31870;28
5787546;5952947;401;28043;121;77;27802;143;123;33856;166;133;33856;52;30648;47;28871;29
5787547;5952947;378;26443;123;78;26878;159;135;34756;171;140;34756;52;31039;47;29262;29
5787548;5952947;375;26217;123;78;26878;156;131;34483;168;136;34483;52;31160;47;29384;29
5787549;5952947;376;26351;123;78;26878;159;136;34775;170;141;34775;53;31403;47;29627;29
5787550;5952947;413;28934;132;83;28938;185;152;41294;176;133;47701;53;33977;47;32200;29
5789447;5952947;364;25474;111;71;25703;103;79;30794;118;89;30794;45;29394;41;29394;25
5789448;5952947;368;25754;111;71;25706;103;79;30815;118;89;30815;46;29759;41;29759;25
5789449;5952947;371;25974;112;71;26314;103;80;30876;118;90;30876;47;30184;42;30184;26
5789450;5952947;400;27985;112;71;26314;143;122;33798;166;132;33798;47;30503;42;30503;26
5789451;5952947;400;28023;121;77;27802;143;122;33836;166;132;33836;49;31830;44;31830;28
5789452;5952947;370;25879;121;77;27802;156;130;31350;161;137;35383;52;30547;46;28771;28
5789453;5952947;370;25915;123;78;26878;156;130;31386;161;137;35420;52;30724;47;28947;29
5789454;5952947;371;26002;123;78;26878;156;131;31473;163;138;35507;52;30988;47;29211;29
5789455;5952947;374;26178;132;83;28971;161;134;31649;168;139;31649;53;31208;47;29432;29
5789456;5952947;411;28773;132;83;28971;180;150;41133;177;131;47541;59;33887;53;32111;35
5791353;5952947;372;26020;110;70;25265;105;84;31154;124;94;31154;45;28984;40;28984;25
5791354;5952947;368;25788;111;70;26023;103;81;30922;124;91;30922;46;29575;42;29575;26
5791355;5952947;365;25567;111;70;25936;97;76;30583;118;86;30583;46;29756;41;29756;26
5791356;5952947;366;25629;111;70;25884;103;81;30931;124;91;30931;47;30381;42;30381;26
5791357;5952947;367;25717;112;71;26314;105;83;30999;124;93;30999;47;30495;42;30495;26
5791358;5952947;368;25768;112;71;26314;152;128;31238;158;135;35272;47;30041;42;28265;26
5791359;5952947;365;25570;112;71;26314;146;125;31041;149;132;35075;52;30365;46;28588;28
5791360;5952947;366;25624;123;78;26878;149;126;31095;152;133;35129;52;30733;46;28956;28
5791361;5952947;371;25978;132;83;28971;156;131;31448;161;138;35482;52;31087;46;29311;28
5791362;5952947;376;26289;132;83;28971;161;136;31760;170;141;31760;52;31395;47;29619;29
5791363;5952947;411;28768;132;83;28971;180;150;41128;177;131;47536;59;33783;53;32006;35
5793258;5952947;377;26406;114;72;26510;114;89;31540;130;99;31540;47;30248;42;30248;27
5793259;5952947;373;26106;113;72;26453;109;85;31240;124;95;31240;46;30088;42;30088;26
5793260;5952947;373;26140;112;71;26039;109;86;31274;124;96;31274;46;30052;42;30052;26
5793261;5952947;363;25440;110;70;25671;103;79;30719;118;89;30719;46;29833;42;29833;26
5793262;5952947;362;25336;110;70;25713;103;79;30717;118;89;30717;47;30258;42;30258;26
5793263;5952947;363;25383;110;70;25713;110;84;30300;124;94;30300;47;31364;42;31364;26
5793264;5952947;362;25314;109;69;25425;146;122;30785;145;129;34819;51;29986;46;28209;28
5793265;5952947;362;25355;109;69;25363;146;122;30826;148;129;34860;51;30318;46;28542;28
5793266;5952947;362;25364;114;72;25408;146;122;30835;148;129;34869;51;30515;46;28739;28
5793267;5952947;373;26139;114;72;25408;159;133;31610;167;138;31610;51;31310;46;29534;28
5793268;5952947;379;26536;132;83;28971;170;150;29831;172;144;32007;52;31536;47;29760;29
5793269;5952947;409;28634;129;82;28490;190;160;41810;176;141;48217;58;30349;52;28572;34
5793270;5952947;406;28453;129;82;28490;187;157;41629;176;138;48036;58;33238;52;31461;34
5795164;5952947;378;26481;113;72;26453;116;91;31615;130;101;31615;47;30372;42;30372;26
5795165;5952947;379;26562;113;72;26453;118;92;31696;130;102;31696;47;32149;42;32149;26
5795166;5952947;378;26492;109;69;25401;116;91;31627;130;101;31627;50;31998;45;31998;28
5795167;5952947;359;25115;110;70;25637;103;80;30018;124;90;30018;47;30384;42;30384;26
5795168;5952947;359;25115;109;69;25425;103;80;30018;124;90;30018;48;30945;43;30945;27
5795169;5952947;360;25196;109;69;25425;103;82;30113;124;92;30113;48;31168;43;31168;27
5795170;5952947;358;25045;109;69;25363;146;118;30516;144;125;34549;48;29724;43;27948;27
5795171;5952947;357;24964;109;69;25265;146;117;30434;144;123;34468;51;30025;46;28249;28
5795172;5952947;361;25298;114;72;25408;146;121;30769;145;128;34803;51;30468;46;28691;28
5795173;5952947;365;25527;114;72;25408;146;125;30998;148;132;35031;51;30559;46;28782;28
5795174;5952947;362;25336;114;72;25408;146;122;30807;145;129;34841;52;30193;46;28416;29
5795175;5952947;361;25274;114;72;25408;146;121;30744;145;128;34778;52;30329;46;28553;29
5795176;5952947;407;28490;112;71;25218;187;158;41666;176;139;48073;52;29853;47;28077;29
5797069;5952947;350;24510;107;68;24573;132;93;29325;134;120;30769;-1;-1;-1;-1;-1
5797070;5952947;381;26679;107;68;24573;118;93;31813;130;103;31813;48;30651;43;30651;27
5797071;5952947;383;26796;109;69;25401;118;95;31930;130;105;31930;50;32051;45;32051;28
5797072;5952947;360;25206;109;69;25401;103;82;30109;124;92;30109;50;31767;44;31767;28
5797073;5952947;356;24921;109;69;25401;103;77;29824;118;87;29824;48;31852;43;31852;27
5797074;5952947;354;24803;108;69;25155;97;76;29720;118;86;29720;48;30716;43;30716;27
5797075;5952947;357;25012;109;69;25363;103;79;29928;118;89;29928;48;31049;43;31049;27
5797076;5952947;353;24728;109;69;25265;141;113;30199;142;120;34232;49;29671;44;27895;28
5797077;5952947;355;24854;109;69;25265;141;115;30325;143;122;34359;51;30104;46;28327;28
5797078;5952947;360;25188;114;72;25408;146;120;30659;144;127;34693;51;30641;46;28865;28
5797079;5952947;359;25095;114;72;25408;146;119;30566;144;125;34600;51;30477;46;28701;28
5797080;5952947;359;25140;114;72;25408;146;119;30611;144;126;34645;52;29688;46;27912;29
5797081;5952947;359;25126;114;72;25408;146;119;30597;144;126;34631;52;30308;46;28532;29
5797082;5952947;356;24920;112;71;25218;155;135;30036;155;137;47936;52;29840;47;28063;29
5798974;5952947;331;23137;102;65;23142;117;73;27952;117;101;29396;40;26794;36;26794;22
5798975;5952947;386;27039;116;73;27146;121;99;32174;142;109;32174;48;30998;43;30998;28
5798976;5952947;386;27034;116;73;27146;121;98;32168;142;108;32168;48;30886;43;30886;27
5798977;5952947;386;27041;109;69;25401;121;99;32175;142;109;32175;49;32091;44;32091;28
5798978;5952947;353;24736;107;68;24825;103;79;29648;118;89;29648;49;31562;44;31562;28
5798979;5952947;351;24559;107;68;24714;100;76;29471;118;86;29471;50;31920;45;31920;28
5798980;5952947;351;24560;107;68;24833;100;76;29471;118;86;29471;48;31080;43;31080;27
5798981;5952947;355;24831;108;68;25133;103;80;29742;124;90;29742;49;31468;44;31468;28
5798982;5952947;351;24560;109;69;25265;135;111;30031;138;121;30031;49;29532;44;27755;28
5798983;5952947;349;24434;109;69;25265;135;109;29905;136;116;33939;50;29472;45;27696;27
5798984;5952947;349;24427;111;71;24675;134;109;29898;136;116;33932;50;29463;45;27687;27
5798985;5952947;354;24792;111;71;24675;141;114;30263;142;121;34297;51;29355;45;27579;28
5798986;5952947;352;24654;114;72;25408;135;112;30125;141;119;34159;51;29621;45;27845;28
5798987;5952947;356;24910;114;72;25408;141;116;30381;144;123;34415;52;30081;46;28304;29
5798988;5952947;350;24504;110;69;24684;147;129;29620;151;138;48002;51;29315;46;27539;29
5800879;5952947;323;22641;101;64;22805;100;67;27455;109;94;28900;41;26515;37;26515;23
5800880;5952947;327;22920;102;65;23138;107;71;27734;113;98;29179;40;26790;36;26790;22
