from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952914;469;32857;127;80;32822;155;142;38148;178;147;47587;55;35867;48;35867;32
5785641;5952914;451;31550;135;85;31901;164;145;38354;183;140;41733;57;36078;50;36078;32
5785642;5952914;452;31630;135;85;31901;167;146;38471;183;141;41851;57;35905;50;34128;32
5785643;5952914;456;31923;144;91;33960;176;150;38764;183;145;42144;57;38462;50;36685;32
5787544;5952914;462;32367;124;78;32282;153;135;37658;167;140;47098;54;35442;47;35442;31
5787545;5952914;463;32436;124;78;32282;153;136;37727;167;141;47167;54;35728;47;35728;31
5787546;5952914;467;32662;124;78;32282;155;139;37953;178;144;47392;57;34931;49;33155;31
5787547;5952914;449;31436;135;85;31901;172;152;38852;181;147;42232;57;35322;49;33546;31
5787548;5952914;446;31211;135;85;31901;169;148;38580;178;143;41960;57;35444;49;33667;31
5787549;5952914;448;31345;135;85;31901;172;152;38872;179;147;42252;57;35687;50;33910;32
5787550;5952914;485;33928;144;91;33960;193;153;58737;182;139;42511;57;38260;50;36484;32
5789447;5952914;430;30093;114;72;30184;113;95;38271;136;100;44331;50;33252;43;33252;28
5789448;5952914;434;30373;114;72;30187;113;95;38292;136;100;44351;50;33617;43;33617;28
5789449;5952914;439;30721;117;74;30877;113;96;38352;136;101;44412;51;34043;44;34043;29
5789450;5952914;466;32604;117;74;30877;155;138;37895;178;143;47334;51;34361;44;34361;29
5789451;5952914;466;32642;124;78;32282;155;139;37933;178;144;47372;54;35689;47;35689;31
5789452;5952914;441;30873;124;78;32282;170;146;35447;173;141;38826;56;34830;49;33054;31
5789453;5952914;442;30909;135;85;31901;169;147;35483;173;142;38863;57;35007;49;33231;31
5789454;5952914;443;30996;135;85;31901;169;148;35570;174;147;42241;57;35271;49;33495;31
5789455;5952914;445;31172;144;91;33993;175;150;35746;178;145;39126;57;35492;50;33715;32
5789456;5952914;482;33767;144;91;33993;186;150;58576;182;136;42350;63;38171;56;36394;38
5791353;5952914;438;30638;113;71;29745;116;100;38631;141;105;44690;49;32842;43;32842;28
5791354;5952914;434;30406;116;73;30516;113;97;38399;141;102;44458;51;33433;44;33433;29
5791355;5952914;435;30436;115;73;30429;106;90;31978;136;97;44119;51;33614;44;33614;28
5791356;5952914;437;30623;117;74;30907;113;97;38408;141;102;44467;51;34239;45;34239;29
5791357;5952914;439;30710;117;74;30877;116;100;38476;141;105;44536;51;34353;44;34353;29
5791358;5952914;439;30761;117;74;30877;166;145;35336;170;140;38715;51;34325;44;32548;29
5791359;5952914;437;30564;117;74;30877;158;142;35138;165;147;44577;56;34648;49;32872;31
5791360;5952914;437;30618;135;85;31901;162;142;35192;167;137;38572;56;35016;49;33240;31
5791361;5952914;442;30971;144;91;33993;170;148;35546;173;143;38925;56;35370;49;33594;31
5791362;5952914;447;31282;144;91;33993;175;152;35857;179;147;39236;57;35679;50;33902;32
5791363;5952914;482;33762;144;91;33993;186;150;58572;182;136;42345;63;38066;56;36290;38
5793258;5952914;443;31024;117;74;30990;128;106;39017;146;111;45076;52;34106;45;34106;29
5793259;5952914;439;30724;116;74;30934;120;102;38716;141;107;44776;51;33947;44;33947;29
5793260;5952914;439;30759;115;73;30520;120;102;38751;141;107;44811;51;33910;44;33910;29
5793261;5952914;435;30434;116;74;30694;113;96;38196;136;101;44255;51;33691;44;33691;29
5793262;5952914;433;30330;116;74;30736;113;96;38194;136;101;44253;51;34116;45;34116;29
5793263;5952914;434;30377;116;74;30736;120;101;37776;141;106;43836;52;35222;45;35222;29
5793264;5952914;433;30308;120;76;30448;158;138;34882;162;143;44322;56;34269;48;32493;31
5793265;5952914;434;30349;119;76;30386;158;139;34923;163;144;44362;56;34602;48;32825;31
5793266;5952914;434;30358;126;80;30430;158;139;34932;163;144;44371;56;34799;49;33022;31
5793267;5952914;445;31132;126;80;30430;175;150;35706;176;145;39086;56;35594;49;33817;31
5793268;5952914;450;31530;144;91;33993;184;158;45543;183;150;39484;57;35820;50;34043;32
5793269;5952914;480;33628;141;89;33513;199;160;59253;182;146;43026;62;34632;55;32856;37
5793270;5952914;478;33447;141;89;33513;192;157;59072;182;143;42846;62;37521;55;35745;37
5795164;5952914;444;31099;116;74;30934;128;107;39092;146;112;45151;51;34230;45;34230;29
5795165;5952914;445;31181;116;74;30934;128;108;39173;146;113;45233;51;36007;45;36007;29
5795166;5952914;444;31111;121;77;30423;128;107;39103;146;112;45163;55;35856;48;35856;31
5795167;5952914;430;30108;116;74;30660;113;97;37494;141;102;43554;52;34242;45;34242;29
5795168;5952914;430;30109;120;76;30448;113;97;37495;141;102;43555;53;34803;46;34803;30
5795169;5952914;431;30190;120;76;30448;113;98;37590;141;103;43649;53;35026;46;35026;30
5795170;5952914;429;30039;119;76;30386;158;134;34613;160;139;44052;53;34008;46;32231;30
5795171;5952914;428;29957;120;76;30288;158;133;34531;160;138;43971;56;34309;48;32532;31
5795172;5952914;433;30292;126;80;30430;158;138;34866;162;143;44305;56;34751;49;32975;31
5795173;5952914;436;30520;126;80;30430;158;141;35095;163;146;44534;56;34842;49;33066;31
5795174;5952914;433;30330;126;80;30430;158;138;34904;162;143;44343;56;34476;49;32700;31
5795175;5952914;432;30267;126;80;30430;158;137;34842;162;142;44281;56;34613;49;32836;31
5795176;5952914;478;33484;124;78;30241;192;158;59109;182;144;42882;57;34137;50;32360;32
