from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952982;426;29843;126;80;30155;144;130;32431;165;134;35245;58;32982;51;31351;32
5785641;5952982;389;27227;125;79;27550;153;133;32637;172;136;33249;59;33193;51;31561;32
5785642;5952982;390;27306;125;79;27550;155;135;32754;172;138;33367;59;32594;51;29186;32
5785643;5952982;394;27599;128;81;29610;164;139;33047;172;143;35862;59;34965;52;34997;32
5787544;5952982;419;29354;123;78;29615;141;123;31941;152;125;34756;58;32556;51;30925;31
5787545;5952982;420;29423;123;78;29615;141;124;32010;152;126;34824;58;32843;51;31211;31
5787546;5952982;424;29648;123;78;29615;144;128;32236;165;131;35050;58;31620;51;28213;32
5787547;5952982;387;27113;125;79;27550;160;140;33136;170;143;33748;58;32012;51;28604;32
5787548;5952982;384;26887;125;79;27550;158;136;32863;167;139;33476;58;32133;51;28725;32
5787549;5952982;386;27021;125;79;27550;160;141;33155;168;144;33768;59;32376;52;28968;32
5787550;5952982;423;29604;128;81;29610;168;134;35004;165;122;41411;59;34764;52;34795;32
5789447;5952982;380;26587;113;72;26853;101;84;33257;115;85;31989;54;30367;47;28735;28
5789448;5952982;380;26584;113;72;26850;101;85;33278;115;86;32009;54;30731;47;29100;28
5789449;5952982;381;26644;114;72;26986;101;86;33338;115;87;32070;55;31157;48;29526;29
5789450;5952982;423;29590;114;72;26986;144;127;32178;165;130;34992;55;31476;48;29844;29
5789451;5952982;423;29628;123;78;29615;144;127;32216;165;131;35030;58;32803;51;31172;31
5789452;5952982;379;26549;123;78;29615;158;135;29730;161;138;30342;58;31520;51;28112;31
5789453;5952982;380;26585;125;79;27550;158;135;29766;161;138;30379;58;31697;51;28289;32
5789454;5952982;381;26672;125;79;27550;158;136;29853;163;144;33887;58;31960;51;28552;32
5789455;5952982;384;26848;128;81;29643;163;139;30029;167;142;30642;59;32181;52;28773;32
5789456;5952982;421;29443;128;81;29643;163;132;34843;165;120;41250;61;34674;55;34706;36
5791353;5952982;385;26946;112;71;27159;104;89;33617;121;90;32348;53;29957;46;28325;28
5791354;5952982;382;26714;113;72;26696;101;86;33385;121;87;32116;54;30548;48;28917;29
5791355;5952982;375;26237;113;71;26608;98;81;33046;115;82;31777;54;30729;47;29097;29
5791356;5952982;376;26299;113;71;26556;101;86;33394;121;87;32125;55;31354;48;29722;29
5791357;5952982;377;26387;114;72;26986;104;89;33462;121;90;32194;55;31468;48;29836;29
5791358;5952982;378;26438;114;72;26986;156;133;29618;158;136;30231;55;31014;48;27606;29
5791359;5952982;375;26240;114;72;26986;150;130;29421;149;134;32235;58;31337;51;27930;31
5791360;5952982;376;26294;125;79;27550;153;131;29475;153;134;30088;58;31706;51;28298;31
5791361;5952982;381;26648;128;81;29643;158;136;29829;161;139;30441;58;32060;51;28652;31
5791362;5952982;385;26959;128;81;29643;163;141;30140;168;144;30752;58;32368;51;28960;32
5791363;5952982;421;29438;128;81;29643;163;131;34838;165;119;41245;61;34570;55;34601;36
5793258;5952982;390;27332;116;73;27653;111;95;34003;128;96;32734;55;31221;48;29590;30
5793259;5952982;386;27032;115;73;27597;106;91;33703;121;92;32434;54;31061;48;29430;29
5793260;5952982;387;27066;114;72;27183;106;91;33737;121;92;32468;54;31025;48;29393;29
5793261;5952982;373;26110;112;71;26343;101;85;33182;115;86;31913;55;30806;48;29174;29
5793262;5952982;372;26006;112;71;26385;101;85;33180;115;86;31911;55;31231;48;29599;29
5793263;5952982;372;26053;112;71;26385;110;90;32763;121;91;31494;55;32337;48;30705;29
5793264;5952982;371;25984;111;70;26097;150;127;29165;147;130;31980;57;30958;50;27550;31
5793265;5952982;372;26025;111;70;26035;150;127;29206;149;131;32020;57;31291;50;27883;31
5793266;5952982;372;26034;116;74;26080;150;127;29215;149;131;32029;58;31488;50;28080;31
5793267;5952982;383;26808;116;74;26080;160;138;29990;167;141;30602;58;32283;50;28875;31
5793268;5952982;389;27206;128;81;29643;170;153;29466;172;147;31000;58;32509;51;29101;32
5793269;5952982;419;29304;129;81;29163;175;141;35519;165;129;41926;61;31322;55;27914;37
5793270;5952982;416;29123;129;81;29163;170;139;35338;165;127;41746;61;34678;55;34800;37
5795164;5952982;392;27407;115;73;27597;115;96;34078;128;97;32809;55;31345;48;29714;29
5795165;5952982;393;27489;115;73;27597;118;97;34159;128;98;32891;55;33121;48;31490;29
5795166;5952982;392;27419;111;70;26073;115;96;34090;128;97;32821;58;32971;51;31339;31
5795167;5952982;368;25785;112;71;26310;101;86;32481;121;87;31212;55;31356;48;29725;29
5795168;5952982;368;25785;111;70;26097;101;86;32481;121;87;31213;56;31918;50;30287;30
5795169;5952982;370;25866;111;70;26097;101;87;32576;121;88;31307;56;32141;50;30509;30
5795170;5952982;367;25715;111;70;26035;150;123;28896;143;124;31710;56;30697;49;27289;30
5795171;5952982;366;25633;111;70;25938;150;122;28814;143;123;31629;57;30998;50;27590;31
5795172;5952982;371;25968;116;74;26080;150;126;29149;147;130;31963;58;31441;50;28033;31
5795173;5952982;374;26197;116;74;26080;150;130;29378;149;133;32192;58;31531;50;28123;31
5795174;5952982;372;26006;116;74;26080;150;127;29187;147;131;32001;58;31165;51;27757;32
5795175;5952982;371;25944;116;74;26080;150;126;29125;147;130;31939;58;31302;51;27894;32
5795176;5952982;417;29160;114;72;25891;170;139;35375;165;127;41782;58;30826;51;27418;32
5797069;5952982;377;26366;109;69;26467;130;82;27086;138;122;28531;-1;-1;-1;-1;-1
5797070;5952982;394;27606;109;69;26467;118;99;34276;128;100;33008;56;31624;49;29992;30
5797071;5952982;396;27723;111;70;26073;118;101;34393;128;102;33125;58;33024;51;31392;31
5797072;5952982;370;25876;111;70;26073;101;87;32572;121;88;31303;58;32740;51;31109;31
5797073;5952982;366;25591;111;70;26073;101;83;32287;115;84;31018;56;32825;49;31193;30
5797074;5952982;364;25473;110;70;25828;98;82;32183;115;83;30914;56;31689;49;30058;30
5797075;5952982;367;25682;111;70;26035;101;85;32391;115;86;31122;56;32022;49;30390;30
5797076;5952982;363;25398;111;70;25938;145;118;28579;140;120;31393;57;30644;50;27236;31
5797077;5952982;365;25524;111;70;25938;145;120;28705;142;122;31520;57;31077;50;27669;31
5797078;5952982;369;25858;116;74;26080;150;125;29039;143;126;31853;58;31614;50;28206;31
5797079;5952982;368;25765;116;74;26080;150;124;28946;143;125;31760;58;31450;50;28042;31
5797080;5952982;369;25810;116;74;26080;150;124;28991;143;126;31805;58;30661;51;27253;32
5797081;5952982;369;25796;116;74;26080;150;124;28977;143;126;31791;58;31281;51;27873;32
5797082;5952982;366;25590;114;72;25891;153;137;35238;155;125;41646;58;30813;51;27405;32
5798974;5952982;357;24993;104;66;25036;119;62;25714;120;103;27158;48;27767;43;26136;25
