from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952997;476;33312;140;89;32094;152;136;39810;174;143;39810;65;39780;57;39780;36
5785641;5952997;439;30695;136;86;29489;159;139;40016;180;141;40016;66;39991;56;39991;36
5785642;5952997;440;30775;136;86;29489;163;141;40134;180;143;40134;66;39392;56;37616;36
5785643;5952997;444;31068;133;84;30797;174;145;40427;180;147;40427;66;41275;56;41486;37
5787544;5952997;469;32822;137;87;31554;150;129;39321;162;136;39321;65;39354;56;39354;36
5787545;5952997;470;32892;137;87;31554;150;130;39390;162;137;39390;65;39641;56;39641;36
5787546;5952997;473;33117;137;87;31554;152;133;39616;174;140;39616;66;38419;56;36642;36
5787547;5952997;437;30581;136;86;29489;168;146;40515;178;148;40515;66;38810;56;37033;36
5787548;5952997;434;30356;136;86;29489;164;142;40243;175;144;40243;66;38931;56;37155;36
5787549;5952997;436;30490;136;86;29489;168;146;40535;176;148;40535;66;39174;56;37398;37
5787550;5952997;445;31152;133;84;30797;175;135;50900;177;134;46424;66;41074;56;41285;37
5789447;5952997;429;30055;125;79;28792;111;89;36554;128;96;36554;61;37165;52;37165;33
5789448;5952997;429;30052;125;79;28789;111;90;36575;128;97;36575;61;37530;53;37530;33
5789449;5952997;430;30113;125;79;28925;111;91;36635;128;98;36635;62;37955;54;37955;33
5789450;5952997;472;33059;125;79;28925;152;132;39557;174;139;39557;62;38274;54;38274;33
5789451;5952997;473;33097;137;87;31554;152;133;39596;174;140;39596;65;39601;56;39601;36
5789452;5952997;429;30018;137;87;31554;164;140;37110;168;142;37110;65;38318;56;36542;36
5789453;5952997;429;30054;136;86;29489;164;141;37146;168;143;37146;66;38495;56;36718;36
5789454;5952997;431;30141;136;86;29489;164;142;37233;170;149;41266;66;38759;56;36982;36
5789455;5952997;433;30317;133;84;30830;169;145;37409;175;147;37409;66;38979;56;37203;37
5789456;5952997;443;30991;133;84;30830;169;133;50739;177;132;46264;68;40984;59;41195;40
5791353;5952997;435;30415;128;81;29842;113;95;36914;134;102;36914;60;36755;52;36755;32
5791354;5952997;431;30183;125;79;28635;111;91;36682;134;98;36682;62;37346;53;37346;33
5791355;5952997;424;29706;124;79;28547;105;86;36343;128;93;36343;61;37527;53;37527;33
