from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952934;422;29568;129;82;29952;169;156;36618;186;155;42890;57;35272;51;35165;33
5785641;5952934;402;28172;128;81;28781;178;159;36824;190;143;38341;59;35483;52;35376;33
5785642;5952934;404;28251;128;81;28781;180;161;36942;190;144;38459;59;34884;52;33000;33
5785643;5952934;408;28544;137;87;30841;191;165;37235;190;149;38752;60;37441;53;35557;33
5787544;5952934;415;29079;126;80;29412;167;149;36129;176;148;42401;56;34846;50;34739;32
5787545;5952934;416;29148;126;80;29412;167;150;36198;176;149;42470;56;35132;50;35025;32
5787546;5952934;420;29374;126;80;29412;169;154;36424;186;153;42696;59;33910;52;32027;33
5787547;5952934;401;28058;128;81;28781;185;167;37323;189;150;38840;59;34301;52;32418;33
5787548;5952934;398;27833;128;81;28781;182;163;37051;187;146;38568;59;34423;52;32539;33
5787549;5952934;400;27967;128;81;28781;185;167;37343;188;150;38860;60;34666;53;32782;33
5787550;5952934;436;30549;137;87;30841;199;160;58100;199;157;50838;60;37239;53;35356;33
5789447;5952934;383;26804;117;74;27314;127;110;36636;144;109;39634;52;32656;46;32549;30
5789448;5952934;387;27085;117;74;27317;127;110;36656;144;109;39654;52;33021;46;32914;30
5789449;5952934;392;27433;117;74;28007;127;111;36717;144;110;39715;54;33447;47;33340;30
5789450;5952934;419;29315;117;74;28007;169;153;36365;186;152;42637;54;33766;47;33658;30
5789451;5952934;419;29354;126;80;29412;169;153;36404;186;152;42675;56;35093;50;34986;32
5789452;5952934;393;27494;126;80;29412;182;161;33918;182;144;35434;59;33809;52;31926;33
5789453;5952934;393;27530;128;81;28781;182;161;33954;182;145;35471;59;33986;52;32103;33
5789454;5952934;395;27617;128;81;28781;182;163;34041;183;150;38850;59;34250;52;32367;33
5789455;5952934;397;27794;137;87;30874;187;165;34217;187;149;35734;60;34471;53;32587;33
5789456;5952934;434;30389;137;87;30874;192;157;57939;200;154;50677;66;37150;59;35266;39
5791353;5952934;391;27350;115;73;26875;130;115;33722;149;114;39994;52;32247;46;32140;29
5791354;5952934;387;27118;116;74;27646;127;112;36764;149;111;39762;53;32838;47;32731;30
5791355;5952934;388;27147;116;73;27558;122;107;33151;144;106;39423;53;33018;47;32911;30
