from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952998;481;33684;140;88;32338;147;130;36522;171;140;36522;65;39387;58;39387;36
5785641;5952998;444;31068;136;86;29734;154;133;36727;178;141;36727;65;39598;57;39598;36
5785642;5952998;445;31147;136;86;29734;158;135;36845;178;143;36845;65;39000;57;37223;36
5785643;5952998;449;31440;133;84;31042;169;139;37138;178;147;37138;66;40882;57;41094;36
5787544;5952998;474;33195;137;87;31799;146;123;36032;159;133;36032;64;38962;57;38962;35
5787545;5952998;475;33264;137;87;31799;146;124;36101;159;134;36101;64;39248;57;39248;35
5787546;5952998;478;33490;137;87;31799;147;127;36327;171;137;36327;65;38026;57;36249;36
5787547;5952998;442;30954;136;86;29734;163;140;37226;176;148;37226;65;38417;57;36641;36
5787548;5952998;439;30728;136;86;29734;159;136;36954;173;144;36954;65;38538;57;36762;36
5787549;5952998;441;30862;136;86;29734;163;141;37246;175;149;37246;66;38781;57;37005;36
5787550;5952998;450;31524;133;84;31042;173;131;47598;178;135;40176;66;40681;57;40892;36
5789447;5952998;435;30428;125;79;29037;108;84;33265;123;94;33265;60;36772;53;36772;33
5789448;5952998;435;30425;125;79;29034;108;84;33286;123;94;33286;60;37137;53;37137;33
5789449;5952998;436;30485;125;79;29170;108;85;33346;123;95;33346;61;37562;54;37562;33
5789450;5952998;478;33431;125;79;29170;147;127;36268;171;137;36268;61;37881;54;37881;33
5789451;5952998;478;33469;137;87;31799;147;127;36307;171;137;36307;64;39209;57;39209;35
5789452;5952998;434;30390;137;87;31799;159;135;33820;166;143;37854;65;37925;56;36149;36
5789453;5952998;435;30426;136;86;29734;159;135;33857;166;144;37891;65;38102;57;36325;36
5789454;5952998;436;30513;136;86;29734;159;136;33944;168;145;37978;65;38366;57;36589;36
5789455;5952998;438;30689;133;84;31075;164;139;34120;173;147;34120;66;38587;57;36810;36
5789456;5952998;448;31364;133;84;31075;166;129;47437;178;133;40015;67;40591;60;40803;40
5791353;5952998;440;30788;128;81;30087;110;89;33625;129;99;33625;59;36362;53;36362;32
5791354;5952998;437;30555;124;79;28879;108;85;33393;129;95;33393;61;36953;54;36953;33
5791355;5952998;430;30078;124;79;28792;101;81;33054;123;91;33054;61;37134;54;37134;33
5791356;5952998;431;30140;124;79;28740;108;86;33402;129;96;33402;61;37759;55;37759;33
5791357;5952998;432;30228;125;79;29170;110;88;33470;129;98;33470;61;37873;54;37873;33
5791358;5952998;433;30279;125;79;29170;155;133;33709;163;142;37743;61;37420;54;35643;33
5791359;5952998;430;30081;125;79;29170;149;130;33512;155;139;37545;65;37743;56;35966;36
5791360;5952998;431;30135;136;86;29734;152;131;33566;158;140;37600;65;38111;56;36334;36
5791361;5952998;436;30489;133;84;31075;159;136;33919;166;145;37953;65;38465;56;36689;36
5791362;5952998;440;30800;133;84;31075;164;140;34230;175;148;34230;65;38773;57;36997;36
5791363;5952998;448;31358;133;84;31075;166;129;47432;178;133;40010;67;40487;60;40698;40
5793258;5952998;445;31173;127;81;29837;119;94;34011;135;104;34011;62;37626;55;37626;34
5793259;5952998;441;30873;127;80;29781;114;90;33711;129;100;33711;61;37467;54;37467;33
5793260;5952998;442;30908;126;80;29367;114;91;33745;129;101;33745;61;37430;54;37430;33
5793261;5952998;428;29951;123;78;28527;108;84;33190;123;94;33190;61;37211;54;37211;33
5793262;5952998;426;29847;123;78;28569;108;84;33188;123;94;33188;61;37636;55;37636;33
5793263;5952998;427;29894;123;78;28569;115;89;32771;129;99;32771;62;38742;55;38742;33
5793264;5952998;426;29826;123;78;28281;149;127;33256;151;135;37290;64;37364;56;35587;35
5793265;5952998;427;29866;122;77;28219;149;127;33297;153;136;37330;64;37696;56;35920;35
5793266;5952998;427;29875;128;81;28264;149;127;33306;153;136;37339;64;37893;56;36117;36
5793267;5952998;438;30650;128;81;28264;163;138;34080;172;146;34080;64;38688;56;36912;36
5793268;5952998;444;31047;133;84;31075;173;152;34478;178;152;34478;65;38915;57;37138;36
5793269;5952998;452;31659;133;84;31036;181;139;48113;178;143;40691;67;37727;60;35950;41
5793270;5952998;450;31479;133;84;31036;175;136;47933;178;140;40511;67;40595;60;40897;41
5795164;5952998;446;31248;127;80;29781;120;95;34086;135;105;34086;61;37750;55;37750;34
5795165;5952998;448;31330;127;80;29781;121;97;34167;135;107;34167;61;39527;55;39527;34
5795166;5952998;447;31260;123;78;28257;120;96;34097;135;106;34097;65;39376;57;39376;36
5795167;5952998;423;29626;123;78;28494;108;85;32488;129;95;32488;62;37762;55;37762;34
5795168;5952998;423;29626;123;78;28281;108;85;32489;129;95;32489;63;38323;56;38323;35
5795169;5952998;424;29707;123;78;28281;108;86;32584;129;96;32584;63;38546;56;38546;35
5795170;5952998;422;29556;122;77;28219;149;123;32986;149;132;37020;63;37102;56;35326;34
5795171;5952998;421;29474;122;77;28122;149;122;32905;149;130;36939;64;37403;56;35627;35
5795172;5952998;426;29809;128;81;28264;149;126;33240;151;135;37274;64;37846;56;36069;36
5795173;5952998;429;30038;128;81;28264;149;130;33468;153;138;37502;64;37937;56;36160;36
5795174;5952998;426;29847;128;81;28264;149;127;33278;151;136;37312;65;37571;57;35794;36
5795175;5952998;425;29785;128;81;28264;149;126;33215;151;135;37249;65;37707;57;35931;36
5795176;5952998;450;31515;125;79;28075;175;136;47969;178;140;40547;65;37231;57;35455;37
5797069;5952998;432;30207;125;79;30257;139;102;33605;147;134;36063;-1;-1;-1;-1;-1
5797070;5952998;449;31447;125;79;30257;121;98;34284;135;108;34284;62;38029;56;38029;35
5797071;5952998;451;31564;123;78;28257;121;100;34401;135;110;34401;65;39429;57;39429;36
5797072;5952998;425;29717;123;78;28257;108;86;32580;129;96;32580;64;39145;57;39145;35
5797073;5952998;420;29432;123;78;28257;108;82;32295;123;92;32295;62;39230;55;39230;34
5797074;5952998;419;29314;122;77;28012;101;81;32190;123;91;32190;62;38095;55;38095;34
5797075;5952998;422;29523;122;77;28219;108;84;32399;123;94;32399;63;38427;56;38427;34
5797076;5952998;418;29239;122;77;28122;144;118;32670;147;127;36703;64;37050;57;35273;35
5797077;5952998;420;29366;122;77;28122;144;120;32796;148;129;36830;64;37482;56;35705;35
5797078;5952998;424;29699;128;81;28264;149;125;33130;149;134;37164;64;38019;56;36243;36
5797079;5952998;423;29606;128;81;28264;149;123;33037;149;132;37071;64;37856;56;36079;36
5797080;5952998;424;29651;128;81;28264;149;124;33082;149;133;37115;65;37066;57;35290;36
5797081;5952998;423;29637;128;81;28264;149;124;33068;149;133;37102;65;37686;57;35910;36
5797082;5952998;420;29373;125;79;28075;153;135;47833;158;139;40410;65;37218;57;35442;37
5798974;5952998;412;28834;121;76;28826;127;82;32232;129;113;33677;55;34172;49;34172;29
5798975;5952998;454;31807;130;82;30473;125;103;34644;147;113;34644;63;38376;56;38376;35
5798976;5952998;454;31801;130;82;30473;125;103;34639;147;113;34639;62;38264;56;38264;35
5798977;5952998;454;31808;123;78;28257;125;103;34646;147;113;34646;64;39469;57;39469;35
5798978;5952998;418;29247;120;76;27681;108;84;32118;123;94;32118;64;38940;57;38940;35
