from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952985;430;30135;130;82;30442;156;143;33307;175;144;36804;59;34162;52;32530;32
5785641;5952985;393;27518;129;81;27837;165;146;33513;182;149;34126;59;34373;52;32741;32
5785642;5952985;394;27598;129;81;27837;167;147;33631;182;150;34244;59;33774;52;30366;32
5785643;5952985;398;27891;129;82;29897;175;152;33924;182;155;34536;60;36145;52;36176;32
5787544;5952985;424;29646;127;80;29902;153;136;32818;163;138;35667;58;33736;51;32105;31
5787545;5952985;424;29714;127;80;29902;153;137;32887;163;139;35736;58;34022;51;32391;31
5787546;5952985;428;29940;127;80;29902;156;140;33113;175;141;36610;59;32800;52;29392;32
5787547;5952985;391;27404;129;81;27837;172;153;34012;180;156;34625;59;33191;52;29784;32
5787548;5952985;388;27179;129;81;27837;170;149;33740;178;152;34352;59;33313;52;29905;32
5787549;5952985;390;27313;129;81;27837;172;153;34032;179;156;34644;60;33556;52;30148;32
5787550;5952985;427;29896;129;82;29897;181;147;35915;175;132;42970;60;35944;52;35975;32
5789447;5952985;384;26878;117;74;27140;114;96;34202;128;98;32900;54;31546;47;29915;29
5789448;5952985;384;26876;117;74;27137;114;97;34223;128;99;32921;54;31911;48;30280;29
5789449;5952985;385;26936;118;74;27273;114;97;34283;128;100;32981;55;32337;49;30705;29
5789450;5952985;427;29882;118;74;27273;156;139;33054;175;140;36551;55;32656;49;31024;29
5789451;5952985;427;29920;127;80;29902;156;140;33092;175;141;36590;58;33983;51;32352;31
5789452;5952985;383;26840;127;80;29902;170;147;30606;172;150;31219;58;32700;51;29292;32
5789453;5952985;384;26877;129;81;27837;170;148;30643;172;151;31255;59;32876;52;29469;32
5789454;5952985;385;26964;129;81;27837;170;149;30730;174;157;34763;59;33140;52;29732;32
5789455;5952985;388;27140;129;82;29930;175;152;30906;178;155;31518;60;33361;52;29953;32
5789456;5952985;425;29735;129;82;29930;176;145;35754;175;130;42809;62;35854;55;35885;36
5791353;5952985;389;27238;116;73;27446;117;101;34562;133;104;33260;54;31137;47;29505;28
5791354;5952985;386;27006;117;74;26983;114;98;34330;133;100;33028;55;31728;48;30096;29
