from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952887;559;39125;154;98;38898;207;185;47070;235;204;54079;58;40130;52;40130;35
5785641;5952887;544;38108;162;103;38139;215;188;47276;237;182;48228;60;40341;54;40341;35
5785642;5952887;546;38188;162;103;38139;215;189;47394;237;184;48346;60;40168;54;38391;35
5785643;5952887;550;38481;171;108;40199;228;194;47686;237;188;48638;60;42724;54;40948;35
5787544;5952887;552;38636;151;96;38359;203;178;46580;223;197;53590;57;39705;51;39705;34
5787545;5952887;553;38705;151;96;38359;203;179;46649;223;198;53659;57;39991;51;39991;34
5787546;5952887;556;38931;151;96;38359;207;182;46875;235;201;53885;60;39194;53;37418;35
5787547;5952887;543;37994;162;103;38139;219;195;47775;232;189;48727;60;39585;53;37809;35
5787548;5952887;540;37769;162;103;38139;219;191;47502;228;185;48454;60;39707;53;37930;35
5787549;5952887;541;37903;162;103;38139;219;195;47794;228;189;48746;60;39950;54;38173;35
5787550;5952887;578;40486;171;108;40199;229;181;65232;245;202;61719;60;42523;54;40747;35
5789447;5952887;519;36361;142;90;36260;153;123;44766;187;157;50823;53;37515;47;37515;32
5789448;5952887;523;36642;142;90;36263;153;124;44786;187;158;50844;53;37880;47;37880;32
5789449;5952887;528;36990;144;91;36953;153;125;44847;187;159;50904;54;38305;48;38305;32
5789450;5952887;555;38872;144;91;36953;207;181;46817;235;200;53826;54;38624;48;38624;32
5789451;5952887;556;38910;151;96;38359;207;182;46855;235;201;53864;57;39952;51;39952;34
5789452;5952887;535;37430;151;96;38359;224;204;51380;223;183;45321;59;39093;53;37317;35
5789453;5952887;535;37467;162;103;38139;219;205;51417;223;184;45357;60;39270;53;37494;35
5789454;5952887;536;37554;162;103;38139;219;195;47784;223;189;48736;60;39534;53;37758;35
5789455;5952887;539;37730;171;108;40232;228;209;51680;228;188;45620;60;39755;54;37978;35
5789456;5952887;576;40325;171;108;40232;223;179;65071;245;200;55151;67;42433;60;40657;41
5791353;5952887;527;36907;140;89;35821;159;129;45125;193;163;51183;53;37105;47;37105;31
5791354;5952887;524;36675;143;90;36592;153;125;44893;193;159;50951;54;37696;48;37696;32
5791355;5952887;524;36704;143;90;36505;153;120;44554;187;154;50612;54;37877;48;37877;32
5791356;5952887;529;37052;144;91;36983;153;125;44902;193;159;50960;55;38502;49;38502;32
5791357;5952887;532;37268;144;91;36953;159;128;44970;193;162;51028;54;38616;48;38616;32
5791358;5952887;533;37319;144;91;36953;219;203;51269;218;182;45210;54;38588;48;36811;32
5791359;5952887;530;37122;144;91;36953;216;200;51072;216;207;55105;59;38911;53;37135;35
5791360;5952887;531;37176;162;103;38139;218;201;51126;217;180;45066;59;39279;53;37503;35
5791361;5952887;536;37529;171;108;40232;224;206;51479;223;185;45420;59;39633;53;37857;35
5791362;5952887;541;37840;171;108;40232;228;210;51790;228;189;45731;60;39942;54;38165;35
5791363;5952887;576;40320;171;108;40232;223;179;65066;245;200;55146;67;42329;60;40553;41
5793258;5952887;533;37293;144;91;37066;174;134;45511;199;168;51569;55;38369;49;38369;33
5793259;5952887;528;36993;144;91;37010;163;130;45211;193;164;51269;54;38210;48;38210;32
5793260;5952887;529;37027;143;90;36596;163;130;45246;193;164;51303;54;38173;48;38173;32
5793261;5952887;528;36988;144;91;36770;153;124;44690;187;158;50748;54;37954;48;37954;32
5793262;5952887;527;36887;144;91;36879;153;124;44688;187;158;50746;55;38379;49;38379;32
