from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952959;408;28526;120;76;28849;148;135;30725;168;141;31519;56;30815;49;30815;31
5785641;5952959;370;25910;119;75;26244;156;138;30931;174;138;34083;58;31026;51;31026;31
5785642;5952959;371;25989;119;75;26244;159;140;31049;175;140;34201;58;30427;51;28651;31
5785643;5952959;375;26282;128;81;28304;167;144;31342;176;144;34494;58;32984;51;31207;31
5787544;5952959;401;28037;117;74;28309;146;128;30236;158;134;31029;55;30389;49;30389;30
5787545;5952959;402;28106;117;74;28309;146;129;30305;158;135;31098;55;30675;49;30675;30
5787546;5952959;405;28332;117;74;28309;148;133;30531;167;138;31324;57;29453;51;27677;31
5787547;5952959;369;25796;119;75;26244;164;145;31430;176;145;34582;57;29844;51;28068;31
5787548;5952959;365;25570;119;75;26244;161;142;31157;173;141;34310;58;29966;51;28189;31
5787549;5952959;367;25704;119;75;26244;164;146;31450;174;145;34602;58;30209;51;28433;31
5787550;5952959;404;28287;128;81;28304;181;143;45883;181;139;44190;58;32783;51;31006;31
5789447;5952959;361;25270;108;68;25547;106;89;28262;124;94;28262;51;28199;45;28199;27
5789448;5952959;361;25267;108;68;25544;106;89;28283;124;94;28283;51;28564;45;28564;27
5789449;5952959;362;25327;108;68;25680;106;90;28343;124;95;28343;52;28990;46;28990;28
5789450;5952959;404;28273;108;68;25680;148;132;30472;167;137;31266;52;29309;46;29309;28
5789451;5952959;404;28311;117;74;28309;148;132;30510;167;137;31304;55;30636;49;30636;30
5789452;5952959;360;25232;117;74;28309;161;140;28024;166;139;31176;57;29353;50;27576;30
5789453;5952959;361;25268;119;75;26244;161;140;28060;166;140;31213;57;29529;51;27753;31
5789454;5952959;362;25355;119;75;26244;161;142;28147;168;145;34591;57;29793;51;28017;31
5789455;5952959;365;25531;128;81;28337;165;144;28324;173;144;31476;58;30014;51;28238;31
5789456;5952959;402;28126;128;81;28337;175;141;45722;182;136;44029;64;32693;57;30916;37
5791353;5952959;366;25630;106;67;25853;109;94;28622;130;99;28622;50;27790;44;27790;27
5791354;5952959;363;25397;107;68;25390;106;91;28390;130;96;28390;52;28381;46;28381;28
5791355;5952959;356;24920;107;68;25302;101;86;28051;124;91;28051;51;28561;45;28561;28
5791356;5952959;357;24982;107;68;25250;106;91;28399;130;96;28399;52;29187;46;29187;28
5791357;5952959;358;25070;108;68;25680;109;94;28467;130;99;28467;52;29301;46;29301;28
5791358;5952959;359;25121;108;68;25680;158;138;27913;164;138;31065;52;28847;46;27071;28
5791359;5952959;356;24923;108;68;25680;151;135;27715;156;141;28509;57;29170;50;27394;30
5791360;5952959;357;24977;119;75;26244;155;136;27770;159;136;30922;57;29538;50;27762;30
5791361;5952959;362;25331;128;81;28337;161;141;28123;166;141;31275;57;29893;50;28116;30
5791362;5952959;366;25642;128;81;28337;165;146;28434;174;145;31586;58;30201;51;28425;31
5791363;5952959;402;28121;128;81;28337;175;141;45718;182;136;44024;64;32589;57;30812;37
5793258;5952959;372;26016;110;70;26347;118;100;29008;136;105;29008;52;29054;46;29054;29
5793259;5952959;367;25715;110;69;26291;112;95;28708;130;100;28708;52;28894;46;28894;28
5793260;5952959;368;25750;108;69;25877;112;96;28742;130;101;28742;52;28858;46;28858;28
5793261;5952959;354;24793;106;67;25037;106;90;28187;124;95;28187;52;28639;46;28639;28
5793262;5952959;353;24689;106;67;25079;106;90;28185;124;95;28185;52;29064;46;29064;28
5793263;5952959;353;24736;106;67;25079;114;95;27768;130;100;27768;52;30170;46;30170;28
5793264;5952959;352;24668;105;67;24791;151;132;27460;153;137;28253;56;28791;50;27015;30
5793265;5952959;353;24708;105;67;24729;151;132;27500;154;137;28294;56;29124;50;27347;30
5793266;5952959;353;24717;110;70;24774;151;132;27509;154;138;28303;57;29321;50;27544;30
5793267;5952959;364;25492;110;70;24774;164;144;28284;171;143;31436;57;30116;50;28339;30
5793268;5952959;370;25889;128;81;28337;173;152;30266;177;149;31834;58;30342;51;28566;31
5793269;5952959;400;27987;125;79;27857;188;151;46399;181;146;44706;63;29154;56;27378;36
5793270;5952959;397;27806;125;79;27857;183;148;46218;181;143;44525;63;32043;56;30267;36
5795164;5952959;373;26090;110;69;26291;120;101;29083;136;106;29083;52;29178;46;29178;28
5795165;5952959;374;26172;110;69;26291;121;102;29164;136;107;29164;52;30954;46;30954;28
5795166;5952959;373;26102;105;67;24767;120;101;29094;136;106;29094;55;30804;49;30804;30
5795167;5952959;350;24468;106;67;25004;106;90;27486;130;95;27486;52;29189;46;29189;28
5795168;5952959;350;24468;105;67;24791;106;90;27486;130;95;27486;54;29751;47;29751;29
5795169;5952959;351;24549;105;67;24791;106;92;27581;130;97;27581;54;29973;47;29973;29
5795170;5952959;349;24398;105;67;24729;151;128;27190;150;133;27984;53;28530;47;26754;29
5795171;5952959;347;24317;105;66;24632;151;127;27109;150;132;27902;56;28831;50;27055;30
5795172;5952959;352;24651;110;70;24774;151;132;27444;153;137;28237;57;29273;50;27497;30
5795173;5952959;355;24880;110;70;24774;151;135;27672;154;140;28465;57;29364;50;27588;30
5795174;5952959;353;24689;110;70;24774;151;132;27482;153;137;28275;57;28998;50;27222;31
5795175;5952959;352;24627;110;70;24774;151;131;27419;153;136;28212;57;29135;50;27359;31
5795176;5952959;398;27843;108;68;24585;183;149;46255;181;144;44562;58;28659;51;26882;31
5797069;5952959;358;25032;103;65;25161;131;94;25562;135;120;26919;-1;-1;-1;-1;-1
5797070;5952959;376;26289;103;65;25161;121;104;29281;136;109;29281;53;29457;47;29457;29
5797071;5952959;377;26406;105;67;24767;121;105;29398;136;110;29398;55;30857;49;30857;30
5797072;5952959;351;24559;105;67;24767;106;92;27577;130;97;27577;55;30573;48;30573;30
5797073;5952959;347;24274;105;67;24767;106;88;27292;124;93;27292;53;30658;47;30658;29
5797074;5952959;345;24156;104;66;24522;101;86;27188;124;91;27188;53;29522;47;29522;29
5797075;5952959;348;24365;105;67;24729;106;89;27396;124;94;27396;53;29855;47;29855;29
5797076;5952959;344;24081;105;66;24632;147;123;26873;148;129;27667;54;28477;48;26701;30
5797077;5952959;346;24208;105;66;24632;147;125;27000;149;130;27793;56;28909;50;27133;30
5797078;5952959;351;24541;110;70;24774;151;130;27334;150;135;28127;57;29447;50;27670;30
5797079;5952959;349;24448;110;70;24774;151;129;27241;150;134;28034;57;29283;50;27507;30
5797080;5952959;350;24493;110;70;24774;151;129;27285;150;134;28079;57;28494;50;26718;31
5797081;5952959;350;24479;110;70;24774;151;129;27272;150;134;28065;57;29114;50;27338;31
5797082;5952959;347;24273;108;68;24585;158;145;26711;159;142;44425;58;28646;51;26869;31
5798974;5952959;338;23659;99;62;23730;116;75;24189;117;100;25546;46;25600;41;25600;24
5798975;5952959;381;26649;112;71;26984;124;109;29642;148;114;29642;53;29804;47;29804;29
5798976;5952959;381;26643;112;71;26984;124;109;29636;148;114;29636;53;29691;47;29691;29
5798977;5952959;381;26650;105;67;24767;124;109;29643;148;114;29643;55;30897;48;30897;30
5798978;5952959;344;24089;103;65;24191;106;89;27115;124;94;27115;55;30368;48;30368;30
5798979;5952959;342;23912;103;65;24080;104;86;26939;124;91;26939;55;30726;49;30726;30
5798980;5952959;342;23913;103;65;24200;104;86;26939;124;91;26939;53;29886;47;29886;29
5798981;5952959;345;24184;104;66;24499;106;90;27210;130;95;27210;54;30274;48;30274;30
5798982;5952959;342;23913;105;66;24632;142;121;26705;143;126;27499;54;28338;48;26561;30
5798983;5952959;340;23788;105;66;24632;142;119;26580;142;124;27373;56;28278;49;26501;29
5798984;5952959;340;23780;108;68;24042;139;119;27366;142;124;27366;56;28269;49;26493;29
5798985;5952959;345;24145;108;68;24042;147;124;26938;148;129;27731;56;28161;49;26385;30
5798986;5952959;343;24007;110;70;24774;142;122;26800;146;129;30833;56;28427;49;26651;30
5798987;5952959;347;24263;110;70;24774;147;126;27056;150;131;27849;57;28887;50;27110;31
5798988;5952959;341;23857;106;67;24051;151;139;26295;155;143;44491;56;28121;50;26345;30
5800879;5952959;331;23163;97;62;23393;99;71;26068;108;93;25050;46;25321;41;25321;25
5800880;5952959;335;23442;98;62;23726;105;75;26347;113;97;25328;46;25596;41;25596;24
5800881;5952959;384;26854;98;62;23726;127;112;29846;148;117;29846;53;25224;47;25224;29
5800882;5952959;343;24001;112;71;26984;121;108;27885;140;113;27885;57;32399;50;32399;30
5800883;5952959;343;24037;104;66;24513;126;108;27921;146;113;27921;56;32176;50;32176;30
5800884;5952959;342;23958;103;65;24190;106;87;27008;124;92;27008;54;30184;48;30184;29
